disruption_id,shipment_id,order_id,event_type,affected_resource,warehouse_code,severity,priority,event_time,impact,status
DIS000965,SHP008671,ORD008671,Weather Delay,Sahapur,NAG_NH,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000966,SHP008673,ORD008673,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000967,SHP008679,ORD008679,Weather Delay,Chembur,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000968,SHP008680,ORD008680,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000969,SHP008684,ORD008684,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000970,SHP008696,ORD008696,Weather Delay,Kumbakonam,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000971,SHP008700,ORD008700,Vehicle Breakdown,VEH008,NAG_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000972,SHP008700,ORD008700,Driver Absence,DRV007,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000973,SHP008708,ORD008708,Warehouse Shutdown,CCU_RDC,CCU_RDC,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000974,SHP008708,ORD008708,Weather Delay,Bhadarsa,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000975,SHP008712,ORD008712,Weather Delay,Bilgram,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000976,SHP008713,ORD008713,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000977,SHP008713,ORD008713,Weather Delay,Alipur,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000978,SHP008722,ORD008722,Driver Absence,DRV014,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000979,SHP008732,ORD008732,Warehouse Shutdown,MUM_NH,MUM_NH,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000980,SHP008736,ORD008736,Vehicle Breakdown,VEH003,MUM_NH,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000981,SHP008742,ORD008742,Vehicle Breakdown,VEH036,CCU_RDC,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000982,SHP008742,ORD008742,Weather Delay,Manikpur,CCU_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000983,SHP008753,ORD008753,Weather Delay,Aurad,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000984,SHP008777,ORD008777,Warehouse Shutdown,BLR_RDC,BLR_RDC,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000985,SHP008796,ORD008796,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000986,SHP008802,ORD008802,Vehicle Breakdown,VEH018,AMD_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000987,SHP008816,ORD008816,Weather Delay,Sadri,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000988,SHP008847,ORD008847,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000989,SHP008854,ORD008854,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000990,SHP008866,ORD008866,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000991,SHP008872,ORD008872,Warehouse Shutdown,HYD_RDC,HYD_RDC,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000992,SHP008872,ORD008872,Weather Delay,Karol Bagh,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000993,SHP008882,ORD008882,Vehicle Breakdown,VEH036,CCU_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000994,SHP008889,ORD008889,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000995,SHP008894,ORD008894,Vehicle Breakdown,VEH003,MUM_NH,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000996,SHP008895,ORD008895,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000997,SHP008898,ORD008898,Vehicle Breakdown,VEH018,AMD_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000998,SHP008904,ORD008904,Weather Delay,Bundi,DEL_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000999,SHP008907,ORD008907,Weather Delay,Trombay,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001000,SHP008914,ORD008914,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001001,SHP008930,ORD008930,Vehicle Breakdown,VEH023,BLR_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001002,SHP008933,ORD008933,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001003,SHP008982,ORD008982,Driver Absence,DRV014,DEL_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001004,SHP009010,ORD009010,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001005,SHP009027,ORD009027,Weather Delay,Barhiya,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001006,SHP009028,ORD009028,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001007,SHP009040,ORD009040,Vehicle Breakdown,VEH034,MAA_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001008,SHP009047,ORD009047,Warehouse Shutdown,MAA_RDC,MAA_RDC,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS001009,SHP009049,ORD009049,Warehouse Shutdown,MAA_RDC,MAA_RDC,Critical,Express,2026-07-05 23:54:04,Warehouse Closed,Active
DIS001010,SHP009052,ORD009052,Warehouse Shutdown,AMD_RDC,AMD_RDC,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS001011,SHP009068,ORD009068,Driver Absence,DRV040,CCU_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001012,SHP009084,ORD009084,Weather Delay,Chillupar,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001013,SHP009086,ORD009086,Warehouse Shutdown,NAG_NH,NAG_NH,Critical,Express,2026-07-05 23:54:04,Warehouse Closed,Active
DIS001014,SHP009095,ORD009095,Driver Absence,DRV024,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001015,SHP009117,ORD009117,Weather Delay,Jaisalmer,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001016,SHP009122,ORD009122,Driver Absence,DRV040,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001017,SHP009143,ORD009143,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001018,SHP009152,ORD009152,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001019,SHP009154,ORD009154,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001020,SHP009157,ORD009157,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001021,SHP009162,ORD009162,Warehouse Shutdown,CCU_RDC,CCU_RDC,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS001022,SHP009189,ORD009189,Warehouse Shutdown,MUM_NH,MUM_NH,Critical,Express,2026-07-05 23:54:04,Warehouse Closed,Active
DIS001023,SHP009191,ORD009191,Weather Delay,Kalikapur,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001024,SHP009206,ORD009206,Vehicle Breakdown,VEH014,DEL_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001025,SHP009208,ORD009208,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001026,SHP009213,ORD009213,Weather Delay,Rajgir,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001027,SHP009216,ORD009216,Weather Delay,Khargone,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001028,SHP009218,ORD009218,Weather Delay,Akluj,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001029,SHP009226,ORD009226,Weather Delay,Kandhla,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001030,SHP009227,ORD009227,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001031,SHP009228,ORD009228,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001032,SHP009234,ORD009234,Vehicle Breakdown,VEH014,DEL_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001033,SHP009237,ORD009237,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001034,SHP009245,ORD009245,Weather Delay,Goshaingaon,HYD_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS001035,SHP009282,ORD009282,Weather Delay,Nabagram,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001036,SHP009310,ORD009310,Vehicle Breakdown,VEH008,NAG_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001037,SHP009336,ORD009336,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001038,SHP009351,ORD009351,Weather Delay,Powai,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001039,SHP009352,ORD009352,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001040,SHP009358,ORD009358,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001041,SHP009365,ORD009365,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001042,SHP009366,ORD009366,Weather Delay,Kamareddi,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001043,SHP009368,ORD009368,Weather Delay,Basirhat,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001044,SHP009370,ORD009370,Vehicle Breakdown,VEH018,AMD_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001045,SHP009370,ORD009370,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001046,SHP009375,ORD009375,Vehicle Breakdown,VEH036,CCU_RDC,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001047,SHP009385,ORD009385,Weather Delay,Khede,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001048,SHP009389,ORD009389,Driver Absence,DRV040,CCU_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001049,SHP009392,ORD009392,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS001050,SHP009413,ORD009413,Weather Delay,Chamba,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001051,SHP009416,ORD009416,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001052,SHP009423,ORD009423,Weather Delay,Sadat,MUM_NH,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS001053,SHP009441,ORD009441,Driver Absence,DRV029,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001054,SHP009468,ORD009468,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS001055,SHP009470,ORD009470,Vehicle Breakdown,VEH008,NAG_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001056,SHP009482,ORD009482,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001057,SHP009484,ORD009484,Vehicle Breakdown,VEH018,AMD_RDC,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001058,SHP009487,ORD009487,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS001059,SHP009489,ORD009489,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001060,SHP009494,ORD009494,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001061,SHP009495,ORD009495,Weather Delay,Jandiala,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001062,SHP009508,ORD009508,Weather Delay,"Kalamb, Osmanabad",AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001063,SHP009527,ORD009527,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001064,SHP009531,ORD009531,Vehicle Breakdown,VEH029,HYD_RDC,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001065,SHP009538,ORD009538,Weather Delay,Muddebihal,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001066,SHP009542,ORD009542,Vehicle Breakdown,VEH036,CCU_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001067,SHP009575,ORD009575,Warehouse Shutdown,BLR_RDC,BLR_RDC,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS001068,SHP009576,ORD009576,Driver Absence,DRV014,DEL_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001069,SHP009578,ORD009578,Warehouse Shutdown,BLR_RDC,BLR_RDC,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS001070,SHP009584,ORD009584,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001071,SHP009587,ORD009587,Driver Absence,DRV007,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001072,SHP009590,ORD009590,Weather Delay,Borsad,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001073,SHP009593,ORD009593,Weather Delay,Manappakkam,MAA_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS001074,SHP009605,ORD009605,Weather Delay,Ziro,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001075,SHP009618,ORD009618,Weather Delay,Sundargarh,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001076,SHP009626,ORD009626,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001077,SHP009632,ORD009632,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001078,SHP009637,ORD009637,Vehicle Breakdown,VEH036,CCU_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001079,SHP009638,ORD009638,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001080,SHP009638,ORD009638,Weather Delay,Gingee,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001081,SHP009646,ORD009646,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001082,SHP009650,ORD009650,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS001083,SHP009658,ORD009658,Weather Delay,Vellore,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001084,SHP009662,ORD009662,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001085,SHP009663,ORD009663,Inventory Shortage,NAG_NH,NAG_NH,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS001086,SHP009678,ORD009678,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001087,SHP009724,ORD009724,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001088,SHP009731,ORD009731,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001089,SHP009733,ORD009733,Driver Absence,DRV001,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001090,SHP009733,ORD009733,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001091,SHP009744,ORD009744,Weather Delay,Tirur,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001092,SHP009745,ORD009745,Weather Delay,Dharmadam,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001093,SHP009769,ORD009769,Weather Delay,Ibrahimpur,DEL_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS001094,SHP009770,ORD009770,Weather Delay,Patan,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001095,SHP009786,ORD009786,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001096,SHP009788,ORD009788,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001097,SHP009792,ORD009792,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001098,SHP009820,ORD009820,Inventory Shortage,NAG_NH,NAG_NH,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS001099,SHP009827,ORD009827,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001100,SHP009830,ORD009830,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001101,SHP009835,ORD009835,Weather Delay,Ghugus,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001102,SHP009845,ORD009845,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS001103,SHP009848,ORD009848,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001104,SHP009848,ORD009848,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001105,SHP009856,ORD009856,Driver Absence,DRV040,CCU_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001106,SHP009858,ORD009858,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001107,SHP009879,ORD009879,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS001108,SHP009886,ORD009886,Vehicle Breakdown,VEH029,HYD_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS001109,SHP009886,ORD009886,Driver Absence,DRV029,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001110,SHP009897,ORD009897,Driver Absence,DRV040,CCU_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS001111,SHP009923,ORD009923,Weather Delay,Sumbal,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001112,SHP009944,ORD009944,Weather Delay,Chandrakona,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001113,SHP009954,ORD009954,Warehouse Shutdown,NAG_NH,NAG_NH,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS001114,SHP009957,ORD009957,Weather Delay,Bakshwaho,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001115,SHP009958,ORD009958,Weather Delay,Rangia,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001116,SHP009970,ORD009970,Weather Delay,Arang,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001117,SHP009979,ORD009979,Weather Delay,Kil Bhuvanagiri,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001118,SHP009982,ORD009982,Weather Delay,Namagiripettai,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS001119,SHP009994,ORD009994,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
