order_id,order_date,customer_id,destination_city,warehouse_id,warehouse_code,sku_id,sku_code,product_name,category,order_quantity,priority,order_status
ORD001399,2025-05-19,CUST02716,Latur,WH001,MUM_NH,SKU0025,GRO001,Rice,Grocery,85,Express,Allocated
ORD001400,2025-01-10,CUST01199,Vilattikulam,WH002,NAG_NH,SKU0006,ELE006,Mouse,Electronics,7,Express,Allocated
ORD001401,2025-07-14,CUST02083,South Andaman,WH002,NAG_NH,SKU0044,APP008,Cap,Apparel,15,Express,Pending
ORD001402,2025-09-06,CUST02446,Sant Kabir Nagar,WH004,AMD_RDC,SKU0056,HEA008,Bandages,Healthcare,21,Standard,Pending
ORD001403,2025-04-12,CUST02051,Tekanpur,WH001,MUM_NH,SKU0061,AUT004,Spark Plug,Automotive,12,Standard,Dispatched
ORD001404,2025-01-12,CUST00163,Yavatmal,WH003,DEL_RDC,SKU0027,GRO003,Sugar,Grocery,92,Standard,Dispatched
ORD001405,2025-06-20,CUST02007,Garui,WH004,AMD_RDC,SKU0005,ELE005,Keyboard,Electronics,20,Standard,Dispatched
ORD001406,2025-01-10,CUST01421,Krishna,WH006,HYD_RDC,SKU0025,GRO001,Rice,Grocery,21,Express,Allocated
ORD001407,2025-11-17,CUST01239,Hardoi,WH008,CCU_RDC,SKU0041,APP005,Hoodie,Apparel,23,Standard,Dispatched
ORD001408,2025-02-01,CUST02564,Karbi Anglong,WH007,MAA_RDC,SKU0062,AUT005,Air Filter,Automotive,9,Standard,Allocated
ORD001409,2025-10-12,CUST01148,Worli,WH004,AMD_RDC,SKU0066,AUT009,Lubricant,Automotive,1,Standard,Pending
ORD001410,2025-07-21,CUST02691,Singarayakonda,WH006,HYD_RDC,SKU0056,HEA008,Bandages,Healthcare,22,Standard,Pending
ORD001411,2025-07-15,CUST02133,Payyannur,WH002,NAG_NH,SKU0063,AUT006,Coolant,Automotive,24,Express,Dispatched
ORD001412,2025-08-02,CUST00985,Jambusar,WH003,DEL_RDC,SKU0024,FMC012,Tissue Pack,FMCG,15,Standard,Pending
ORD001413,2025-06-09,CUST02480,Auraiya,WH007,MAA_RDC,SKU0041,APP005,Hoodie,Apparel,7,Standard,Allocated
ORD001414,2025-03-09,CUST00847,Kuju,WH002,NAG_NH,SKU0042,APP006,Shoes,Apparel,70,Express,Pending
ORD001415,2025-10-05,CUST02802,Kandhamal,WH008,CCU_RDC,SKU0017,FMC005,Face Wash,FMCG,38,Standard,Pending
ORD001416,2025-12-19,CUST02889,Kailaras,WH001,MUM_NH,SKU0074,HOM008,Water Bottle,Home & Kitchen,40,Standard,Pending
ORD001417,2025-03-16,CUST02688,Pattanamtitta,WH006,HYD_RDC,SKU0023,FMC011,Hand Wash,FMCG,14,Standard,Pending
ORD001418,2025-02-04,CUST02283,Karol Bagh,WH007,MAA_RDC,SKU0008,ELE008,Router,Electronics,11,Standard,Dispatched
ORD001419,2025-04-05,CUST01301,Akhnur,WH006,HYD_RDC,SKU0007,ELE007,Printer,Electronics,2,Standard,Dispatched
ORD001420,2025-06-13,CUST01696,Gandhinagar,WH004,AMD_RDC,SKU0010,ELE010,Hard Drive,Electronics,1,Standard,Allocated
ORD001421,2025-11-23,CUST01122,Pauri,WH001,MUM_NH,SKU0017,FMC005,Face Wash,FMCG,57,Standard,Pending
ORD001422,2025-03-09,CUST00757,Nayagram Community Development Block,WH005,BLR_RDC,SKU0048,APP012,Backpack,Apparel,7,Standard,Dispatched
ORD001423,2025-05-17,CUST02481,Lormi,WH003,DEL_RDC,SKU0057,HEA009,Pain Relief Spray,Healthcare,5,Standard,Dispatched
ORD001424,2025-11-02,CUST00952,Basi,WH008,CCU_RDC,SKU0075,HOM009,Dustbin,Home & Kitchen,8,Standard,Dispatched
ORD001425,2025-07-03,CUST00326,Malkera,WH002,NAG_NH,SKU0047,APP011,Belt,Apparel,1,Express,Allocated
ORD001426,2025-09-15,CUST02477,Adirampattinam,WH002,NAG_NH,SKU0048,APP012,Backpack,Apparel,18,Standard,Dispatched
ORD001427,2025-07-11,CUST00754,Devakottai,WH007,MAA_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,11,Standard,Allocated
ORD001428,2025-03-12,CUST00671,Naini Tal,WH003,DEL_RDC,SKU0026,GRO002,Wheat Flour,Grocery,61,Standard,Pending
ORD001429,2025-07-29,CUST00062,Thenkasi,WH006,HYD_RDC,SKU0059,AUT002,Brake Pads,Automotive,2,Standard,Allocated
ORD001430,2025-12-10,CUST00831,Karrapur,WH003,DEL_RDC,SKU0010,ELE010,Hard Drive,Electronics,15,Express,Pending
ORD001431,2025-04-01,CUST01800,Deoli,WH003,DEL_RDC,SKU0001,ELE001,Laptop,Electronics,3,Standard,Allocated
ORD001432,2025-06-16,CUST01875,Bhawanipur,WH008,CCU_RDC,SKU0013,FMC001,Shampoo,FMCG,89,Standard,Allocated
ORD001433,2025-01-22,CUST02491,Garhakota,WH005,BLR_RDC,SKU0054,HEA006,Vitamin Tablets,Healthcare,13,Express,Allocated
ORD001434,2025-06-10,CUST01615,Daulatabad,WH006,HYD_RDC,SKU0023,FMC011,Hand Wash,FMCG,24,Standard,Dispatched
ORD001435,2025-11-01,CUST02197,Yairipok,WH007,MAA_RDC,SKU0056,HEA008,Bandages,Healthcare,37,Standard,Dispatched
ORD001436,2025-01-20,CUST02133,Lalganj,WH004,AMD_RDC,SKU0066,AUT009,Lubricant,Automotive,23,Standard,Allocated
ORD001437,2025-01-22,CUST01007,Sanand,WH002,NAG_NH,SKU0034,GRO010,Noodles,Grocery,59,Standard,Dispatched
ORD001438,2025-01-21,CUST02285,Sadat,WH003,DEL_RDC,SKU0035,GRO011,Spices,Grocery,51,Standard,Dispatched
ORD001439,2025-01-26,CUST00778,Gariaband,WH006,HYD_RDC,SKU0043,APP007,Socks,Apparel,41,Standard,Allocated
ORD001440,2025-06-05,CUST01172,Halenda,WH004,AMD_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,26,Standard,Pending
ORD001441,2025-05-31,CUST02512,Mannarakkat,WH006,HYD_RDC,SKU0044,APP008,Cap,Apparel,14,Standard,Dispatched
ORD001442,2025-03-14,CUST01899,Pandhana,WH003,DEL_RDC,SKU0025,GRO001,Rice,Grocery,67,Express,Allocated
ORD001443,2025-09-14,CUST00464,Seoni,WH002,NAG_NH,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,6,Standard,Dispatched
ORD001444,2025-07-21,CUST01694,Alandi,WH005,BLR_RDC,SKU0063,AUT006,Coolant,Automotive,5,Standard,Allocated
ORD001445,2025-04-02,CUST01859,Needamangalam,WH005,BLR_RDC,SKU0028,GRO004,Salt,Grocery,4,Standard,Dispatched
ORD001446,2025-08-21,CUST00370,Kodagu,WH001,MUM_NH,SKU0064,AUT007,Tyre Inflator,Automotive,7,Standard,Allocated
ORD001447,2025-11-29,CUST02915,Harchandpur,WH001,MUM_NH,SKU0005,ELE005,Keyboard,Electronics,12,Standard,Dispatched
ORD001448,2025-03-05,CUST00374,Bilaspur,WH008,CCU_RDC,SKU0031,GRO007,Coffee,Grocery,47,Standard,Dispatched
ORD001449,2025-11-21,CUST01487,Ganpatipule,WH001,MUM_NH,SKU0022,FMC010,Floor Cleaner,FMCG,116,Standard,Dispatched
ORD001450,2025-07-16,CUST02978,Tohana,WH001,MUM_NH,SKU0005,ELE005,Keyboard,Electronics,12,Standard,Dispatched
ORD001451,2025-07-13,CUST02255,Chakur,WH005,BLR_RDC,SKU0061,AUT004,Spark Plug,Automotive,6,Standard,Pending
ORD001452,2025-06-21,CUST02317,Indragarh,WH008,CCU_RDC,SKU0054,HEA006,Vitamin Tablets,Healthcare,11,Express,Pending
ORD001453,2025-03-16,CUST00733,Koppa,WH004,AMD_RDC,SKU0042,APP006,Shoes,Apparel,11,Express,Dispatched
ORD001454,2025-08-03,CUST01262,Shergarh,WH007,MAA_RDC,SKU0063,AUT006,Coolant,Automotive,2,Standard,Dispatched
ORD001455,2025-05-28,CUST02566,Gajendragarh,WH004,AMD_RDC,SKU0073,HOM007,Storage Box,Home & Kitchen,29,Standard,Pending
ORD001456,2025-04-14,CUST00015,Kantabanji,WH002,NAG_NH,SKU0022,FMC010,Floor Cleaner,FMCG,9,Standard,Allocated
ORD001457,2025-08-23,CUST02039,Nalpur,WH007,MAA_RDC,SKU0028,GRO004,Salt,Grocery,2,Standard,Dispatched
ORD001458,2025-11-08,CUST02022,Asansol,WH002,NAG_NH,SKU0055,HEA007,First Aid Kit,Healthcare,1,Standard,Pending
ORD001459,2025-12-04,CUST01949,Ganderbal,WH007,MAA_RDC,SKU0049,HEA001,Face Mask,Healthcare,38,Standard,Allocated
ORD001460,2025-02-10,CUST02463,Kyathampalle,WH005,BLR_RDC,SKU0047,APP011,Belt,Apparel,15,Standard,Pending
ORD001461,2025-10-08,CUST01140,Alnavar,WH005,BLR_RDC,SKU0073,HOM007,Storage Box,Home & Kitchen,16,Standard,Dispatched
ORD001462,2025-04-17,CUST00201,Dongri,WH003,DEL_RDC,SKU0047,APP011,Belt,Apparel,18,Standard,Pending
ORD001463,2025-12-01,CUST01430,Dalmau,WH002,NAG_NH,SKU0051,HEA003,Sanitizer,Healthcare,4,Standard,Pending
ORD001464,2025-12-08,CUST02368,Tikamgarh,WH008,CCU_RDC,SKU0052,HEA004,Thermometer,Healthcare,3,Standard,Allocated
ORD001465,2025-02-14,CUST00201,Macherla,WH001,MUM_NH,SKU0060,AUT003,Car Battery,Automotive,11,Standard,Allocated
ORD001466,2025-03-24,CUST02753,Deogarh,WH006,HYD_RDC,SKU0025,GRO001,Rice,Grocery,23,Standard,Dispatched
ORD001467,2025-12-21,CUST02867,Malabar Hill,WH005,BLR_RDC,SKU0054,HEA006,Vitamin Tablets,Healthcare,22,Standard,Dispatched
ORD001468,2025-10-15,CUST00727,Somvarpet,WH007,MAA_RDC,SKU0022,FMC010,Floor Cleaner,FMCG,101,Standard,Dispatched
ORD001469,2025-01-19,CUST00382,Dharampur,WH002,NAG_NH,SKU0008,ELE008,Router,Electronics,6,Express,Allocated
ORD001470,2025-07-08,CUST01553,Kusmara,WH003,DEL_RDC,SKU0001,ELE001,Laptop,Electronics,11,Standard,Allocated
ORD001471,2025-05-30,CUST01929,Pathakpura,WH002,NAG_NH,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,5,Standard,Pending
ORD001472,2025-06-18,CUST02159,Lalgola,WH003,DEL_RDC,SKU0064,AUT007,Tyre Inflator,Automotive,9,Standard,Dispatched
ORD001473,2025-12-23,CUST00857,Mundargi,WH001,MUM_NH,SKU0032,GRO008,Pulses,Grocery,54,Standard,Pending
ORD001474,2025-10-20,CUST02989,Bachhraon,WH006,HYD_RDC,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,4,Express,Dispatched
ORD001475,2025-09-05,CUST02966,Peint,WH008,CCU_RDC,SKU0057,HEA009,Pain Relief Spray,Healthcare,3,Express,Dispatched
ORD001476,2025-08-07,CUST02494,Baksar,WH004,AMD_RDC,SKU0011,ELE011,Smartwatch,Electronics,19,Standard,Allocated
ORD001477,2025-10-22,CUST02553,Katras,WH006,HYD_RDC,SKU0010,ELE010,Hard Drive,Electronics,17,Standard,Pending
ORD001478,2025-10-16,CUST02034,Thanesar,WH002,NAG_NH,SKU0043,APP007,Socks,Apparel,79,Standard,Dispatched
ORD001479,2025-09-12,CUST02018,Swamimalai,WH002,NAG_NH,SKU0029,GRO005,Cooking Oil,Grocery,81,Standard,Dispatched
ORD001480,2025-12-29,CUST01190,South Goa,WH004,AMD_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,15,Standard,Pending
ORD001481,2025-01-13,CUST01905,Itimadpur,WH006,HYD_RDC,SKU0009,ELE009,SSD,Electronics,4,Express,Pending
ORD001482,2025-11-12,CUST01699,Ladnun,WH001,MUM_NH,SKU0075,HOM009,Dustbin,Home & Kitchen,14,Standard,Pending
ORD001483,2025-06-29,CUST02296,Halisahar,WH002,NAG_NH,SKU0030,GRO006,Tea,Grocery,43,Express,Pending
ORD001484,2025-11-24,CUST00825,Kakdwip,WH003,DEL_RDC,SKU0074,HOM008,Water Bottle,Home & Kitchen,1,Express,Allocated
ORD001485,2025-02-04,CUST01261,Karanpur,WH008,CCU_RDC,SKU0026,GRO002,Wheat Flour,Grocery,33,Standard,Dispatched
ORD001486,2025-06-15,CUST00026,Dig,WH006,HYD_RDC,SKU0026,GRO002,Wheat Flour,Grocery,71,Standard,Dispatched
ORD001487,2025-06-24,CUST01623,Karol Bagh,WH008,CCU_RDC,SKU0056,HEA008,Bandages,Healthcare,22,Express,Dispatched
ORD001488,2025-01-15,CUST00720,Bangalore Urban,WH007,MAA_RDC,SKU0004,ELE004,Monitor,Electronics,20,Standard,Allocated
ORD001489,2025-12-11,CUST01963,Bhikangaon,WH003,DEL_RDC,SKU0074,HOM008,Water Bottle,Home & Kitchen,22,Standard,Pending
ORD001490,2025-03-11,CUST01973,Jawad,WH004,AMD_RDC,SKU0060,AUT003,Car Battery,Automotive,11,Standard,Dispatched
ORD001491,2025-10-02,CUST01373,Kolasib,WH001,MUM_NH,SKU0008,ELE008,Router,Electronics,30,Standard,Allocated
ORD001492,2025-09-24,CUST01227,Karaikkudi,WH005,BLR_RDC,SKU0048,APP012,Backpack,Apparel,4,Standard,Dispatched
ORD001493,2025-06-11,CUST02275,Kanker,WH002,NAG_NH,SKU0060,AUT003,Car Battery,Automotive,11,Standard,Pending
ORD001494,2025-10-23,CUST02808,Margherita,WH005,BLR_RDC,SKU0053,HEA005,Blood Pressure Monitor,Healthcare,7,Standard,Allocated
ORD001495,2025-03-18,CUST01149,"Jat, Sangli",WH007,MAA_RDC,SKU0007,ELE007,Printer,Electronics,2,Standard,Allocated
ORD001496,2025-11-17,CUST02189,Vellanur,WH007,MAA_RDC,SKU0046,APP010,Track Pants,Apparel,25,Standard,Dispatched
ORD001497,2025-07-19,CUST00768,Sarubera,WH002,NAG_NH,SKU0062,AUT005,Air Filter,Automotive,20,Standard,Pending
ORD001498,2025-12-28,CUST01289,Madhupur,WH003,DEL_RDC,SKU0033,GRO009,Biscuits,Grocery,20,Express,Pending
ORD001499,2025-07-31,CUST00356,Begampur,WH001,MUM_NH,SKU0070,HOM004,Electric Kettle,Home & Kitchen,18,Standard,Pending
ORD001500,2025-08-20,CUST01240,Kyathampalle,WH003,DEL_RDC,SKU0056,HEA008,Bandages,Healthcare,48,Standard,Dispatched
ORD001501,2025-03-31,CUST00460,Medchal Malkajgiri,WH004,AMD_RDC,SKU0038,APP002,Jeans,Apparel,20,Standard,Pending
ORD001502,2025-04-14,CUST00380,Pitampura,WH008,CCU_RDC,SKU0042,APP006,Shoes,Apparel,50,Standard,Dispatched
ORD001503,2025-09-05,CUST02049,Panchmahal District,WH006,HYD_RDC,SKU0017,FMC005,Face Wash,FMCG,2,Standard,Pending
ORD001504,2025-09-05,CUST02145,Chalisgaon,WH007,MAA_RDC,SKU0054,HEA006,Vitamin Tablets,Healthcare,22,Standard,Allocated
ORD001505,2025-02-20,CUST02115,Sarauli,WH002,NAG_NH,SKU0064,AUT007,Tyre Inflator,Automotive,5,Express,Pending
ORD001506,2025-01-19,CUST01882,Ponmana,WH007,MAA_RDC,SKU0055,HEA007,First Aid Kit,Healthcare,14,Standard,Dispatched
ORD001507,2025-09-25,CUST00475,Vepagunta,WH005,BLR_RDC,SKU0002,ELE002,Smartphone,Electronics,28,Standard,Allocated
ORD001508,2025-12-18,CUST02435,Krishnarajpet,WH005,BLR_RDC,SKU0031,GRO007,Coffee,Grocery,3,Standard,Allocated
ORD001509,2025-01-24,CUST00423,Banswara,WH002,NAG_NH,SKU0035,GRO011,Spices,Grocery,60,Standard,Dispatched
ORD001510,2025-06-09,CUST00093,Multai,WH008,CCU_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,48,Standard,Allocated
ORD001511,2025-04-18,CUST01315,Ratangarh,WH001,MUM_NH,SKU0075,HOM009,Dustbin,Home & Kitchen,41,Standard,Pending
ORD001512,2025-05-22,CUST02181,Punasa,WH002,NAG_NH,SKU0032,GRO008,Pulses,Grocery,37,Standard,Allocated
ORD001513,2025-03-02,CUST01117,Yamunanagar,WH004,AMD_RDC,SKU0008,ELE008,Router,Electronics,22,Standard,Pending
ORD001514,2025-02-28,CUST00063,Kharupatia,WH008,CCU_RDC,SKU0067,HOM001,LED Bulb,Home & Kitchen,5,Standard,Dispatched
ORD001515,2025-02-22,CUST00847,Kandra,WH004,AMD_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,33,Standard,Allocated
ORD001516,2025-06-13,CUST01111,Sanivarsante,WH005,BLR_RDC,SKU0010,ELE010,Hard Drive,Electronics,5,Standard,Dispatched
ORD001517,2025-10-21,CUST01003,Nilgiris,WH004,AMD_RDC,SKU0045,APP009,Shorts,Apparel,19,Standard,Pending
ORD001518,2025-11-10,CUST01388,V.S.K.Valasai (Dindigul-Dist.),WH001,MUM_NH,SKU0003,ELE003,Tablet,Electronics,20,Standard,Allocated
ORD001519,2025-03-08,CUST00119,Haraiya,WH002,NAG_NH,SKU0019,FMC007,Deodorant,FMCG,7,Standard,Dispatched
ORD001520,2025-02-24,CUST01572,Elamanchili,WH008,CCU_RDC,SKU0039,APP003,Shirt,Apparel,4,Standard,Pending
ORD001521,2025-07-20,CUST00734,Colgong,WH006,HYD_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,14,Express,Dispatched
ORD001522,2025-11-19,CUST02827,Chettipalaiyam,WH007,MAA_RDC,SKU0024,FMC012,Tissue Pack,FMCG,76,Express,Allocated
ORD001523,2025-07-02,CUST01280,Lunglei,WH007,MAA_RDC,SKU0073,HOM007,Storage Box,Home & Kitchen,40,Standard,Pending
ORD001524,2025-12-10,CUST02186,Khordha,WH005,BLR_RDC,SKU0019,FMC007,Deodorant,FMCG,46,Standard,Allocated
ORD001525,2025-03-09,CUST00381,Palmaner,WH007,MAA_RDC,SKU0008,ELE008,Router,Electronics,19,Express,Allocated
ORD001526,2025-08-22,CUST01272,Pujali,WH005,BLR_RDC,SKU0020,FMC008,Body Lotion,FMCG,7,Express,Dispatched
ORD001527,2025-08-29,CUST00950,Tarabha,WH006,HYD_RDC,SKU0051,HEA003,Sanitizer,Healthcare,30,Standard,Pending
ORD001528,2025-07-06,CUST01606,Sivaganga,WH003,DEL_RDC,SKU0055,HEA007,First Aid Kit,Healthcare,17,Standard,Dispatched
ORD001529,2025-06-19,CUST01331,Mulund,WH007,MAA_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,86,Standard,Allocated
ORD001530,2025-02-03,CUST01947,Birbhum District,WH002,NAG_NH,SKU0049,HEA001,Face Mask,Healthcare,4,Standard,Allocated
ORD001531,2025-08-25,CUST00700,Shrirangapattana,WH007,MAA_RDC,SKU0037,APP001,T-Shirt,Apparel,31,Standard,Allocated
ORD001532,2025-10-22,CUST00522,Kayavarohan,WH005,BLR_RDC,SKU0075,HOM009,Dustbin,Home & Kitchen,20,Standard,Pending
ORD001533,2025-02-24,CUST01335,Budhana,WH005,BLR_RDC,SKU0015,FMC003,Toothpaste,FMCG,13,Standard,Dispatched
ORD001534,2025-06-04,CUST02183,Faridkot,WH005,BLR_RDC,SKU0049,HEA001,Face Mask,Healthcare,5,Standard,Allocated
ORD001535,2025-07-31,CUST00978,Kasaragod,WH004,AMD_RDC,SKU0063,AUT006,Coolant,Automotive,19,Standard,Pending
ORD001536,2025-03-23,CUST01976,Farakka,WH006,HYD_RDC,SKU0060,AUT003,Car Battery,Automotive,9,Standard,Pending
ORD001537,2025-04-17,CUST02843,Malpur,WH001,MUM_NH,SKU0025,GRO001,Rice,Grocery,44,Standard,Allocated
ORD001538,2025-10-18,CUST01402,Channagiri,WH006,HYD_RDC,SKU0065,AUT008,Wiper Blade,Automotive,14,Standard,Dispatched
ORD001539,2025-03-30,CUST02715,Panihati,WH002,NAG_NH,SKU0057,HEA009,Pain Relief Spray,Healthcare,16,Express,Pending
ORD001540,2025-12-31,CUST02352,Maddur,WH003,DEL_RDC,SKU0027,GRO003,Sugar,Grocery,95,Standard,Pending
ORD001541,2025-11-02,CUST01897,Prabhadevi,WH008,CCU_RDC,SKU0037,APP001,T-Shirt,Apparel,38,Standard,Dispatched
ORD001542,2025-08-16,CUST00722,Kiratpur,WH001,MUM_NH,SKU0040,APP004,Jacket,Apparel,7,Standard,Allocated
ORD001543,2025-11-03,CUST00446,Phulera,WH006,HYD_RDC,SKU0043,APP007,Socks,Apparel,5,Express,Dispatched
ORD001544,2025-06-17,CUST02025,Kalyan,WH002,NAG_NH,SKU0057,HEA009,Pain Relief Spray,Healthcare,25,Express,Dispatched
ORD001545,2025-02-16,CUST00892,Jorethang,WH008,CCU_RDC,SKU0015,FMC003,Toothpaste,FMCG,8,Standard,Dispatched
ORD001546,2025-03-17,CUST02707,Vejalpur,WH005,BLR_RDC,SKU0047,APP011,Belt,Apparel,1,Standard,Allocated
ORD001547,2025-05-30,CUST01598,Udaipur,WH004,AMD_RDC,SKU0034,GRO010,Noodles,Grocery,69,Standard,Dispatched
ORD001548,2025-04-11,CUST00843,Shahkot,WH006,HYD_RDC,SKU0074,HOM008,Water Bottle,Home & Kitchen,29,Express,Allocated
ORD001549,2025-10-19,CUST02784,Rajahmundry,WH008,CCU_RDC,SKU0030,GRO006,Tea,Grocery,39,Standard,Allocated
ORD001550,2025-06-26,CUST00366,Ajnala,WH008,CCU_RDC,SKU0010,ELE010,Hard Drive,Electronics,23,Standard,Pending
ORD001551,2025-09-19,CUST01656,Jagdishpur,WH003,DEL_RDC,SKU0005,ELE005,Keyboard,Electronics,40,Standard,Allocated
ORD001552,2025-07-09,CUST02249,Kanker,WH001,MUM_NH,SKU0009,ELE009,SSD,Electronics,4,Standard,Pending
ORD001553,2025-02-26,CUST01156,Ramanathapuram,WH001,MUM_NH,SKU0033,GRO009,Biscuits,Grocery,92,Standard,Pending
ORD001554,2025-12-26,CUST02418,Elur,WH006,HYD_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,4,Standard,Dispatched
ORD001555,2025-12-31,CUST01568,Raia,WH006,HYD_RDC,SKU0002,ELE002,Smartphone,Electronics,21,Standard,Allocated
ORD001556,2025-10-07,CUST00866,Deoranian,WH003,DEL_RDC,SKU0008,ELE008,Router,Electronics,14,Express,Pending
ORD001557,2025-03-13,CUST00771,Karamsad,WH008,CCU_RDC,SKU0036,GRO012,Oats,Grocery,8,Standard,Allocated
ORD001558,2025-08-02,CUST00632,Bilasipara,WH003,DEL_RDC,SKU0057,HEA009,Pain Relief Spray,Healthcare,3,Standard,Dispatched
ORD001559,2025-03-10,CUST00048,Ganjam,WH005,BLR_RDC,SKU0017,FMC005,Face Wash,FMCG,9,Standard,Dispatched
ORD001560,2025-03-15,CUST02955,Punalur,WH001,MUM_NH,SKU0041,APP005,Hoodie,Apparel,1,Standard,Dispatched
ORD001561,2025-03-11,CUST00347,Bhatgaon,WH005,BLR_RDC,SKU0034,GRO010,Noodles,Grocery,14,Standard,Dispatched
ORD001562,2025-08-22,CUST02849,Aruvankad,WH004,AMD_RDC,SKU0036,GRO012,Oats,Grocery,4,Standard,Allocated
ORD001563,2025-08-21,CUST02087,Umred,WH001,MUM_NH,SKU0010,ELE010,Hard Drive,Electronics,12,Standard,Dispatched
ORD001564,2025-07-16,CUST01456,Belluru,WH005,BLR_RDC,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,8,Standard,Pending
ORD001565,2025-11-06,CUST00031,Balapur,WH004,AMD_RDC,SKU0028,GRO004,Salt,Grocery,55,Standard,Allocated
ORD001566,2025-12-31,CUST02056,Dhilwan,WH001,MUM_NH,SKU0051,HEA003,Sanitizer,Healthcare,31,Standard,Allocated
ORD001567,2025-10-23,CUST01504,Khairagarh,WH001,MUM_NH,SKU0009,ELE009,SSD,Electronics,35,Standard,Pending
ORD001568,2025-09-05,CUST02888,Barghat,WH001,MUM_NH,SKU0056,HEA008,Bandages,Healthcare,73,Standard,Pending
ORD001569,2025-09-04,CUST02829,Majhupur,WH001,MUM_NH,SKU0026,GRO002,Wheat Flour,Grocery,75,Standard,Pending
ORD001570,2025-09-27,CUST01145,Umarpada,WH001,MUM_NH,SKU0026,GRO002,Wheat Flour,Grocery,94,Standard,Dispatched
ORD001571,2025-09-25,CUST02499,Ranir Bazar,WH006,HYD_RDC,SKU0057,HEA009,Pain Relief Spray,Healthcare,3,Standard,Pending
ORD001572,2025-11-19,CUST02719,Nawa,WH001,MUM_NH,SKU0008,ELE008,Router,Electronics,31,Express,Pending
ORD001573,2025-11-21,CUST02209,"Kalamb, Osmanabad",WH008,CCU_RDC,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,22,Standard,Allocated
ORD001574,2025-06-25,CUST02192,Bhudgaon,WH003,DEL_RDC,SKU0075,HOM009,Dustbin,Home & Kitchen,4,Express,Pending
ORD001575,2025-08-21,CUST02100,Karari,WH002,NAG_NH,SKU0023,FMC011,Hand Wash,FMCG,61,Standard,Dispatched
ORD001576,2025-08-04,CUST01446,Dhuri,WH001,MUM_NH,SKU0057,HEA009,Pain Relief Spray,Healthcare,22,Standard,Allocated
ORD001577,2025-01-19,CUST02847,Barpeta Road,WH001,MUM_NH,SKU0052,HEA004,Thermometer,Healthcare,11,Standard,Dispatched
ORD001578,2025-10-16,CUST01067,Sarangarh,WH003,DEL_RDC,SKU0014,FMC002,Soap,FMCG,39,Standard,Dispatched
ORD001579,2025-10-24,CUST00693,Kharar,WH006,HYD_RDC,SKU0027,GRO003,Sugar,Grocery,61,Standard,Pending
ORD001580,2025-05-30,CUST02558,Titagarh,WH002,NAG_NH,SKU0014,FMC002,Soap,FMCG,85,Standard,Allocated
ORD001581,2025-02-12,CUST00520,Chandia,WH003,DEL_RDC,SKU0069,HOM003,Mixer Grinder,Home & Kitchen,32,Standard,Pending
ORD001582,2025-05-10,CUST00543,Ramnagar,WH006,HYD_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,9,Standard,Allocated
ORD001583,2025-05-12,CUST00059,Thenkasi,WH005,BLR_RDC,SKU0067,HOM001,LED Bulb,Home & Kitchen,18,Express,Pending
ORD001584,2025-03-31,CUST02424,Balotra,WH007,MAA_RDC,SKU0025,GRO001,Rice,Grocery,78,Express,Pending
ORD001585,2025-08-17,CUST01515,Melur,WH002,NAG_NH,SKU0033,GRO009,Biscuits,Grocery,85,Standard,Allocated
ORD001586,2025-09-06,CUST00741,Aurangabad,WH008,CCU_RDC,SKU0041,APP005,Hoodie,Apparel,16,Standard,Pending
ORD001587,2025-02-13,CUST00595,Taki,WH001,MUM_NH,SKU0070,HOM004,Electric Kettle,Home & Kitchen,22,Standard,Pending
ORD001588,2025-09-11,CUST01692,Channarayapatna,WH005,BLR_RDC,SKU0002,ELE002,Smartphone,Electronics,27,Express,Allocated
ORD001589,2025-12-05,CUST01803,Bokaro,WH004,AMD_RDC,SKU0046,APP010,Track Pants,Apparel,16,Express,Dispatched
ORD001590,2025-04-18,CUST02367,Pindwara,WH003,DEL_RDC,SKU0025,GRO001,Rice,Grocery,22,Express,Allocated
ORD001591,2025-11-25,CUST01083,Mursan,WH007,MAA_RDC,SKU0018,FMC006,Hair Oil,FMCG,1,Express,Pending
ORD001592,2025-03-27,CUST01901,Thiruthani,WH001,MUM_NH,SKU0064,AUT007,Tyre Inflator,Automotive,2,Standard,Allocated
ORD001593,2025-09-01,CUST02182,Manor,WH004,AMD_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,20,Standard,Allocated
ORD001594,2025-08-31,CUST01076,Pimpri-Chinchwad,WH007,MAA_RDC,SKU0061,AUT004,Spark Plug,Automotive,13,Standard,Dispatched
