shipment_id,order_id,warehouse_id,warehouse_code,destination_city,sku_id,sku_code,shipment_quantity,dispatch_date,estimated_delivery,shipment_status
SHP003326,ORD003326,WH003,DEL_RDC,Jhalawar,SKU0035,GRO011,42,2025-03-09,2025-03-12,Delivered
SHP003327,ORD003327,WH008,CCU_RDC,Morva (Hadaf),SKU0075,HOM009,7,2025-10-25,2025-10-30,Delivered
SHP003328,ORD003328,WH001,MUM_NH,Barrackpore,SKU0010,ELE010,29,2025-05-05,2025-05-11,Delivered
SHP003329,ORD003329,WH001,MUM_NH,Greater Noida,SKU0057,HEA009,42,2025-02-28,2025-03-07,Delivered
SHP003330,ORD003330,WH006,HYD_RDC,Bhanvad,SKU0026,GRO002,32,2025-08-27,2025-08-30,Delivered
SHP003331,ORD003331,WH001,MUM_NH,Bijawar,SKU0032,GRO008,9,2025-12-16,2025-12-20,Delivered
SHP003332,ORD003332,WH006,HYD_RDC,Pallikondai,SKU0015,FMC003,61,2025-07-18,2025-07-23,Delivered
SHP003333,ORD003333,WH002,NAG_NH,Akola,SKU0004,ELE004,8,2025-11-09,2025-11-15,Delivered
SHP003334,ORD003334,WH007,MAA_RDC,Dongri,SKU0004,ELE004,1,2025-08-14,2025-08-15,Delivered
SHP003335,ORD003335,WH008,CCU_RDC,Vaghodia,SKU0006,ELE006,19,2025-07-25,2025-07-26,Delivered
SHP003336,ORD003336,WH008,CCU_RDC,Kalamnuri,SKU0065,AUT008,12,2025-07-25,2025-07-29,Delivered
SHP003337,ORD003337,WH006,HYD_RDC,Unakoti,SKU0057,HEA009,21,2025-08-16,2025-08-22,Delivered
SHP003338,ORD003338,WH008,CCU_RDC,Kaman,SKU0074,HOM008,10,2025-05-17,2025-05-19,Delivered
SHP003339,ORD003339,WH004,AMD_RDC,Medchal Malkajgiri,SKU0016,FMC004,93,2025-03-29,2025-04-04,Delivered
SHP003340,ORD003340,WH004,AMD_RDC,Sairang,SKU0035,GRO011,6,2025-03-16,2025-03-19,Delivered
SHP003341,ORD003341,WH001,MUM_NH,Shivrajpur,SKU0033,GRO009,68,2025-02-21,2025-02-23,Delivered
SHP003342,ORD003342,WH003,DEL_RDC,Lakshettipet,SKU0012,ELE012,5,2025-08-25,2025-08-30,Delivered
SHP003343,ORD003343,WH008,CCU_RDC,Mudbidri,SKU0053,HEA005,9,2025-06-27,2025-06-28,Delivered
SHP003344,ORD003344,WH001,MUM_NH,Dera Bassi,SKU0044,APP008,22,2025-08-19,2025-08-26,Delivered
SHP003345,ORD003345,WH003,DEL_RDC,Mundargi,SKU0062,AUT005,9,2025-11-03,2025-11-05,Delivered
SHP003346,ORD003346,WH004,AMD_RDC,Pipalkoti,SKU0051,HEA003,10,2025-09-26,2025-09-29,Delivered
SHP003347,ORD003347,WH003,DEL_RDC,Debagram,SKU0046,APP010,24,2025-10-16,2025-10-18,Delivered
SHP003348,ORD003348,WH001,MUM_NH,Sahibganj,SKU0059,AUT002,20,2025-03-23,2025-03-25,Delivered
SHP003349,ORD003349,WH005,BLR_RDC,Palavakkam,SKU0055,HEA007,16,2025-08-15,2025-08-22,Delivered
SHP003350,ORD003350,WH007,MAA_RDC,Doiwala,SKU0013,FMC001,96,2025-12-22,2025-12-29,Delivered
SHP003351,ORD003351,WH007,MAA_RDC,Vaghodia,SKU0010,ELE010,10,2025-07-18,2025-07-20,Delivered
SHP003352,ORD003352,WH001,MUM_NH,Ghoga,SKU0027,GRO003,8,2025-04-19,2025-04-26,Delivered
SHP003353,ORD003353,WH002,NAG_NH,Deogarh,SKU0036,GRO012,75,2025-01-07,2025-01-12,Delivered
SHP003354,ORD003354,WH007,MAA_RDC,Singoli,SKU0024,FMC012,66,2025-09-24,2025-09-29,Delivered
SHP003355,ORD003355,WH005,BLR_RDC,Basar,SKU0020,FMC008,58,2025-03-31,2025-04-01,Delivered
SHP003356,ORD003356,WH003,DEL_RDC,Kattivakkam,SKU0046,APP010,38,2025-09-15,2025-09-21,Delivered
SHP003357,ORD003357,WH005,BLR_RDC,Lakheri,SKU0058,AUT001,13,2025-09-06,2025-09-12,Delivered
SHP003358,ORD003358,WH007,MAA_RDC,Dongri,SKU0028,GRO004,62,2025-03-31,2025-04-05,Delivered
SHP003359,ORD003359,WH001,MUM_NH,Lohaghat,SKU0011,ELE011,1,2025-06-26,2025-07-01,Delivered
SHP003360,ORD003360,WH002,NAG_NH,Mandapam,SKU0044,APP008,15,2025-03-18,2025-03-25,Delivered
SHP003361,ORD003361,WH004,AMD_RDC,Rampura,SKU0015,FMC003,102,2025-03-04,2025-03-08,Delivered
SHP003362,ORD003362,WH006,HYD_RDC,Petlawad,SKU0071,HOM005,4,2025-08-24,2025-08-26,Delivered
SHP003363,ORD003363,WH001,MUM_NH,Kachurwahi,SKU0068,HOM002,34,2025-04-27,2025-05-01,Delivered
SHP003364,ORD003364,WH003,DEL_RDC,Punasa,SKU0042,APP006,5,2025-07-24,2025-07-30,Delivered
SHP003365,ORD003365,WH003,DEL_RDC,Ajitgarh,SKU0058,AUT001,9,2025-02-06,2025-02-09,Delivered
SHP003366,ORD003366,WH003,DEL_RDC,Pakur,SKU0027,GRO003,109,2025-10-04,2025-10-11,Delivered
SHP003367,ORD003367,WH005,BLR_RDC,Ranipet,SKU0009,ELE009,19,2025-09-25,2025-09-29,Delivered
SHP003368,ORD003368,WH008,CCU_RDC,Chunar,SKU0037,APP001,52,2025-04-05,2025-04-07,Delivered
SHP003369,ORD003369,WH003,DEL_RDC,Deori,SKU0027,GRO003,30,2025-12-22,2025-12-29,Delivered
SHP003370,ORD003370,WH008,CCU_RDC,Madhogarh,SKU0068,HOM002,2,2025-11-09,2025-11-14,Delivered
SHP003371,ORD003371,WH005,BLR_RDC,Ullal,SKU0022,FMC010,12,2025-04-08,2025-04-11,Delivered
SHP003372,ORD003372,WH002,NAG_NH,Bhigvan,SKU0011,ELE011,20,2025-02-03,2025-02-07,Delivered
SHP003373,ORD003373,WH001,MUM_NH,Tehri,SKU0063,AUT006,19,2025-10-25,2025-10-28,Delivered
SHP003374,ORD003374,WH003,DEL_RDC,Barhiya,SKU0067,HOM001,35,2025-01-28,2025-01-30,Delivered
SHP003375,ORD003375,WH001,MUM_NH,Seoni Malwa,SKU0005,ELE005,4,2025-09-04,2025-09-11,Delivered
SHP003376,ORD003376,WH001,MUM_NH,Rahata,SKU0041,APP005,8,2025-04-12,2025-04-15,Delivered
SHP003377,ORD003377,WH003,DEL_RDC,Kara,SKU0059,AUT002,7,2025-11-04,2025-11-07,Delivered
SHP003378,ORD003378,WH002,NAG_NH,Kishni,SKU0037,APP001,2,2025-10-27,2025-11-03,Delivered
SHP003379,ORD003379,WH007,MAA_RDC,Antri,SKU0062,AUT005,15,2025-11-26,2025-12-01,Delivered
SHP003380,ORD003380,WH002,NAG_NH,Sirsa,SKU0045,APP009,40,2025-08-23,2025-08-26,Delivered
SHP003381,ORD003381,WH008,CCU_RDC,Fatehgarh Sahib,SKU0010,ELE010,20,2025-05-19,2025-05-21,Delivered
SHP003382,ORD003382,WH007,MAA_RDC,Naliya,SKU0065,AUT008,11,2025-09-17,2025-09-24,Delivered
SHP003383,ORD003383,WH001,MUM_NH,Mulund,SKU0022,FMC010,77,2025-05-17,2025-05-21,Delivered
SHP003384,ORD003384,WH003,DEL_RDC,Kovilpatti,SKU0020,FMC008,36,2025-12-15,2025-12-19,Delivered
SHP003385,ORD003385,WH004,AMD_RDC,Nawa,SKU0014,FMC002,81,2025-08-14,2025-08-16,Delivered
SHP003386,ORD003386,WH007,MAA_RDC,Ahmedabad,SKU0046,APP010,32,2025-01-05,2025-01-12,Delivered
SHP003387,ORD003387,WH001,MUM_NH,Malavalli,SKU0034,GRO010,127,2025-03-26,2025-04-01,Delivered
SHP003388,ORD003388,WH001,MUM_NH,Belluru,SKU0026,GRO002,87,2025-06-07,2025-06-10,Delivered
SHP003389,ORD003389,WH001,MUM_NH,Tendukheda,SKU0062,AUT005,12,2025-04-11,2025-04-12,Delivered
SHP003390,ORD003390,WH008,CCU_RDC,Garui,SKU0072,HOM006,7,2025-06-07,2025-06-12,Delivered
SHP003391,ORD003391,WH001,MUM_NH,Kalka,SKU0069,HOM003,50,2025-09-29,2025-10-02,Delivered
SHP003392,ORD003392,WH002,NAG_NH,Nainpur,SKU0024,FMC012,77,2025-11-11,2025-11-18,Delivered
SHP003393,ORD003393,WH005,BLR_RDC,Kurukshetra,SKU0019,FMC007,10,2025-06-17,2025-06-20,Delivered
SHP003394,ORD003394,WH003,DEL_RDC,Kollam,SKU0054,HEA006,11,2025-03-22,2025-03-24,Delivered
SHP003395,ORD003395,WH003,DEL_RDC,Surat,SKU0044,APP008,6,2025-09-24,2025-09-26,Delivered
SHP003396,ORD003396,WH006,HYD_RDC,Eraniel,SKU0009,ELE009,14,2025-05-19,2025-05-23,Delivered
SHP003397,ORD003397,WH002,NAG_NH,Etmadpur,SKU0025,GRO001,120,2025-06-07,2025-06-12,Delivered
SHP003398,ORD003398,WH002,NAG_NH,Buldhana,SKU0006,ELE006,22,2025-07-03,2025-07-07,Delivered
SHP003399,ORD003399,WH002,NAG_NH,Rampachodavaram,SKU0045,APP009,28,2025-10-16,2025-10-17,Delivered
SHP003400,ORD003400,WH007,MAA_RDC,Siddharthnagar,SKU0063,AUT006,1,2025-07-27,2025-08-03,Delivered
SHP003401,ORD003401,WH008,CCU_RDC,Kuzhithurai,SKU0048,APP012,18,2025-08-23,2025-08-30,Delivered
SHP003402,ORD003402,WH006,HYD_RDC,Dalmau,SKU0007,ELE007,4,2025-04-18,2025-04-19,Delivered
SHP003403,ORD003403,WH007,MAA_RDC,Gogapur,SKU0050,HEA002,5,2025-07-11,2025-07-14,Delivered
SHP003404,ORD003404,WH001,MUM_NH,Kusumba,SKU0014,FMC002,98,2025-06-17,2025-06-20,Delivered
SHP003405,ORD003405,WH003,DEL_RDC,Betma,SKU0067,HOM001,13,2025-04-21,2025-04-27,Delivered
SHP003406,ORD003406,WH003,DEL_RDC,Seoni,SKU0016,FMC004,110,2025-05-21,2025-05-24,Delivered
SHP003407,ORD003407,WH008,CCU_RDC,Ballia,SKU0025,GRO001,21,2025-06-17,2025-06-23,Delivered
SHP003408,ORD003408,WH001,MUM_NH,Malad,SKU0047,APP011,19,2025-08-29,2025-08-31,Delivered
SHP003409,ORD003409,WH008,CCU_RDC,Ukhrul,SKU0043,APP007,13,2025-12-21,2025-12-26,Delivered
SHP003410,ORD003410,WH002,NAG_NH,Bagra,SKU0027,GRO003,36,2025-11-08,2025-11-13,Delivered
SHP003411,ORD003411,WH001,MUM_NH,Ayakudi,SKU0008,ELE008,7,2025-01-29,2025-02-05,Delivered
SHP003412,ORD003412,WH007,MAA_RDC,Ariyalur,SKU0050,HEA002,9,2025-07-09,2025-07-15,Delivered
SHP003413,ORD003413,WH004,AMD_RDC,Jakhau,SKU0039,APP003,31,2025-03-12,2025-03-16,Delivered
SHP003414,ORD003414,WH002,NAG_NH,Vuyyuru,SKU0016,FMC004,53,2025-03-19,2025-03-25,Delivered
SHP003415,ORD003415,WH002,NAG_NH,Rajpipla,SKU0038,APP002,37,2025-04-13,2025-04-19,Delivered
SHP003416,ORD003416,WH007,MAA_RDC,Mahiari,SKU0016,FMC004,32,2025-06-18,2025-06-24,Delivered
SHP003417,ORD003417,WH004,AMD_RDC,Seram,SKU0071,HOM005,9,2025-10-14,2025-10-18,Delivered
SHP003418,ORD003418,WH007,MAA_RDC,Ranapur,SKU0063,AUT006,1,2025-03-13,2025-03-14,Delivered
SHP003419,ORD003419,WH007,MAA_RDC,Virarajendrapet,SKU0063,AUT006,11,2025-07-06,2025-07-08,Delivered
SHP003420,ORD003420,WH003,DEL_RDC,South Delhi,SKU0062,AUT005,6,2025-06-15,2025-06-21,Delivered
SHP003421,ORD003421,WH002,NAG_NH,Avanoor,SKU0038,APP002,24,2025-06-20,2025-06-22,Delivered
SHP003422,ORD003422,WH005,BLR_RDC,Dandeli,SKU0017,FMC005,17,2025-05-12,2025-05-14,Delivered
SHP003423,ORD003423,WH005,BLR_RDC,Andol,SKU0014,FMC002,18,2025-03-04,2025-03-07,Delivered
SHP003424,ORD003424,WH003,DEL_RDC,Kamatgi,SKU0075,HOM009,26,2025-09-07,2025-09-13,Delivered
SHP003425,ORD003425,WH007,MAA_RDC,Soygaon,SKU0051,HEA003,33,2025-07-11,2025-07-16,Delivered
SHP003426,ORD003426,WH001,MUM_NH,Bhandardara,SKU0040,APP004,3,2025-09-17,2025-09-23,Delivered
SHP003427,ORD003427,WH008,CCU_RDC,Newara,SKU0038,APP002,19,2025-10-22,2025-10-24,Delivered
SHP003428,ORD003428,WH006,HYD_RDC,Deoranian,SKU0007,ELE007,12,2025-02-09,2025-02-16,Delivered
SHP003429,ORD003429,WH002,NAG_NH,Perumbavoor,SKU0012,ELE012,50,2025-03-01,2025-03-05,Delivered
SHP003430,ORD003430,WH001,MUM_NH,Rabupura,SKU0074,HOM008,12,2025-10-23,2025-10-26,Delivered
SHP003431,ORD003431,WH002,NAG_NH,Bawali,SKU0075,HOM009,13,2025-02-08,2025-02-11,Delivered
SHP003432,ORD003432,WH004,AMD_RDC,Sarila,SKU0044,APP008,30,2025-08-21,2025-08-22,Delivered
SHP003433,ORD003433,WH002,NAG_NH,Umred,SKU0060,AUT003,2,2025-04-05,2025-04-12,Delivered
SHP003434,ORD003434,WH008,CCU_RDC,Maksi,SKU0047,APP011,15,2025-09-29,2025-10-01,Delivered
SHP003435,ORD003435,WH006,HYD_RDC,Tendukheda,SKU0037,APP001,2,2025-07-27,2025-08-02,Delivered
SHP003436,ORD003436,WH003,DEL_RDC,Sravana Belgola,SKU0074,HOM008,40,2025-07-19,2025-07-26,Delivered
SHP003437,ORD003437,WH005,BLR_RDC,Jakhangaon,SKU0050,HEA002,21,2025-08-07,2025-08-14,Delivered
SHP003438,ORD003438,WH006,HYD_RDC,Gawan,SKU0023,FMC011,19,2025-12-12,2025-12-18,Delivered
SHP003439,ORD003439,WH008,CCU_RDC,Soro,SKU0055,HEA007,13,2025-10-23,2025-10-24,Delivered
SHP003440,ORD003440,WH008,CCU_RDC,Dhanaura,SKU0067,HOM001,3,2025-04-08,2025-04-12,Delivered
SHP003441,ORD003441,WH004,AMD_RDC,Kaintragarh,SKU0001,ELE001,6,2025-02-23,2025-03-02,Delivered
SHP003442,ORD003442,WH003,DEL_RDC,Dhanaula,SKU0036,GRO012,6,2025-03-08,2025-03-14,Delivered
SHP003443,ORD003443,WH006,HYD_RDC,Siddhaur,SKU0059,AUT002,11,2025-06-13,2025-06-15,Delivered
SHP003444,ORD003444,WH003,DEL_RDC,Tuljapur,SKU0044,APP008,4,2025-06-07,2025-06-11,Delivered
SHP003445,ORD003445,WH005,BLR_RDC,Daraganj,SKU0069,HOM003,8,2025-04-22,2025-04-25,Delivered
SHP003446,ORD003446,WH001,MUM_NH,Dapoli,SKU0034,GRO010,113,2025-03-07,2025-03-14,Delivered
SHP003447,ORD003447,WH005,BLR_RDC,Gogapur,SKU0014,FMC002,27,2025-07-15,2025-07-18,Delivered
SHP003448,ORD003448,WH004,AMD_RDC,Guwahati,SKU0043,APP007,26,2025-04-14,2025-04-16,Delivered
SHP003449,ORD003449,WH006,HYD_RDC,Bhagalpur,SKU0036,GRO012,38,2025-03-06,2025-03-13,Delivered
SHP003450,ORD003450,WH001,MUM_NH,Marayur,SKU0061,AUT004,34,2025-03-04,2025-03-06,Delivered
SHP003451,ORD003451,WH005,BLR_RDC,Kalyandurg,SKU0045,APP009,8,2025-09-08,2025-09-13,Delivered
SHP003452,ORD003452,WH005,BLR_RDC,Ghargaon,SKU0009,ELE009,11,2025-08-02,2025-08-05,Delivered
SHP003453,ORD003453,WH002,NAG_NH,Kultali,SKU0031,GRO007,65,2025-07-06,2025-07-09,Delivered
SHP003454,ORD003454,WH001,MUM_NH,Satpati,SKU0032,GRO008,29,2025-08-24,2025-08-31,Delivered
SHP003455,ORD003455,WH001,MUM_NH,Kodala,SKU0043,APP007,54,2025-07-25,2025-07-30,Delivered
SHP003456,ORD003456,WH001,MUM_NH,Kailashahar,SKU0015,FMC003,80,2025-02-04,2025-02-05,Delivered
SHP003457,ORD003457,WH003,DEL_RDC,Jagdispur,SKU0014,FMC002,30,2025-12-26,2025-12-27,Delivered
SHP003458,ORD003458,WH001,MUM_NH,Jalkot,SKU0063,AUT006,26,2025-07-19,2025-07-26,Delivered
SHP003459,ORD003459,WH002,NAG_NH,Shadipur Julana,SKU0059,AUT002,24,2025-11-30,2025-12-03,Delivered
SHP003460,ORD003460,WH006,HYD_RDC,Badnawar,SKU0052,HEA004,8,2025-04-01,2025-04-05,Delivered
SHP003461,ORD003461,WH004,AMD_RDC,Baduria,SKU0051,HEA003,34,2025-03-22,2025-03-24,Delivered
SHP003462,ORD003462,WH006,HYD_RDC,Chakrata,SKU0058,AUT001,25,2025-01-21,2025-01-28,Delivered
SHP003463,ORD003463,WH008,CCU_RDC,Tirupati,SKU0033,GRO009,95,2025-12-07,2025-12-13,Delivered
SHP003464,ORD003464,WH006,HYD_RDC,Gursahaiganj,SKU0058,AUT001,14,2025-03-22,2025-03-26,Delivered
SHP003465,ORD003465,WH008,CCU_RDC,Andheri,SKU0047,APP011,17,2025-03-21,2025-03-26,Delivered
SHP003466,ORD003466,WH005,BLR_RDC,Gokarna,SKU0007,ELE007,2,2025-03-26,2025-04-02,Delivered
SHP003467,ORD003467,WH001,MUM_NH,Bijapur,SKU0070,HOM004,20,2025-07-28,2025-08-02,Delivered
SHP003468,ORD003468,WH002,NAG_NH,Kota,SKU0021,FMC009,80,2025-06-15,2025-06-20,Delivered
SHP003469,ORD003469,WH006,HYD_RDC,Goregaon,SKU0017,FMC005,2,2025-08-29,2025-08-30,Delivered
SHP003470,ORD003470,WH004,AMD_RDC,Jalkot,SKU0039,APP003,27,2025-01-26,2025-02-02,Delivered
SHP003471,ORD003471,WH002,NAG_NH,Badarwas,SKU0062,AUT005,24,2025-09-27,2025-10-01,Delivered
SHP003472,ORD003472,WH006,HYD_RDC,Pandhurna,SKU0017,FMC005,1,2025-06-29,2025-07-02,Delivered
SHP003473,ORD003473,WH004,AMD_RDC,Pollachi,SKU0028,GRO004,9,2025-02-28,2025-03-07,Delivered
SHP003474,ORD003474,WH004,AMD_RDC,Karhal,SKU0018,FMC006,57,2025-03-10,2025-03-11,Delivered
SHP003475,ORD003475,WH008,CCU_RDC,Ramgarh,SKU0067,HOM001,5,2025-09-03,2025-09-10,Delivered
SHP003476,ORD003476,WH004,AMD_RDC,Kareli,SKU0008,ELE008,11,2025-12-04,2025-12-07,Delivered
SHP003477,ORD003477,WH004,AMD_RDC,Mulher,SKU0066,AUT009,22,2025-02-20,2025-02-23,Delivered
SHP003478,ORD003478,WH008,CCU_RDC,Chandil,SKU0009,ELE009,27,2025-10-20,2025-10-26,Delivered
SHP003479,ORD003479,WH004,AMD_RDC,Mulund,SKU0062,AUT005,17,2025-03-10,2025-03-17,Delivered
SHP003480,ORD003480,WH008,CCU_RDC,Bhongaon,SKU0062,AUT005,1,2025-02-19,2025-02-24,Delivered
SHP003481,ORD003481,WH003,DEL_RDC,Shivrajpur,SKU0017,FMC005,14,2025-05-10,2025-05-16,Delivered
SHP003482,ORD003482,WH006,HYD_RDC,Dombivli,SKU0057,HEA009,24,2025-12-05,2025-12-11,Delivered
SHP003483,ORD003483,WH002,NAG_NH,Sachendi,SKU0045,APP009,30,2025-12-10,2025-12-17,Delivered
SHP003484,ORD003484,WH001,MUM_NH,Pen,SKU0067,HOM001,74,2025-05-17,2025-05-21,Delivered
SHP003485,ORD003485,WH001,MUM_NH,Adoni,SKU0055,HEA007,24,2025-12-06,2025-12-10,Delivered
SHP003486,ORD003486,WH005,BLR_RDC,Gandarbal,SKU0051,HEA003,3,2025-07-17,2025-07-24,Delivered
SHP003487,ORD003487,WH007,MAA_RDC,Gangaikondan,SKU0010,ELE010,6,2025-01-09,2025-01-11,Delivered
SHP003488,ORD003488,WH006,HYD_RDC,Aizawl,SKU0037,APP001,16,2025-03-25,2025-03-29,Delivered
SHP003489,ORD003489,WH004,AMD_RDC,Ladakh,SKU0056,HEA008,37,2025-09-05,2025-09-09,Delivered
SHP003490,ORD003490,WH006,HYD_RDC,Wayanad,SKU0046,APP010,26,2025-08-20,2025-08-23,Delivered
SHP003491,ORD003491,WH007,MAA_RDC,Lavasa,SKU0074,HOM008,17,2025-10-07,2025-10-10,Delivered
SHP003492,ORD003492,WH001,MUM_NH,Malur,SKU0053,HEA005,9,2025-12-02,2025-12-08,Delivered
SHP003493,ORD003493,WH003,DEL_RDC,Lower Dibang Valley,SKU0060,AUT003,3,2025-05-13,2025-05-19,Delivered
SHP003494,ORD003494,WH001,MUM_NH,Adilabad,SKU0041,APP005,8,2025-12-06,2025-12-07,Delivered
SHP003495,ORD003495,WH006,HYD_RDC,Shahpura,SKU0069,HOM003,17,2025-05-15,2025-05-21,Delivered
SHP003496,ORD003496,WH007,MAA_RDC,Moth,SKU0022,FMC010,83,2025-01-15,2025-01-22,Delivered
SHP003497,ORD003497,WH001,MUM_NH,Tufanganj,SKU0032,GRO008,59,2025-08-24,2025-08-31,Delivered
SHP003498,ORD003498,WH007,MAA_RDC,Jodiya Bandar,SKU0056,HEA008,46,2025-06-01,2025-06-07,Delivered
SHP003499,ORD003499,WH006,HYD_RDC,Nagari,SKU0049,HEA001,29,2025-08-14,2025-08-20,Delivered
SHP003500,ORD003500,WH008,CCU_RDC,Shiraguppi,SKU0042,APP006,12,2025-07-25,2025-07-31,Delivered
SHP003501,ORD003501,WH006,HYD_RDC,Dattapur,SKU0007,ELE007,11,2025-04-25,2025-04-30,Delivered
SHP003502,ORD003502,WH007,MAA_RDC,Chas,SKU0024,FMC012,46,2025-09-27,2025-09-28,Delivered
SHP003503,ORD003503,WH008,CCU_RDC,Palle,SKU0026,GRO002,73,2025-09-30,2025-10-07,Delivered
SHP003504,ORD003504,WH007,MAA_RDC,Kutch District,SKU0044,APP008,24,2025-10-04,2025-10-06,Delivered
SHP003505,ORD003505,WH008,CCU_RDC,Deori Khas,SKU0043,APP007,6,2025-07-13,2025-07-17,Delivered
SHP003506,ORD003506,WH004,AMD_RDC,Naigarhi,SKU0034,GRO010,22,2025-11-24,2025-12-01,Delivered
SHP003507,ORD003507,WH003,DEL_RDC,Bhanpura,SKU0060,AUT003,13,2025-03-20,2025-03-26,Delivered
SHP003508,ORD003508,WH008,CCU_RDC,Kadi,SKU0054,HEA006,13,2025-05-25,2025-06-01,Delivered
SHP003509,ORD003509,WH001,MUM_NH,Khardaha,SKU0003,ELE003,25,2025-09-26,2025-09-29,Delivered
SHP003510,ORD003510,WH001,MUM_NH,Nampur,SKU0007,ELE007,11,2025-03-11,2025-03-18,Delivered
SHP003511,ORD003511,WH001,MUM_NH,Daboh,SKU0006,ELE006,5,2025-05-10,2025-05-15,Delivered
SHP003512,ORD003512,WH008,CCU_RDC,Fatehgarh,SKU0068,HOM002,10,2025-04-17,2025-04-24,Delivered
SHP003513,ORD003513,WH006,HYD_RDC,Bindki,SKU0070,HOM004,2,2025-07-31,2025-08-03,Delivered
SHP003514,ORD003514,WH008,CCU_RDC,Jabalpur,SKU0029,GRO005,21,2025-05-05,2025-05-12,Delivered
SHP003515,ORD003515,WH001,MUM_NH,Walterganj,SKU0034,GRO010,108,2025-07-21,2025-07-27,Delivered
SHP003516,ORD003516,WH007,MAA_RDC,Hindusthan Cables Town,SKU0046,APP010,23,2025-02-08,2025-02-11,Delivered
SHP003517,ORD003517,WH005,BLR_RDC,Barwar (Lakhimpur Kheri),SKU0010,ELE010,4,2025-03-07,2025-03-08,Delivered
SHP003518,ORD003518,WH006,HYD_RDC,Kandi,SKU0022,FMC010,20,2025-04-16,2025-04-22,Delivered
SHP003519,ORD003519,WH003,DEL_RDC,Ahraura,SKU0045,APP009,5,2025-06-19,2025-06-20,Delivered
SHP003520,ORD003520,WH007,MAA_RDC,Neral,SKU0039,APP003,34,2025-06-11,2025-06-18,Delivered
SHP003521,ORD003521,WH008,CCU_RDC,Howli,SKU0059,AUT002,5,2025-09-01,2025-09-03,Delivered
SHP003522,ORD003522,WH007,MAA_RDC,Tarn Taran Sahib,SKU0028,GRO004,39,2025-03-07,2025-03-08,Delivered
SHP003523,ORD003523,WH002,NAG_NH,Karchana,SKU0034,GRO010,59,2025-03-21,2025-03-22,Delivered
SHP003524,ORD003524,WH008,CCU_RDC,Payyannur,SKU0039,APP003,22,2025-05-21,2025-05-27,Delivered
SHP003525,ORD003525,WH006,HYD_RDC,Bilkha,SKU0068,HOM002,4,2025-11-19,2025-11-25,Delivered
SHP003526,ORD003526,WH001,MUM_NH,Garhmuktesar,SKU0064,AUT007,6,2026-01-01,2026-01-06,Ready
SHP003527,ORD003527,WH007,MAA_RDC,Kishtwar,SKU0028,GRO004,29,2025-09-26,2025-10-01,Delivered
SHP003528,ORD003528,WH003,DEL_RDC,Gurh,SKU0026,GRO002,78,2025-11-04,2025-11-09,Delivered
SHP003529,ORD003529,WH004,AMD_RDC,Goregaon,SKU0050,HEA002,32,2025-12-26,2025-12-29,Delivered
SHP003530,ORD003530,WH001,MUM_NH,V.S.K.Valasai (Dindigul-Dist.),SKU0008,ELE008,7,2025-05-26,2025-05-28,Delivered
SHP003531,ORD003531,WH001,MUM_NH,Ghiror,SKU0019,FMC007,33,2025-11-26,2025-12-03,Delivered
SHP003532,ORD003532,WH008,CCU_RDC,Peren,SKU0018,FMC006,33,2025-07-03,2025-07-06,Delivered
SHP003533,ORD003533,WH001,MUM_NH,Mahuva (Surat),SKU0018,FMC006,92,2025-09-08,2025-09-14,Delivered
SHP003534,ORD003534,WH006,HYD_RDC,Bhalki,SKU0008,ELE008,2,2025-11-01,2025-11-02,Delivered
SHP003535,ORD003535,WH005,BLR_RDC,Sheohar,SKU0067,HOM001,7,2025-12-31,2026-01-03,In Transit
SHP003536,ORD003536,WH008,CCU_RDC,Sindhnur,SKU0052,HEA004,37,2025-07-14,2025-07-19,Delivered
SHP003537,ORD003537,WH001,MUM_NH,Deoli,SKU0064,AUT007,13,2025-01-24,2025-01-31,Delivered
SHP003538,ORD003538,WH003,DEL_RDC,Machhiwara,SKU0066,AUT009,21,2025-02-20,2025-02-25,Delivered
SHP003539,ORD003539,WH008,CCU_RDC,Bah,SKU0066,AUT009,8,2025-07-05,2025-07-06,Delivered
SHP003540,ORD003540,WH007,MAA_RDC,Janghai,SKU0007,ELE007,15,2025-11-06,2025-11-13,Delivered
SHP003541,ORD003541,WH005,BLR_RDC,Jandiala Guru,SKU0009,ELE009,2,2025-06-27,2025-07-02,Delivered
SHP003542,ORD003542,WH005,BLR_RDC,Latur,SKU0054,HEA006,19,2025-09-26,2025-09-30,Delivered
SHP003543,ORD003543,WH003,DEL_RDC,Pedana,SKU0029,GRO005,96,2025-08-12,2025-08-17,Delivered
SHP003544,ORD003544,WH008,CCU_RDC,Alappakkam,SKU0049,HEA001,37,2025-04-04,2025-04-06,Delivered
SHP003545,ORD003545,WH006,HYD_RDC,Kyelang,SKU0012,ELE012,7,2025-05-30,2025-06-02,Delivered
SHP003546,ORD003546,WH005,BLR_RDC,Sikandarpur,SKU0051,HEA003,30,2025-05-12,2025-05-13,Delivered
SHP003547,ORD003547,WH004,AMD_RDC,Pathankot,SKU0024,FMC012,91,2025-05-10,2025-05-14,Delivered
SHP003548,ORD003548,WH004,AMD_RDC,Nargund,SKU0042,APP006,21,2025-08-25,2025-08-27,Delivered
SHP003549,ORD003549,WH003,DEL_RDC,Jahanabad,SKU0033,GRO009,11,2025-04-19,2025-04-20,Delivered
SHP003550,ORD003550,WH005,BLR_RDC,Vaishali,SKU0054,HEA006,21,2025-06-15,2025-06-16,Delivered
