city_id,city,state,region,default_warehouse,backup_warehouse
C01399,Azhikkal,Kerala,South,Chennai,Bengaluru
C01400,Badagara,Kerala,South,Chennai,Bengaluru
C01401,Beypore,Kerala,South,Chennai,Bengaluru
C01402,Changanacheri,Kerala,South,Chennai,Bengaluru
C01403,Chēlakara,Kerala,South,Chennai,Bengaluru
C01404,Chengannur,Kerala,South,Chennai,Bengaluru
C01405,Cherpulassery,Kerala,South,Chennai,Bengaluru
C01406,Cherthala,Kerala,South,Chennai,Bengaluru
C01407,Chetwayi,Kerala,South,Chennai,Bengaluru
C01408,Chittur,Kerala,South,Chennai,Bengaluru
C01409,Cochin,Kerala,South,Chennai,Bengaluru
C01410,Dharmadam,Kerala,South,Chennai,Bengaluru
C01411,Edakkulam,Kerala,South,Chennai,Bengaluru
C01412,Elur,Kerala,South,Chennai,Bengaluru
C01413,Erattupetta,Kerala,South,Chennai,Bengaluru
C01414,Ernakulam,Kerala,South,Chennai,Bengaluru
C01415,Ferokh,Kerala,South,Chennai,Bengaluru
C01416,Guruvayur,Kerala,South,Chennai,Bengaluru
C01417,Idukki,Kerala,South,Chennai,Bengaluru
C01418,Iringal,Kerala,South,Chennai,Bengaluru
C01419,Irinjalakuda,Kerala,South,Chennai,Bengaluru
C01420,Kadakkavoor,Kerala,South,Chennai,Bengaluru
C01421,Kalamassery,Kerala,South,Chennai,Bengaluru
C01422,Kalavoor,Kerala,South,Chennai,Bengaluru
C01423,Kalpatta,Kerala,South,Chennai,Bengaluru
C01424,Kannangad,Kerala,South,Chennai,Bengaluru
C01425,Kannavam,Kerala,South,Chennai,Bengaluru
C01426,Kannur,Kerala,South,Chennai,Bengaluru
C01427,Kasaragod,Kerala,South,Chennai,Bengaluru
C01428,Kasaragod District,Kerala,South,Chennai,Bengaluru
C01429,Kattanam,Kerala,South,Chennai,Bengaluru
C01430,Kayankulam,Kerala,South,Chennai,Bengaluru
C01431,Kizhake Chalakudi,Kerala,South,Chennai,Bengaluru
C01432,Kodungallur,Kerala,South,Chennai,Bengaluru
C01433,Kollam,Kerala,South,Chennai,Bengaluru
C01434,Kotamangalam,Kerala,South,Chennai,Bengaluru
C01435,Kottayam,Kerala,South,Chennai,Bengaluru
C01436,Kovalam,Kerala,South,Chennai,Bengaluru
C01437,Kozhikode,Kerala,South,Chennai,Bengaluru
C01438,Kumbalam,Kerala,South,Chennai,Bengaluru
C01439,Kunnamangalam,Kerala,South,Chennai,Bengaluru
C01440,Kunnamkulam,Kerala,South,Chennai,Bengaluru
C01441,Kunnumma,Kerala,South,Chennai,Bengaluru
C01442,Kutiatodu,Kerala,South,Chennai,Bengaluru
C01443,Kuttampuzha,Kerala,South,Chennai,Bengaluru
C01444,Lalam,Kerala,South,Chennai,Bengaluru
C01445,Mahē,Kerala,South,Chennai,Bengaluru
C01446,Malappuram,Kerala,South,Chennai,Bengaluru
C01447,Manjeri,Kerala,South,Chennai,Bengaluru
C01448,Manjēshvar,Kerala,South,Chennai,Bengaluru
C01449,Mannarakkat,Kerala,South,Chennai,Bengaluru
C01450,Marayur,Kerala,South,Chennai,Bengaluru
C01451,Mattanur,Kerala,South,Chennai,Bengaluru
C01452,Mavelikara,Kerala,South,Chennai,Bengaluru
C01453,Mavoor,Kerala,South,Chennai,Bengaluru
C01454,Muluppilagadu,Kerala,South,Chennai,Bengaluru
C01455,Munnar,Kerala,South,Chennai,Bengaluru
C01456,Muvattupula,Kerala,South,Chennai,Bengaluru
C01457,Muvattupuzha,Kerala,South,Chennai,Bengaluru
C01458,Nadapuram,Kerala,South,Chennai,Bengaluru
C01459,Naduvannur,Kerala,South,Chennai,Bengaluru
C01460,Nedumangad,Kerala,South,Chennai,Bengaluru
C01461,Neyyattinkara,Kerala,South,Chennai,Bengaluru
C01462,Nilēshwar,Kerala,South,Chennai,Bengaluru
C01463,Ottappalam,Kerala,South,Chennai,Bengaluru
C01464,Palackattumala,Kerala,South,Chennai,Bengaluru
C01465,Palakkad District,Kerala,South,Chennai,Bengaluru
C01466,Palghat,Kerala,South,Chennai,Bengaluru
C01467,Panamaram,Kerala,South,Chennai,Bengaluru
C01468,Pappinisshēri,Kerala,South,Chennai,Bengaluru
C01469,Paravur Tekkumbhagam,Kerala,South,Chennai,Bengaluru
C01470,Pariyapuram,Kerala,South,Chennai,Bengaluru
C01471,Pathanamthitta,Kerala,South,Chennai,Bengaluru
C01472,Pattanamtitta,Kerala,South,Chennai,Bengaluru
C01473,Payyannur,Kerala,South,Chennai,Bengaluru
C01474,Perumbavoor,Kerala,South,Chennai,Bengaluru
C01475,Perumpavur,Kerala,South,Chennai,Bengaluru
C01476,Perya,Kerala,South,Chennai,Bengaluru
C01477,Piravam,Kerala,South,Chennai,Bengaluru
C01478,Ponmana,Kerala,South,Chennai,Bengaluru
C01479,Ponnani,Kerala,South,Chennai,Bengaluru
C01480,Punalur,Kerala,South,Chennai,Bengaluru
C01481,Ramamangalam,Kerala,South,Chennai,Bengaluru
C01482,Shertallai,Kerala,South,Chennai,Bengaluru
C01483,Shōranur,Kerala,South,Chennai,Bengaluru
C01484,Talipparamba,Kerala,South,Chennai,Bengaluru
C01485,Tellicherry,Kerala,South,Chennai,Bengaluru
C01486,Thanniyam,Kerala,South,Chennai,Bengaluru
C01487,Thiruvananthapuram,Kerala,South,Chennai,Bengaluru
C01488,Thrissur,Kerala,South,Chennai,Bengaluru
C01489,Thrissur District,Kerala,South,Chennai,Bengaluru
C01490,Tirur,Kerala,South,Chennai,Bengaluru
C01491,Tiruvalla,Kerala,South,Chennai,Bengaluru
C01492,Vaikam,Kerala,South,Chennai,Bengaluru
C01493,Varkala,Kerala,South,Chennai,Bengaluru
C01494,Vayalar,Kerala,South,Chennai,Bengaluru
C01495,Vettur,Kerala,South,Chennai,Bengaluru
C01496,Wayanad,Kerala,South,Chennai,Bengaluru
C01497,Kargil,Ladakh,North,New Delhi,Nagpur
C01498,Leh,Ladakh,North,New Delhi,Nagpur
C01499,Kavaratti,Lakshadweep,South,Chennai,Bengaluru
C01500,Agar,Madhya Pradesh,Central,Nagpur,Mumbai
C01501,Ajaigarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01502,Akodia,Madhya Pradesh,Central,Nagpur,Mumbai
C01503,Alampur,Madhya Pradesh,Central,Nagpur,Mumbai
C01504,Alirajpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01505,Alot,Madhya Pradesh,Central,Nagpur,Mumbai
C01506,Amanganj,Madhya Pradesh,Central,Nagpur,Mumbai
C01507,Amarkantak,Madhya Pradesh,Central,Nagpur,Mumbai
C01508,Amarpatan,Madhya Pradesh,Central,Nagpur,Mumbai
C01509,Amarwara,Madhya Pradesh,Central,Nagpur,Mumbai
C01510,Ambah,Madhya Pradesh,Central,Nagpur,Mumbai
C01511,Amla,Madhya Pradesh,Central,Nagpur,Mumbai
C01512,Anjad,Madhya Pradesh,Central,Nagpur,Mumbai
C01513,Antri,Madhya Pradesh,Central,Nagpur,Mumbai
C01514,Anuppur,Madhya Pradesh,Central,Nagpur,Mumbai
C01515,Aron,Madhya Pradesh,Central,Nagpur,Mumbai
C01516,Ashoknagar,Madhya Pradesh,Central,Nagpur,Mumbai
C01517,Ashta,Madhya Pradesh,Central,Nagpur,Mumbai
C01518,Babai,Madhya Pradesh,Central,Nagpur,Mumbai
C01519,Badarwas,Madhya Pradesh,Central,Nagpur,Mumbai
C01520,Badnawar,Madhya Pradesh,Central,Nagpur,Mumbai
C01521,Bag,Madhya Pradesh,Central,Nagpur,Mumbai
C01522,Bagli,Madhya Pradesh,Central,Nagpur,Mumbai
C01523,Baihar,Madhya Pradesh,Central,Nagpur,Mumbai
C01524,Baikunthpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01525,Bakshwaho,Madhya Pradesh,Central,Nagpur,Mumbai
C01526,Balaghat,Madhya Pradesh,Central,Nagpur,Mumbai
C01527,Baldeogarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01528,Bamna,Madhya Pradesh,Central,Nagpur,Mumbai
C01529,Bamor Kalan,Madhya Pradesh,Central,Nagpur,Mumbai
C01530,Bamora,Madhya Pradesh,Central,Nagpur,Mumbai
C01531,Banda,Madhya Pradesh,Central,Nagpur,Mumbai
C01532,Barela,Madhya Pradesh,Central,Nagpur,Mumbai
C01533,Barghat,Madhya Pradesh,Central,Nagpur,Mumbai
C01534,Bargi,Madhya Pradesh,Central,Nagpur,Mumbai
C01535,Barhi,Madhya Pradesh,Central,Nagpur,Mumbai
C01536,Barwani,Madhya Pradesh,Central,Nagpur,Mumbai
C01537,Basoda,Madhya Pradesh,Central,Nagpur,Mumbai
C01538,Begamganj,Madhya Pradesh,Central,Nagpur,Mumbai
C01539,Beohari,Madhya Pradesh,Central,Nagpur,Mumbai
C01540,Berasia,Madhya Pradesh,Central,Nagpur,Mumbai
C01541,Betma,Madhya Pradesh,Central,Nagpur,Mumbai
C01542,Betul,Madhya Pradesh,Central,Nagpur,Mumbai
C01543,Betul Bazar,Madhya Pradesh,Central,Nagpur,Mumbai
C01544,Bhabhra,Madhya Pradesh,Central,Nagpur,Mumbai
C01545,Bhainsdehi,Madhya Pradesh,Central,Nagpur,Mumbai
C01546,Bhander,Madhya Pradesh,Central,Nagpur,Mumbai
C01547,Bhanpura,Madhya Pradesh,Central,Nagpur,Mumbai
C01548,Bhawaniganj,Madhya Pradesh,Central,Nagpur,Mumbai
C01549,Bhikangaon,Madhya Pradesh,Central,Nagpur,Mumbai
C01550,Bhind,Madhya Pradesh,Central,Nagpur,Mumbai
C01551,Bhitarwar,Madhya Pradesh,Central,Nagpur,Mumbai
C01552,Bhopal,Madhya Pradesh,Central,Nagpur,Mumbai
C01553,Biaora,Madhya Pradesh,Central,Nagpur,Mumbai
C01554,Bijawar,Madhya Pradesh,Central,Nagpur,Mumbai
C01555,Bijrauni,Madhya Pradesh,Central,Nagpur,Mumbai
C01556,Bodri,Madhya Pradesh,Central,Nagpur,Mumbai
C01557,Burhanpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01558,Burhar,Madhya Pradesh,Central,Nagpur,Mumbai
C01559,Chanderi,Madhya Pradesh,Central,Nagpur,Mumbai
C01560,Chandia,Madhya Pradesh,Central,Nagpur,Mumbai
C01561,Chandla,Madhya Pradesh,Central,Nagpur,Mumbai
C01562,Chhatarpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01563,Chhindwara,Madhya Pradesh,Central,Nagpur,Mumbai
C01564,Chichli,Madhya Pradesh,Central,Nagpur,Mumbai
C01565,Chorhat,Madhya Pradesh,Central,Nagpur,Mumbai
C01566,Daboh,Madhya Pradesh,Central,Nagpur,Mumbai
C01567,Dabra,Madhya Pradesh,Central,Nagpur,Mumbai
C01568,Damoh,Madhya Pradesh,Central,Nagpur,Mumbai
C01569,Datia,Madhya Pradesh,Central,Nagpur,Mumbai
C01570,Deori Khas,Madhya Pradesh,Central,Nagpur,Mumbai
C01571,Depalpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01572,Dewas,Madhya Pradesh,Central,Nagpur,Mumbai
C01573,Dhamnod,Madhya Pradesh,Central,Nagpur,Mumbai
C01574,Dhana,Madhya Pradesh,Central,Nagpur,Mumbai
C01575,Dhar,Madhya Pradesh,Central,Nagpur,Mumbai
C01576,Dharampuri,Madhya Pradesh,Central,Nagpur,Mumbai
C01577,Dindori,Madhya Pradesh,Central,Nagpur,Mumbai
C01578,Etawa,Madhya Pradesh,Central,Nagpur,Mumbai
C01579,Gadarwara,Madhya Pradesh,Central,Nagpur,Mumbai
C01580,Garha Brahman,Madhya Pradesh,Central,Nagpur,Mumbai
C01581,Garhakota,Madhya Pradesh,Central,Nagpur,Mumbai
C01582,Gautampura,Madhya Pradesh,Central,Nagpur,Mumbai
C01583,Ghansor,Madhya Pradesh,Central,Nagpur,Mumbai
C01584,Gogapur,Madhya Pradesh,Central,Nagpur,Mumbai
C01585,Gohadi,Madhya Pradesh,Central,Nagpur,Mumbai
C01586,Govindgarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01587,Guna,Madhya Pradesh,Central,Nagpur,Mumbai
C01588,Gurh,Madhya Pradesh,Central,Nagpur,Mumbai
C01589,Gwalior,Madhya Pradesh,Central,Nagpur,Mumbai
C01590,Harda,Madhya Pradesh,Central,Nagpur,Mumbai
C01591,Harda Khas,Madhya Pradesh,Central,Nagpur,Mumbai
C01592,Harpalpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01593,Harrai,Madhya Pradesh,Central,Nagpur,Mumbai
C01594,Harsud,Madhya Pradesh,Central,Nagpur,Mumbai
C01595,Hatod,Madhya Pradesh,Central,Nagpur,Mumbai
C01596,Hatta,Madhya Pradesh,Central,Nagpur,Mumbai
C01597,Hindoria,Madhya Pradesh,Central,Nagpur,Mumbai
C01598,Hoshangabad,Madhya Pradesh,Central,Nagpur,Mumbai
C01599,Iawar,Madhya Pradesh,Central,Nagpur,Mumbai
C01600,Ichhawar,Madhya Pradesh,Central,Nagpur,Mumbai
C01601,Iklehra,Madhya Pradesh,Central,Nagpur,Mumbai
C01602,Indore,Madhya Pradesh,Central,Nagpur,Mumbai
C01603,Isagarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01604,Itarsi,Madhya Pradesh,Central,Nagpur,Mumbai
C01605,Jabalpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01606,Jaisinghnagar,Madhya Pradesh,Central,Nagpur,Mumbai
C01607,Jaithari,Madhya Pradesh,Central,Nagpur,Mumbai
C01608,Jamai,Madhya Pradesh,Central,Nagpur,Mumbai
C01609,Jaora,Madhya Pradesh,Central,Nagpur,Mumbai
C01610,Jatara,Madhya Pradesh,Central,Nagpur,Mumbai
C01611,Jawad,Madhya Pradesh,Central,Nagpur,Mumbai
C01612,Jhabua,Madhya Pradesh,Central,Nagpur,Mumbai
C01613,Jiran,Madhya Pradesh,Central,Nagpur,Mumbai
C01614,Jobat,Madhya Pradesh,Central,Nagpur,Mumbai
C01615,Kailaras,Madhya Pradesh,Central,Nagpur,Mumbai
C01616,Kaimori,Madhya Pradesh,Central,Nagpur,Mumbai
C01617,Kannod,Madhya Pradesh,Central,Nagpur,Mumbai
C01618,Kareli,Madhya Pradesh,Central,Nagpur,Mumbai
C01619,Karera,Madhya Pradesh,Central,Nagpur,Mumbai
C01620,Karrapur,Madhya Pradesh,Central,Nagpur,Mumbai
C01621,Kasrawad,Madhya Pradesh,Central,Nagpur,Mumbai
C01622,Katangi,Madhya Pradesh,Central,Nagpur,Mumbai
C01623,Katni,Madhya Pradesh,Central,Nagpur,Mumbai
C01624,Khachrod,Madhya Pradesh,Central,Nagpur,Mumbai
C01625,Khailar,Madhya Pradesh,Central,Nagpur,Mumbai
C01626,Khajuraho Group Of Monuments,Madhya Pradesh,Central,Nagpur,Mumbai
C01627,Khamaria,Madhya Pradesh,Central,Nagpur,Mumbai
C01628,Khandwa,Madhya Pradesh,Central,Nagpur,Mumbai
C01629,Khandwa District,Madhya Pradesh,Central,Nagpur,Mumbai
C01630,Khargapur,Madhya Pradesh,Central,Nagpur,Mumbai
C01631,Khargone,Madhya Pradesh,Central,Nagpur,Mumbai
C01632,Khategaon,Madhya Pradesh,Central,Nagpur,Mumbai
C01633,Khilchipur,Madhya Pradesh,Central,Nagpur,Mumbai
C01634,Khirkiyan,Madhya Pradesh,Central,Nagpur,Mumbai
C01635,Khujner,Madhya Pradesh,Central,Nagpur,Mumbai
C01636,Khurai,Madhya Pradesh,Central,Nagpur,Mumbai
C01637,Kolaras,Madhya Pradesh,Central,Nagpur,Mumbai
C01638,Korwai,Madhya Pradesh,Central,Nagpur,Mumbai
C01639,Kotar,Madhya Pradesh,Central,Nagpur,Mumbai
C01640,Kothi,Madhya Pradesh,Central,Nagpur,Mumbai
C01641,Kotma,Madhya Pradesh,Central,Nagpur,Mumbai
C01642,Kotwa,Madhya Pradesh,Central,Nagpur,Mumbai
C01643,Kukshi,Madhya Pradesh,Central,Nagpur,Mumbai
C01644,Kumbhraj,Madhya Pradesh,Central,Nagpur,Mumbai
C01645,Lahar,Madhya Pradesh,Central,Nagpur,Mumbai
C01646,Lakhnadon,Madhya Pradesh,Central,Nagpur,Mumbai
C01647,Leteri,Madhya Pradesh,Central,Nagpur,Mumbai
C01648,Lodhikheda,Madhya Pradesh,Central,Nagpur,Mumbai
C01649,Machalpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01650,Madhogarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01651,Maheshwar,Madhya Pradesh,Central,Nagpur,Mumbai
C01652,Mahgawan,Madhya Pradesh,Central,Nagpur,Mumbai
C01653,Maihar,Madhya Pradesh,Central,Nagpur,Mumbai
C01654,Majholi,Madhya Pradesh,Central,Nagpur,Mumbai
C01655,Maksi,Madhya Pradesh,Central,Nagpur,Mumbai
C01656,Malhargarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01657,Manasa,Madhya Pradesh,Central,Nagpur,Mumbai
C01658,Manawar,Madhya Pradesh,Central,Nagpur,Mumbai
C01659,Mandideep,Madhya Pradesh,Central,Nagpur,Mumbai
C01660,Mandla,Madhya Pradesh,Central,Nagpur,Mumbai
C01661,Mandleshwar,Madhya Pradesh,Central,Nagpur,Mumbai
C01662,Mandsaur,Madhya Pradesh,Central,Nagpur,Mumbai
C01663,Mangawan,Madhya Pradesh,Central,Nagpur,Mumbai
C01664,Manpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01665,Mau,Madhya Pradesh,Central,Nagpur,Mumbai
C01666,Mauganj,Madhya Pradesh,Central,Nagpur,Mumbai
C01667,Mihona,Madhya Pradesh,Central,Nagpur,Mumbai
C01668,Mohgaon,Madhya Pradesh,Central,Nagpur,Mumbai
C01669,Morar,Madhya Pradesh,Central,Nagpur,Mumbai
C01670,Morena,Madhya Pradesh,Central,Nagpur,Mumbai
C01671,Multai,Madhya Pradesh,Central,Nagpur,Mumbai
C01672,Mundi,Madhya Pradesh,Central,Nagpur,Mumbai
C01673,Mungaoli,Madhya Pradesh,Central,Nagpur,Mumbai
C01674,Murwara,Madhya Pradesh,Central,Nagpur,Mumbai
C01675,Nagda,Madhya Pradesh,Central,Nagpur,Mumbai
C01676,Nagod,Madhya Pradesh,Central,Nagpur,Mumbai
C01677,Naigarhi,Madhya Pradesh,Central,Nagpur,Mumbai
C01678,Nainpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01679,Namli,Madhya Pradesh,Central,Nagpur,Mumbai
C01680,Naraini,Madhya Pradesh,Central,Nagpur,Mumbai
C01681,Narayangarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01682,Narsimhapur,Madhya Pradesh,Central,Nagpur,Mumbai
C01683,Narsinghgarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01684,Narwar,Madhya Pradesh,Central,Nagpur,Mumbai
C01685,Nasrullahganj,Madhya Pradesh,Central,Nagpur,Mumbai
C01686,Neemuch,Madhya Pradesh,Central,Nagpur,Mumbai
C01687,Nepanagar,Madhya Pradesh,Central,Nagpur,Mumbai
C01688,Orchha,Madhya Pradesh,Central,Nagpur,Mumbai
C01689,Pachmarhi,Madhya Pradesh,Central,Nagpur,Mumbai
C01690,Palera,Madhya Pradesh,Central,Nagpur,Mumbai
C01691,Pali,Madhya Pradesh,Central,Nagpur,Mumbai
C01692,Panagar,Madhya Pradesh,Central,Nagpur,Mumbai
C01693,Panara,Madhya Pradesh,Central,Nagpur,Mumbai
C01694,Pandhana,Madhya Pradesh,Central,Nagpur,Mumbai
C01695,Pandhurna,Madhya Pradesh,Central,Nagpur,Mumbai
C01696,Panna,Madhya Pradesh,Central,Nagpur,Mumbai
C01697,Pansemal,Madhya Pradesh,Central,Nagpur,Mumbai
C01698,Parasia,Madhya Pradesh,Central,Nagpur,Mumbai
C01699,Patan,Madhya Pradesh,Central,Nagpur,Mumbai
C01700,Patharia,Madhya Pradesh,Central,Nagpur,Mumbai
C01701,Pawai,Madhya Pradesh,Central,Nagpur,Mumbai
C01702,Petlawad,Madhya Pradesh,Central,Nagpur,Mumbai
C01703,Piploda,Madhya Pradesh,Central,Nagpur,Mumbai
C01704,Pithampur,Madhya Pradesh,Central,Nagpur,Mumbai
C01705,Porsa,Madhya Pradesh,Central,Nagpur,Mumbai
C01706,Punasa,Madhya Pradesh,Central,Nagpur,Mumbai
C01707,Raghogarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01708,Rahatgarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01709,Raisen,Madhya Pradesh,Central,Nagpur,Mumbai
C01710,Rajgarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01711,Rajnagar,Madhya Pradesh,Central,Nagpur,Mumbai
C01712,Rajpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01713,Rampura,Madhya Pradesh,Central,Nagpur,Mumbai
C01714,Ranapur,Madhya Pradesh,Central,Nagpur,Mumbai
C01715,Ratangarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01716,Ratlam,Madhya Pradesh,Central,Nagpur,Mumbai
C01717,Rehli,Madhya Pradesh,Central,Nagpur,Mumbai
C01718,Rehti,Madhya Pradesh,Central,Nagpur,Mumbai
C01719,Rewa,Madhya Pradesh,Central,Nagpur,Mumbai
C01720,Sabalgarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01721,Sagar,Madhya Pradesh,Central,Nagpur,Mumbai
C01722,Sailana,Madhya Pradesh,Central,Nagpur,Mumbai
C01723,Sanawad,Madhya Pradesh,Central,Nagpur,Mumbai
C01724,Sanchi,Madhya Pradesh,Central,Nagpur,Mumbai
C01725,Sanwer,Madhya Pradesh,Central,Nagpur,Mumbai
C01726,Sarangpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01727,Satna,Madhya Pradesh,Central,Nagpur,Mumbai
C01728,Satwas,Madhya Pradesh,Central,Nagpur,Mumbai
C01729,Saugor,Madhya Pradesh,Central,Nagpur,Mumbai
C01730,Sausar,Madhya Pradesh,Central,Nagpur,Mumbai
C01731,Sehore,Madhya Pradesh,Central,Nagpur,Mumbai
C01732,Sendhwa,Madhya Pradesh,Central,Nagpur,Mumbai
C01733,Seondha,Madhya Pradesh,Central,Nagpur,Mumbai
C01734,Seoni,Madhya Pradesh,Central,Nagpur,Mumbai
C01735,Seoni Malwa,Madhya Pradesh,Central,Nagpur,Mumbai
C01736,Shahdol,Madhya Pradesh,Central,Nagpur,Mumbai
C01737,Shahgarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01738,Shahpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01739,Shahpura,Madhya Pradesh,Central,Nagpur,Mumbai
C01740,Shajapur,Madhya Pradesh,Central,Nagpur,Mumbai
C01741,Shamgarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01742,Sheopur,Madhya Pradesh,Central,Nagpur,Mumbai
C01743,Shivpuri,Madhya Pradesh,Central,Nagpur,Mumbai
C01744,Shujalpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01745,Sidhi,Madhya Pradesh,Central,Nagpur,Mumbai
C01746,Sihora,Madhya Pradesh,Central,Nagpur,Mumbai
C01747,Simaria,Madhya Pradesh,Central,Nagpur,Mumbai
C01748,Singoli,Madhya Pradesh,Central,Nagpur,Mumbai
C01749,Singrauli,Madhya Pradesh,Central,Nagpur,Mumbai
C01750,Sirmaur,Madhya Pradesh,Central,Nagpur,Mumbai
C01751,Sironj,Madhya Pradesh,Central,Nagpur,Mumbai
C01752,Sitamau,Madhya Pradesh,Central,Nagpur,Mumbai
C01753,Sohagi,Madhya Pradesh,Central,Nagpur,Mumbai
C01754,Sohagpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01755,Sultanpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01756,Susner,Madhya Pradesh,Central,Nagpur,Mumbai
C01757,Tal,Madhya Pradesh,Central,Nagpur,Mumbai
C01758,Talen,Madhya Pradesh,Central,Nagpur,Mumbai
C01759,Tarana,Madhya Pradesh,Central,Nagpur,Mumbai
C01760,Tekanpur,Madhya Pradesh,Central,Nagpur,Mumbai
C01761,Tendukheda,Madhya Pradesh,Central,Nagpur,Mumbai
C01762,Teonthar,Madhya Pradesh,Central,Nagpur,Mumbai
C01763,Thandla,Madhya Pradesh,Central,Nagpur,Mumbai
C01764,Tikamgarh,Madhya Pradesh,Central,Nagpur,Mumbai
C01765,Tirodi,Madhya Pradesh,Central,Nagpur,Mumbai
C01766,Udaipura,Madhya Pradesh,Central,Nagpur,Mumbai
C01767,Ujjain,Madhya Pradesh,Central,Nagpur,Mumbai
C01768,Ukwa,Madhya Pradesh,Central,Nagpur,Mumbai
C01769,Umaria,Madhya Pradesh,Central,Nagpur,Mumbai
C01770,Umaria District,Madhya Pradesh,Central,Nagpur,Mumbai
C01771,Umri,Madhya Pradesh,Central,Nagpur,Mumbai
C01772,Unhel,Madhya Pradesh,Central,Nagpur,Mumbai
C01773,Vidisha,Madhya Pradesh,Central,Nagpur,Mumbai
C01774,Waraseoni,Madhya Pradesh,Central,Nagpur,Mumbai
C01775,Achalpur,Maharashtra,West,Mumbai,Nagpur
C01776,Adawad,Maharashtra,West,Mumbai,Nagpur
C01777,Agar Panchaitan,Maharashtra,West,Mumbai,Nagpur
C01778,Aheri,Maharashtra,West,Mumbai,Nagpur
C01779,Ahiri,Maharashtra,West,Mumbai,Nagpur
C01780,Ahmadnagar,Maharashtra,West,Mumbai,Nagpur
C01781,Ahmadpur,Maharashtra,West,Mumbai,Nagpur
C01782,Ahmednagar,Maharashtra,West,Mumbai,Nagpur
C01783,Airoli,Maharashtra,West,Mumbai,Nagpur
C01784,Ajra,Maharashtra,West,Mumbai,Nagpur
C01785,Akalkot,Maharashtra,West,Mumbai,Nagpur
C01786,Akkalkot,Maharashtra,West,Mumbai,Nagpur
C01787,Akluj,Maharashtra,West,Mumbai,Nagpur
C01788,Akola,Maharashtra,West,Mumbai,Nagpur
C01789,Akolner,Maharashtra,West,Mumbai,Nagpur
C01790,Akot,Maharashtra,West,Mumbai,Nagpur
C01791,Akrani,Maharashtra,West,Mumbai,Nagpur
C01792,Alandi,Maharashtra,West,Mumbai,Nagpur
C01793,Ale,Maharashtra,West,Mumbai,Nagpur
C01794,Alibag,Maharashtra,West,Mumbai,Nagpur
C01795,Alkuti,Maharashtra,West,Mumbai,Nagpur
C01796,Allapalli,Maharashtra,West,Mumbai,Nagpur
C01797,Amalner,Maharashtra,West,Mumbai,Nagpur
C01798,Amarnath,Maharashtra,West,Mumbai,Nagpur
C01799,Ambad,Maharashtra,West,Mumbai,Nagpur
C01800,Ambajogai,Maharashtra,West,Mumbai,Nagpur
C01801,Ambarnath,Maharashtra,West,Mumbai,Nagpur
C01802,Ambegaon,Maharashtra,West,Mumbai,Nagpur
C01803,Amgaon,Maharashtra,West,Mumbai,Nagpur
C01804,Amravati,Maharashtra,West,Mumbai,Nagpur
C01805,Amravati Division,Maharashtra,West,Mumbai,Nagpur
C01806,Andheri,Maharashtra,West,Mumbai,Nagpur
C01807,Andura,Maharashtra,West,Mumbai,Nagpur
C01808,Anjangaon,Maharashtra,West,Mumbai,Nagpur
C01809,Anjarle,Maharashtra,West,Mumbai,Nagpur
C01810,Anshing,Maharashtra,West,Mumbai,Nagpur
C01811,Arag,Maharashtra,West,Mumbai,Nagpur
C01812,Arangaon,Maharashtra,West,Mumbai,Nagpur
C01813,Ardhapur,Maharashtra,West,Mumbai,Nagpur
C01814,Argaon,Maharashtra,West,Mumbai,Nagpur
C01815,Artist Village,Maharashtra,West,Mumbai,Nagpur
C01816,Arvi,Maharashtra,West,Mumbai,Nagpur
C01817,Ashta,Maharashtra,West,Mumbai,Nagpur
C01818,Ashti,Maharashtra,West,Mumbai,Nagpur
