assignment_id,shipment_id,vehicle_id,driver_id,assignment_time,assignment_status
ASN001253,SHP001253,VEH013,DRV013,2025-05-26 14:31:03,Assigned
ASN001254,SHP001254,VEH014,DRV014,2025-09-08 11:41:42,Assigned
ASN001255,SHP001255,VEH015,DRV015,2025-08-27 12:50:33,Assigned
ASN001256,SHP001256,VEH016,DRV016,2025-08-04 11:44:26,Assigned
ASN001257,SHP001257,VEH017,DRV017,2025-02-08 12:09:19,Assigned
ASN001258,SHP001258,VEH018,DRV018,2025-06-11 12:11:48,Assigned
ASN001259,SHP001259,VEH019,DRV019,2025-05-17 14:30:15,Assigned
ASN001260,SHP001260,VEH020,DRV020,2025-08-16 19:14:19,Assigned
ASN001261,SHP001261,VEH021,DRV021,2025-08-21 19:45:09,Assigned
ASN001262,SHP001262,VEH022,DRV022,2025-03-06 18:29:58,Assigned
ASN001263,SHP001263,VEH023,DRV023,2025-12-25 06:35:26,Assigned
ASN001264,SHP001264,VEH024,DRV024,2025-02-23 12:35:33,Assigned
ASN001265,SHP001265,VEH025,DRV025,2025-01-28 08:24:15,Assigned
ASN001266,SHP001266,VEH026,DRV026,2025-02-13 10:13:21,Assigned
ASN001267,SHP001267,VEH027,DRV027,2025-02-15 16:05:59,Assigned
ASN001268,SHP001268,VEH028,DRV028,2025-05-07 13:54:23,Assigned
ASN001269,SHP001269,VEH029,DRV029,2025-03-09 07:34:46,Assigned
ASN001270,SHP001270,VEH030,DRV030,2025-12-06 19:12:03,Assigned
ASN001271,SHP001271,VEH031,DRV031,2025-10-06 10:24:43,Assigned
ASN001272,SHP001272,VEH032,DRV032,2025-12-24 15:38:02,Assigned
ASN001273,SHP001273,VEH033,DRV033,2025-08-23 19:04:12,Assigned
ASN001274,SHP001274,VEH034,DRV034,2025-09-28 18:48:37,Assigned
ASN001275,SHP001275,VEH035,DRV035,2025-06-28 17:42:35,Assigned
ASN001276,SHP001276,VEH036,DRV036,2025-08-17 09:30:13,Assigned
ASN001277,SHP001277,VEH037,DRV037,2025-03-23 19:58:21,Assigned
ASN001278,SHP001278,VEH038,DRV038,2025-03-12 10:58:00,Assigned
ASN001279,SHP001279,VEH039,DRV039,2025-01-05 09:59:12,Assigned
ASN001280,SHP001280,VEH040,DRV040,2025-01-05 17:07:47,Assigned
ASN001281,SHP001281,VEH001,DRV001,2025-01-05 18:30:58,Assigned
ASN001282,SHP001282,VEH002,DRV002,2025-10-17 09:44:38,Assigned
ASN001283,SHP001283,VEH003,DRV003,2025-11-29 17:13:25,Assigned
ASN001284,SHP001284,VEH004,DRV004,2025-02-10 20:15:35,Assigned
ASN001285,SHP001285,VEH005,DRV005,2025-11-12 11:49:18,Assigned
ASN001286,SHP001286,VEH006,DRV006,2025-11-29 12:29:34,Assigned
ASN001287,SHP001287,VEH007,DRV007,2025-02-06 16:22:19,Assigned
ASN001288,SHP001288,VEH008,DRV008,2025-11-23 10:23:32,Assigned
ASN001289,SHP001289,VEH009,DRV009,2025-12-25 20:31:29,Assigned
ASN001290,SHP001290,VEH010,DRV010,2025-01-11 07:51:46,Assigned
ASN001291,SHP001291,VEH011,DRV011,2025-04-08 13:48:53,Assigned
ASN001292,SHP001292,VEH012,DRV012,2025-08-13 11:58:13,Assigned
ASN001293,SHP001293,VEH013,DRV013,2025-03-21 11:20:26,Assigned
ASN001294,SHP001294,VEH014,DRV014,2025-08-06 06:36:55,Assigned
ASN001295,SHP001295,VEH015,DRV015,2025-12-24 09:47:09,Assigned
ASN001296,SHP001296,VEH016,DRV016,2025-01-30 06:16:35,Assigned
ASN001297,SHP001297,VEH017,DRV017,2025-10-07 20:37:37,Assigned
ASN001298,SHP001298,VEH018,DRV018,2025-07-16 17:26:18,Assigned
ASN001299,SHP001299,VEH019,DRV019,2025-07-17 08:12:21,Assigned
ASN001300,SHP001300,VEH020,DRV020,2025-04-14 09:24:36,Assigned
ASN001301,SHP001301,VEH021,DRV021,2025-12-07 19:15:31,Assigned
ASN001302,SHP001302,VEH022,DRV022,2025-06-16 14:41:43,Assigned
ASN001303,SHP001303,VEH023,DRV023,2025-10-09 11:16:48,Assigned
ASN001304,SHP001304,VEH024,DRV024,2025-11-23 19:31:46,Assigned
ASN001305,SHP001305,VEH025,DRV025,2025-12-09 16:47:31,Assigned
ASN001306,SHP001306,VEH026,DRV026,2025-08-11 13:10:46,Assigned
ASN001307,SHP001307,VEH027,DRV027,2025-05-23 18:22:10,Assigned
ASN001308,SHP001308,VEH028,DRV028,2025-01-05 08:46:34,Assigned
ASN001309,SHP001309,VEH029,DRV029,2025-12-19 13:11:58,Assigned
ASN001310,SHP001310,VEH030,DRV030,2025-05-09 20:34:41,Assigned
ASN001311,SHP001311,VEH031,DRV031,2025-06-25 06:33:02,Assigned
ASN001312,SHP001312,VEH032,DRV032,2025-11-27 19:54:04,Assigned
ASN001313,SHP001313,VEH033,DRV033,2025-03-07 19:42:03,Assigned
ASN001314,SHP001314,VEH034,DRV034,2025-11-29 18:00:26,Assigned
ASN001315,SHP001315,VEH035,DRV035,2025-01-12 08:53:40,Assigned
ASN001316,SHP001316,VEH036,DRV036,2025-03-10 09:04:45,Assigned
ASN001317,SHP001317,VEH037,DRV037,2025-08-13 08:00:13,Assigned
ASN001318,SHP001318,VEH038,DRV038,2025-09-09 14:29:23,Assigned
ASN001319,SHP001319,VEH039,DRV039,2025-06-30 06:39:40,Assigned
ASN001320,SHP001320,VEH040,DRV040,2025-11-05 16:59:39,Assigned
ASN001321,SHP001321,VEH001,DRV001,2025-03-21 20:30:42,Assigned
ASN001322,SHP001322,VEH002,DRV002,2025-07-09 13:01:00,Assigned
ASN001323,SHP001323,VEH003,DRV003,2025-04-05 14:35:26,Assigned
ASN001324,SHP001324,VEH004,DRV004,2025-11-14 06:01:33,Assigned
ASN001325,SHP001325,VEH005,DRV005,2025-12-04 17:17:34,Assigned
ASN001326,SHP001326,VEH006,DRV006,2025-12-18 10:01:32,Assigned
ASN001327,SHP001327,VEH007,DRV007,2025-11-10 19:44:43,Assigned
ASN001328,SHP001328,VEH008,DRV008,2025-06-15 12:51:58,Assigned
ASN001329,SHP001329,VEH009,DRV009,2025-01-23 08:06:58,Assigned
ASN001330,SHP001330,VEH010,DRV010,2025-02-25 07:33:09,Assigned
ASN001331,SHP001331,VEH011,DRV011,2025-10-20 09:12:39,Assigned
ASN001332,SHP001332,VEH012,DRV012,2025-09-29 14:16:52,Assigned
ASN001333,SHP001333,VEH013,DRV013,2025-01-27 11:17:50,Assigned
ASN001334,SHP001334,VEH014,DRV014,2025-02-08 12:05:23,Assigned
ASN001335,SHP001335,VEH015,DRV015,2025-02-10 12:29:36,Assigned
ASN001336,SHP001336,VEH016,DRV016,2025-10-13 09:44:14,Assigned
ASN001337,SHP001337,VEH017,DRV017,2025-11-14 10:43:52,Assigned
ASN001338,SHP001338,VEH018,DRV018,2025-06-07 19:05:41,Assigned
ASN001339,SHP001339,VEH019,DRV019,2025-02-22 19:41:48,Assigned
ASN001340,SHP001340,VEH020,DRV020,2025-04-10 06:05:25,Assigned
ASN001341,SHP001341,VEH021,DRV021,2025-10-21 12:24:35,Assigned
ASN001342,SHP001342,VEH022,DRV022,2025-02-25 13:03:40,Assigned
ASN001343,SHP001343,VEH023,DRV023,2025-08-23 06:44:10,Assigned
ASN001344,SHP001344,VEH024,DRV024,2025-03-27 07:31:54,Assigned
ASN001345,SHP001345,VEH025,DRV025,2025-06-23 12:41:50,Assigned
ASN001346,SHP001346,VEH026,DRV026,2025-08-17 11:36:54,Assigned
ASN001347,SHP001347,VEH027,DRV027,2025-07-12 07:57:33,Assigned
ASN001348,SHP001348,VEH028,DRV028,2025-06-15 20:02:14,Assigned
ASN001349,SHP001349,VEH029,DRV029,2025-04-20 09:57:55,Assigned
ASN001350,SHP001350,VEH030,DRV030,2025-07-06 17:56:36,Assigned
ASN001351,SHP001351,VEH031,DRV031,2025-01-18 13:17:02,Assigned
ASN001352,SHP001352,VEH032,DRV032,2025-03-12 20:04:43,Assigned
ASN001353,SHP001353,VEH033,DRV033,2025-04-20 20:17:57,Assigned
ASN001354,SHP001354,VEH034,DRV034,2025-10-13 14:36:42,Assigned
ASN001355,SHP001355,VEH035,DRV035,2025-03-21 06:11:59,Assigned
ASN001356,SHP001356,VEH036,DRV036,2025-03-23 19:20:01,Assigned
ASN001357,SHP001357,VEH037,DRV037,2025-04-30 09:37:09,Assigned
ASN001358,SHP001358,VEH038,DRV038,2025-10-20 18:52:45,Assigned
ASN001359,SHP001359,VEH039,DRV039,2025-09-05 19:25:59,Assigned
ASN001360,SHP001360,VEH040,DRV040,2025-10-23 07:19:10,Assigned
ASN001361,SHP001361,VEH001,DRV001,2025-01-20 15:15:36,Assigned
ASN001362,SHP001362,VEH002,DRV002,2025-01-29 19:54:24,Assigned
ASN001363,SHP001363,VEH003,DRV003,2025-03-03 16:57:34,Assigned
ASN001364,SHP001364,VEH004,DRV004,2025-11-07 11:24:48,Assigned
ASN001365,SHP001365,VEH005,DRV005,2025-01-28 17:08:50,Assigned
ASN001366,SHP001366,VEH006,DRV006,2025-10-06 17:46:05,Assigned
ASN001367,SHP001367,VEH007,DRV007,2025-12-24 14:47:22,Assigned
ASN001368,SHP001368,VEH008,DRV008,2025-08-17 06:06:27,Assigned
ASN001369,SHP001369,VEH009,DRV009,2025-04-26 09:53:04,Assigned
ASN001370,SHP001370,VEH010,DRV010,2025-03-09 11:38:49,Assigned
ASN001371,SHP001371,VEH011,DRV011,2025-01-27 15:38:25,Assigned
ASN001372,SHP001372,VEH012,DRV012,2025-07-26 18:20:01,Assigned
ASN001373,SHP001373,VEH013,DRV013,2025-03-12 16:17:50,Assigned
ASN001374,SHP001374,VEH014,DRV014,2025-07-24 13:31:14,Assigned
ASN001375,SHP001375,VEH015,DRV015,2025-11-14 11:35:24,Assigned
ASN001376,SHP001376,VEH016,DRV016,2025-05-19 12:11:43,Assigned
ASN001377,SHP001377,VEH017,DRV017,2025-02-16 15:42:24,Assigned
ASN001378,SHP001378,VEH018,DRV018,2025-07-09 07:49:39,Assigned
ASN001379,SHP001379,VEH019,DRV019,2025-11-01 10:51:15,Assigned
ASN001380,SHP001380,VEH020,DRV020,2025-07-01 17:04:05,Assigned
ASN001381,SHP001381,VEH021,DRV021,2025-08-16 10:09:24,Assigned
ASN001382,SHP001382,VEH022,DRV022,2025-07-13 17:50:40,Assigned
ASN001383,SHP001383,VEH023,DRV023,2025-02-27 08:47:24,Assigned
ASN001384,SHP001384,VEH024,DRV024,2025-05-29 11:23:06,Assigned
ASN001385,SHP001385,VEH025,DRV025,2025-06-08 07:00:19,Assigned
ASN001386,SHP001386,VEH026,DRV026,2025-04-19 13:23:48,Assigned
ASN001387,SHP001387,VEH027,DRV027,2025-09-27 10:06:08,Assigned
ASN001388,SHP001388,VEH028,DRV028,2025-03-16 07:11:27,Assigned
ASN001389,SHP001389,VEH029,DRV029,2025-07-12 13:35:35,Assigned
ASN001390,SHP001390,VEH030,DRV030,2025-05-11 14:26:06,Assigned
ASN001391,SHP001391,VEH031,DRV031,2025-12-24 06:05:22,Assigned
ASN001392,SHP001392,VEH032,DRV032,2025-12-02 14:05:38,Assigned
ASN001393,SHP001393,VEH033,DRV033,2025-05-20 15:50:20,Assigned
ASN001394,SHP001394,VEH034,DRV034,2025-02-26 19:24:00,Assigned
ASN001395,SHP001395,VEH035,DRV035,2025-04-30 10:26:24,Assigned
ASN001396,SHP001396,VEH036,DRV036,2025-06-11 18:05:46,Assigned
ASN001397,SHP001397,VEH037,DRV037,2025-04-08 20:35:57,Assigned
ASN001398,SHP001398,VEH038,DRV038,2025-01-22 09:36:33,Assigned
ASN001399,SHP001399,VEH039,DRV039,2025-09-09 08:43:24,Assigned
ASN001400,SHP001400,VEH040,DRV040,2025-06-28 08:08:17,Assigned
ASN001401,SHP001401,VEH001,DRV001,2025-05-02 10:17:31,Assigned
ASN001402,SHP001402,VEH002,DRV002,2025-05-12 08:04:10,Assigned
ASN001403,SHP001403,VEH003,DRV003,2025-04-26 12:17:26,Assigned
ASN001404,SHP001404,VEH004,DRV004,2025-03-14 10:30:50,Assigned
ASN001405,SHP001405,VEH005,DRV005,2025-12-14 07:23:16,Assigned
ASN001406,SHP001406,VEH006,DRV006,2025-08-02 09:46:40,Assigned
ASN001407,SHP001407,VEH007,DRV007,2025-06-09 13:38:39,Assigned
ASN001408,SHP001408,VEH008,DRV008,2025-03-10 09:29:06,Assigned
ASN001409,SHP001409,VEH009,DRV009,2025-10-06 08:19:00,Assigned
ASN001410,SHP001410,VEH010,DRV010,2025-12-21 12:21:53,Assigned
ASN001411,SHP001411,VEH011,DRV011,2025-03-18 15:24:51,Assigned
ASN001412,SHP001412,VEH012,DRV012,2025-02-04 19:21:28,Assigned
ASN001413,SHP001413,VEH013,DRV013,2025-04-06 11:27:52,Assigned
ASN001414,SHP001414,VEH014,DRV014,2025-06-14 19:55:41,Assigned
ASN001415,SHP001415,VEH015,DRV015,2025-11-24 15:08:19,Assigned
ASN001416,SHP001416,VEH016,DRV016,2025-03-09 11:38:44,Assigned
ASN001417,SHP001417,VEH017,DRV017,2025-05-19 09:30:20,Assigned
ASN001418,SHP001418,VEH018,DRV018,2025-11-02 08:25:20,Assigned
ASN001419,SHP001419,VEH019,DRV019,2025-07-03 10:47:44,Assigned
ASN001420,SHP001420,VEH020,DRV020,2025-09-16 16:31:36,Assigned
ASN001421,SHP001421,VEH021,DRV021,2025-04-05 18:15:20,Assigned
ASN001422,SHP001422,VEH022,DRV022,2025-03-26 12:17:52,Assigned
ASN001423,SHP001423,VEH023,DRV023,2025-01-09 18:25:23,Assigned
ASN001424,SHP001424,VEH024,DRV024,2025-04-16 07:59:36,Assigned
ASN001425,SHP001425,VEH025,DRV025,2025-11-13 09:37:34,Assigned
ASN001426,SHP001426,VEH026,DRV026,2025-05-07 08:43:49,Assigned
ASN001427,SHP001427,VEH027,DRV027,2025-07-15 14:01:46,Assigned
ASN001428,SHP001428,VEH028,DRV028,2025-10-21 13:45:13,Assigned
ASN001429,SHP001429,VEH029,DRV029,2025-09-26 13:51:18,Assigned
ASN001430,SHP001430,VEH030,DRV030,2025-01-24 19:44:04,Assigned
ASN001431,SHP001431,VEH031,DRV031,2025-01-23 19:54:50,Assigned
ASN001432,SHP001432,VEH032,DRV032,2025-01-27 18:26:43,Assigned
ASN001433,SHP001433,VEH033,DRV033,2025-06-07 13:08:40,Assigned
ASN001434,SHP001434,VEH034,DRV034,2025-06-02 10:15:16,Assigned
ASN001435,SHP001435,VEH035,DRV035,2025-03-16 16:09:45,Assigned
ASN001436,SHP001436,VEH036,DRV036,2025-09-14 12:50:24,Assigned
ASN001437,SHP001437,VEH037,DRV037,2025-10-07 07:28:38,Assigned
ASN001438,SHP001438,VEH038,DRV038,2025-08-19 13:37:25,Assigned
ASN001439,SHP001439,VEH039,DRV039,2026-01-02 14:32:59,Assigned
ASN001440,SHP001440,VEH040,DRV040,2025-06-17 20:55:44,Assigned
ASN001441,SHP001441,VEH001,DRV001,2025-03-06 12:34:02,Assigned
ASN001442,SHP001442,VEH002,DRV002,2025-11-21 18:23:44,Assigned
ASN001443,SHP001443,VEH003,DRV003,2025-09-19 20:51:34,Assigned
ASN001444,SHP001444,VEH004,DRV004,2025-07-16 15:40:58,Assigned
ASN001445,SHP001445,VEH005,DRV005,2025-10-19 07:06:49,Assigned
ASN001446,SHP001446,VEH006,DRV006,2025-04-03 09:42:42,Assigned
ASN001447,SHP001447,VEH007,DRV007,2025-06-08 11:10:41,Assigned
ASN001448,SHP001448,VEH008,DRV008,2025-11-19 15:02:36,Assigned
ASN001449,SHP001449,VEH009,DRV009,2025-01-03 16:43:41,Assigned
ASN001450,SHP001450,VEH010,DRV010,2025-08-24 12:48:21,Assigned
ASN001451,SHP001451,VEH011,DRV011,2025-11-10 18:27:06,Assigned
ASN001452,SHP001452,VEH012,DRV012,2025-12-05 06:06:16,Assigned
ASN001453,SHP001453,VEH013,DRV013,2025-02-10 09:32:47,Assigned
ASN001454,SHP001454,VEH014,DRV014,2025-10-10 14:35:37,Assigned
ASN001455,SHP001455,VEH015,DRV015,2025-04-17 17:36:14,Assigned
ASN001456,SHP001456,VEH016,DRV016,2025-12-01 13:23:25,Assigned
ASN001457,SHP001457,VEH017,DRV017,2025-12-09 13:49:43,Assigned
ASN001458,SHP001458,VEH018,DRV018,2025-02-15 15:44:32,Assigned
ASN001459,SHP001459,VEH019,DRV019,2025-03-26 08:22:01,Assigned
ASN001460,SHP001460,VEH020,DRV020,2025-12-21 13:06:18,Assigned
ASN001461,SHP001461,VEH021,DRV021,2025-04-01 12:58:05,Assigned
ASN001462,SHP001462,VEH022,DRV022,2025-01-20 07:53:46,Assigned
ASN001463,SHP001463,VEH023,DRV023,2025-07-08 08:22:19,Assigned
ASN001464,SHP001464,VEH024,DRV024,2025-10-10 11:29:50,Assigned
ASN001465,SHP001465,VEH025,DRV025,2025-03-04 09:33:30,Assigned
ASN001466,SHP001466,VEH026,DRV026,2025-08-01 11:30:06,Assigned
ASN001467,SHP001467,VEH027,DRV027,2025-11-12 13:46:44,Assigned
ASN001468,SHP001468,VEH028,DRV028,2025-09-28 13:20:04,Assigned
ASN001469,SHP001469,VEH029,DRV029,2025-08-08 10:02:51,Assigned
ASN001470,SHP001470,VEH030,DRV030,2025-10-24 17:07:01,Assigned
ASN001471,SHP001471,VEH031,DRV031,2025-09-14 19:21:41,Assigned
ASN001472,SHP001472,VEH032,DRV032,2025-09-11 07:43:51,Assigned
ASN001473,SHP001473,VEH033,DRV033,2025-05-31 08:59:47,Assigned
ASN001474,SHP001474,VEH034,DRV034,2025-08-29 09:33:11,Assigned
ASN001475,SHP001475,VEH035,DRV035,2025-11-14 14:10:21,Assigned
ASN001476,SHP001476,VEH036,DRV036,2025-06-30 14:27:29,Assigned
ASN001477,SHP001477,VEH037,DRV037,2025-11-26 09:51:25,Assigned
ASN001478,SHP001478,VEH038,DRV038,2025-02-04 16:11:11,Assigned
ASN001479,SHP001479,VEH039,DRV039,2025-06-15 16:42:27,Assigned
ASN001480,SHP001480,VEH040,DRV040,2025-06-24 12:01:47,Assigned
ASN001481,SHP001481,VEH001,DRV001,2025-03-31 15:56:12,Assigned
ASN001482,SHP001482,VEH002,DRV002,2025-12-12 13:37:27,Assigned
ASN001483,SHP001483,VEH003,DRV003,2025-03-13 12:00:45,Assigned
ASN001484,SHP001484,VEH004,DRV004,2025-10-02 09:13:17,Assigned
ASN001485,SHP001485,VEH005,DRV005,2025-09-25 18:45:51,Assigned
ASN001486,SHP001486,VEH006,DRV006,2025-06-11 18:04:36,Assigned
ASN001487,SHP001487,VEH007,DRV007,2025-10-25 07:51:55,Assigned
ASN001488,SHP001488,VEH008,DRV008,2025-03-18 14:11:23,Assigned
ASN001489,SHP001489,VEH009,DRV009,2025-11-19 11:12:29,Assigned
ASN001490,SHP001490,VEH010,DRV010,2025-04-06 07:16:42,Assigned
ASN001491,SHP001491,VEH011,DRV011,2025-12-30 19:31:33,Assigned
ASN001492,SHP001492,VEH012,DRV012,2025-09-12 16:20:38,Assigned
ASN001493,SHP001493,VEH013,DRV013,2025-06-04 12:39:25,Assigned
ASN001494,SHP001494,VEH014,DRV014,2025-03-01 15:07:22,Assigned
ASN001495,SHP001495,VEH015,DRV015,2025-08-16 11:54:29,Assigned
ASN001496,SHP001496,VEH016,DRV016,2025-03-20 15:11:52,Assigned
ASN001497,SHP001497,VEH017,DRV017,2025-06-08 16:45:51,Assigned
ASN001498,SHP001498,VEH018,DRV018,2025-09-24 10:58:39,Assigned
ASN001499,SHP001499,VEH019,DRV019,2025-08-26 15:05:43,Assigned
ASN001500,SHP001500,VEH020,DRV020,2025-01-04 08:20:07,Assigned
ASN001501,SHP001501,VEH021,DRV021,2025-11-02 09:19:07,Assigned
ASN001502,SHP001502,VEH022,DRV022,2025-02-23 08:23:44,Assigned
ASN001503,SHP001503,VEH023,DRV023,2025-06-09 08:32:24,Assigned
ASN001504,SHP001504,VEH024,DRV024,2025-04-20 12:38:08,Assigned
ASN001505,SHP001505,VEH025,DRV025,2025-05-24 15:24:27,Assigned
ASN001506,SHP001506,VEH026,DRV026,2025-03-03 08:31:40,Assigned
ASN001507,SHP001507,VEH027,DRV027,2025-02-28 14:44:58,Assigned
ASN001508,SHP001508,VEH028,DRV028,2025-02-23 16:59:11,Assigned
ASN001509,SHP001509,VEH029,DRV029,2025-06-14 14:10:31,Assigned
ASN001510,SHP001510,VEH030,DRV030,2025-10-23 10:08:11,Assigned
ASN001511,SHP001511,VEH031,DRV031,2025-11-10 11:53:28,Assigned
ASN001512,SHP001512,VEH032,DRV032,2025-03-08 15:03:55,Assigned
ASN001513,SHP001513,VEH033,DRV033,2025-02-25 11:00:31,Assigned
ASN001514,SHP001514,VEH034,DRV034,2025-07-20 08:12:52,Assigned
ASN001515,SHP001515,VEH035,DRV035,2025-11-13 12:35:32,Assigned
ASN001516,SHP001516,VEH036,DRV036,2025-04-13 16:31:26,Assigned
ASN001517,SHP001517,VEH037,DRV037,2025-02-12 16:31:26,Assigned
ASN001518,SHP001518,VEH038,DRV038,2025-12-26 17:53:28,Assigned
ASN001519,SHP001519,VEH039,DRV039,2025-12-18 13:10:05,Assigned
ASN001520,SHP001520,VEH040,DRV040,2025-05-01 15:01:50,Assigned
ASN001521,SHP001521,VEH001,DRV001,2025-07-07 18:14:18,Assigned
ASN001522,SHP001522,VEH002,DRV002,2025-06-16 06:17:14,Assigned
ASN001523,SHP001523,VEH003,DRV003,2025-09-02 14:18:10,Assigned
ASN001524,SHP001524,VEH004,DRV004,2025-03-29 18:29:36,Assigned
ASN001525,SHP001525,VEH005,DRV005,2025-10-24 17:49:49,Assigned
ASN001526,SHP001526,VEH006,DRV006,2025-02-25 13:35:32,Assigned
ASN001527,SHP001527,VEH007,DRV007,2025-06-05 07:36:07,Assigned
ASN001528,SHP001528,VEH008,DRV008,2025-05-04 10:49:34,Assigned
ASN001529,SHP001529,VEH009,DRV009,2025-09-05 19:23:34,Assigned
ASN001530,SHP001530,VEH010,DRV010,2025-12-23 19:48:02,Assigned
ASN001531,SHP001531,VEH011,DRV011,2025-06-26 18:46:28,Assigned
ASN001532,SHP001532,VEH012,DRV012,2025-12-08 14:13:27,Assigned
ASN001533,SHP001533,VEH013,DRV013,2025-09-07 07:47:53,Assigned
ASN001534,SHP001534,VEH014,DRV014,2025-06-18 16:48:15,Assigned
ASN001535,SHP001535,VEH015,DRV015,2025-06-08 10:55:02,Assigned
ASN001536,SHP001536,VEH016,DRV016,2025-12-18 13:16:22,Assigned
ASN001537,SHP001537,VEH017,DRV017,2025-09-11 19:52:05,Assigned
ASN001538,SHP001538,VEH018,DRV018,2025-04-23 13:55:07,Assigned
ASN001539,SHP001539,VEH019,DRV019,2025-01-01 18:51:15,Assigned
ASN001540,SHP001540,VEH020,DRV020,2025-09-30 09:51:47,Assigned
ASN001541,SHP001541,VEH021,DRV021,2025-08-18 15:44:22,Assigned
ASN001542,SHP001542,VEH022,DRV022,2025-06-05 19:45:39,Assigned
ASN001543,SHP001543,VEH023,DRV023,2025-06-27 16:27:10,Assigned
ASN001544,SHP001544,VEH024,DRV024,2025-09-19 15:08:50,Assigned
ASN001545,SHP001545,VEH025,DRV025,2025-07-09 09:52:13,Assigned
ASN001546,SHP001546,VEH026,DRV026,2025-07-03 18:03:36,Assigned
ASN001547,SHP001547,VEH027,DRV027,2025-08-11 11:34:17,Assigned
ASN001548,SHP001548,VEH028,DRV028,2026-01-01 15:34:10,Assigned
ASN001549,SHP001549,VEH029,DRV029,2025-10-07 11:45:18,Assigned
ASN001550,SHP001550,VEH030,DRV030,2025-03-13 10:36:17,Assigned
ASN001551,SHP001551,VEH031,DRV031,2025-08-03 19:32:57,Assigned
ASN001552,SHP001552,VEH032,DRV032,2025-03-10 16:52:06,Assigned
ASN001553,SHP001553,VEH033,DRV033,2025-03-17 08:48:50,Assigned
ASN001554,SHP001554,VEH034,DRV034,2025-03-13 12:58:03,Assigned
ASN001555,SHP001555,VEH035,DRV035,2025-08-22 10:55:41,Assigned
ASN001556,SHP001556,VEH036,DRV036,2025-04-05 08:44:55,Assigned
ASN001557,SHP001557,VEH037,DRV037,2025-08-19 08:15:09,Assigned
ASN001558,SHP001558,VEH038,DRV038,2025-08-07 17:20:53,Assigned
ASN001559,SHP001559,VEH039,DRV039,2025-05-04 09:48:53,Assigned
ASN001560,SHP001560,VEH040,DRV040,2025-10-09 16:25:31,Assigned
ASN001561,SHP001561,VEH001,DRV001,2025-10-20 08:36:40,Assigned
ASN001562,SHP001562,VEH002,DRV002,2025-10-26 10:40:26,Assigned
ASN001563,SHP001563,VEH003,DRV003,2025-09-27 12:28:04,Assigned
ASN001564,SHP001564,VEH004,DRV004,2025-09-25 16:50:56,Assigned
ASN001565,SHP001565,VEH005,DRV005,2025-11-21 18:05:25,Assigned
ASN001566,SHP001566,VEH006,DRV006,2025-11-23 14:47:17,Assigned
ASN001567,SHP001567,VEH007,DRV007,2025-06-27 17:59:56,Assigned
ASN001568,SHP001568,VEH008,DRV008,2025-08-22 11:29:31,Assigned
ASN001569,SHP001569,VEH009,DRV009,2025-06-21 11:37:00,Assigned
ASN001570,SHP001570,VEH010,DRV010,2025-03-29 19:49:54,Assigned
ASN001571,SHP001571,VEH011,DRV011,2025-06-05 17:05:46,Assigned
ASN001572,SHP001572,VEH012,DRV012,2025-11-19 13:40:42,Assigned
ASN001573,SHP001573,VEH013,DRV013,2025-01-27 17:22:54,Assigned
ASN001574,SHP001574,VEH014,DRV014,2025-01-15 07:50:34,Assigned
ASN001575,SHP001575,VEH015,DRV015,2025-09-17 12:13:27,Assigned
ASN001576,SHP001576,VEH016,DRV016,2025-11-12 19:13:31,Assigned
ASN001577,SHP001577,VEH017,DRV017,2025-03-01 10:20:53,Assigned
ASN001578,SHP001578,VEH018,DRV018,2025-03-20 10:21:35,Assigned
ASN001579,SHP001579,VEH019,DRV019,2025-05-16 15:08:36,Assigned
ASN001580,SHP001580,VEH020,DRV020,2025-09-30 19:31:50,Assigned
ASN001581,SHP001581,VEH021,DRV021,2025-11-01 11:57:43,Assigned
ASN001582,SHP001582,VEH022,DRV022,2025-07-18 18:03:02,Assigned
ASN001583,SHP001583,VEH023,DRV023,2025-03-27 07:40:50,Assigned
ASN001584,SHP001584,VEH024,DRV024,2025-01-28 19:29:01,Assigned
ASN001585,SHP001585,VEH025,DRV025,2025-03-28 07:59:54,Assigned
ASN001586,SHP001586,VEH026,DRV026,2025-09-02 08:28:29,Assigned
ASN001587,SHP001587,VEH027,DRV027,2025-08-31 06:27:12,Assigned
ASN001588,SHP001588,VEH028,DRV028,2025-01-08 17:58:08,Assigned
ASN001589,SHP001589,VEH029,DRV029,2025-06-12 20:41:19,Assigned
ASN001590,SHP001590,VEH030,DRV030,2025-09-30 08:55:59,Assigned
ASN001591,SHP001591,VEH031,DRV031,2025-11-30 20:17:05,Assigned
ASN001592,SHP001592,VEH032,DRV032,2025-02-22 16:23:16,Assigned
ASN001593,SHP001593,VEH033,DRV033,2025-08-25 07:23:42,Assigned
ASN001594,SHP001594,VEH034,DRV034,2025-04-12 20:41:10,Assigned
ASN001595,SHP001595,VEH035,DRV035,2025-04-05 06:25:40,Assigned
ASN001596,SHP001596,VEH036,DRV036,2025-01-06 10:46:44,Assigned
ASN001597,SHP001597,VEH037,DRV037,2025-09-26 18:14:27,Assigned
ASN001598,SHP001598,VEH038,DRV038,2025-04-23 16:05:45,Assigned
ASN001599,SHP001599,VEH039,DRV039,2025-01-20 07:00:13,Assigned
ASN001600,SHP001600,VEH040,DRV040,2025-11-03 13:04:08,Assigned
ASN001601,SHP001601,VEH001,DRV001,2025-03-04 15:14:33,Assigned
