shipment_id,order_id,warehouse_code,warehouse_city,destination_city,destination_state,destination_region,nearest_warehouse,backup_warehouse,distance_km,distance_category,coverage_status,route_priority
SHP001473,ORD001473,MUM_NH,mumbai,mundargi,Karnataka,South,Bengaluru,Hyderabad,560.85,Long Distance,Secondary,Low
SHP001474,ORD001474,HYD_RDC,hyderabad,bachhraon,Uttar Pradesh,North,New Delhi,Nagpur,1400.99,Long Distance,Secondary,Low
SHP001475,ORD001475,CCU_RDC,kolkata,peint,Maharashtra,West,Mumbai,Nagpur,1673.8,Long Distance,Secondary,Low
SHP001476,ORD001476,AMD_RDC,ahmedabad,baksar,Uttar Pradesh,North,New Delhi,Nagpur,933.06,Long Distance,Secondary,Low
SHP001477,ORD001477,HYD_RDC,hyderabad,katras,Jharkhand,East,Kolkata,Nagpur,1159.53,Long Distance,Secondary,Low
SHP001478,ORD001478,NAG_NH,nagpur,thanesar,Haryana,North,New Delhi,Nagpur,1119.23,Long Distance,Secondary,Low
SHP001479,ORD001479,NAG_NH,nagpur,swamimalai,Tamil Nadu,South,Chennai,Bengaluru,1182.36,Long Distance,Secondary,Low
SHP001480,ORD001480,AMD_RDC,ahmedabad,south goa,Goa,West,Ahmedabad,Mumbai,939.01,Long Distance,Secondary,Low
SHP001481,ORD001481,HYD_RDC,hyderabad,itimadpur,Uttar Pradesh,North,New Delhi,Nagpur,1187.68,Long Distance,Secondary,Low
SHP001482,ORD001482,MUM_NH,mumbai,ladnun,Rajasthan,West,Ahmedabad,Mumbai,1055.4,Long Distance,Secondary,Low
SHP001483,ORD001483,NAG_NH,nagpur,halisahar,West Bengal,East,Kolkata,Nagpur,1061.52,Long Distance,Secondary,Low
SHP001484,ORD001484,DEL_RDC,new delhi,kakdwip,West Bengal,East,Kolkata,Nagpur,1476.55,Long Distance,Secondary,Low
SHP001485,ORD001485,CCU_RDC,kolkata,karanpur,Rajasthan,West,Ahmedabad,Mumbai,1888.48,Long Distance,Secondary,Low
SHP001486,ORD001486,HYD_RDC,hyderabad,dig,Rajasthan,West,Ahmedabad,Mumbai,1223.47,Long Distance,Secondary,Low
SHP001487,ORD001487,CCU_RDC,kolkata,karol bagh,Delhi,North,New Delhi,Nagpur,1452.38,Long Distance,Secondary,Low
SHP001488,ORD001488,MAA_RDC,chennai,bangalore urban,Karnataka,South,Bengaluru,Hyderabad,300.19,Regional,Secondary,Medium
SHP001489,ORD001489,DEL_RDC,new delhi,bhikangaon,Madhya Pradesh,Central,Nagpur,Mumbai,845.45,Long Distance,Secondary,Low
SHP001490,ORD001490,AMD_RDC,ahmedabad,jawad,Madhya Pradesh,Central,Nagpur,Mumbai,317.51,Regional,Secondary,Medium
SHP001491,ORD001491,MUM_NH,mumbai,kolasib,Mizoram,North-East,Kolkata,Nagpur,2288.49,Long Distance,Secondary,Low
SHP001492,ORD001492,BLR_RDC,bengaluru,karaikkudi,Tamil Nadu,South,Chennai,Bengaluru,355.09,Regional,Secondary,Medium
SHP001493,ORD001493,NAG_NH,nagpur,kanker,Chhattisgarh,Central,Nagpur,Mumbai,287.43,Regional,Secondary,Medium
SHP001494,ORD001494,BLR_RDC,bengaluru,margherita,Arunachal Pradesh,North-East,Kolkata,Nagpur,2635.71,Long Distance,Secondary,Low
SHP001495,ORD001495,MAA_RDC,chennai,"jat, sangli",Maharashtra,West,Mumbai,Nagpur,725.43,Long Distance,Secondary,Low
SHP001496,ORD001496,MAA_RDC,chennai,vellanur,Tamil Nadu,South,Chennai,Bengaluru,20.77,Local,Secondary,High
SHP001497,ORD001497,NAG_NH,nagpur,sarubera,Jharkhand,East,Kolkata,Nagpur,834.01,Long Distance,Secondary,Low
SHP001498,ORD001498,DEL_RDC,new delhi,madhupur,Jharkhand,East,Kolkata,Nagpur,1180.14,Long Distance,Secondary,Low
SHP001499,ORD001499,MUM_NH,mumbai,begampur,West Bengal,East,Kolkata,Nagpur,1764.57,Long Distance,Secondary,Low
SHP001500,ORD001500,DEL_RDC,new delhi,kyathampalle,Telangana,South,Hyderabad,Nagpur,1105.23,Long Distance,Secondary,Low
SHP001501,ORD001501,AMD_RDC,ahmedabad,medchal malkajgiri,Telangana,South,Hyderabad,Nagpur,923.77,Long Distance,Secondary,Low
SHP001502,ORD001502,CCU_RDC,kolkata,pitampura,Delhi,North,New Delhi,Nagpur,1460.56,Long Distance,Secondary,Low
SHP001503,ORD001503,HYD_RDC,hyderabad,panchmahal district,Gujarat,West,Ahmedabad,Mumbai,834.9,Long Distance,Secondary,Low
SHP001504,ORD001504,MAA_RDC,chennai,chalisgaon,Maharashtra,West,Mumbai,Nagpur,1038.57,Long Distance,Secondary,Low
SHP001505,ORD001505,NAG_NH,nagpur,sarauli,Uttar Pradesh,North,New Delhi,Nagpur,902.07,Long Distance,Secondary,Low
SHP001506,ORD001506,MAA_RDC,chennai,ponmana,Kerala,South,Chennai,Bengaluru,623.91,Long Distance,Secondary,Low
SHP001507,ORD001507,BLR_RDC,bengaluru,vepagunta,Andhra Pradesh,South,Hyderabad,Nagpur,836.56,Long Distance,Secondary,Low
SHP001508,ORD001508,BLR_RDC,bengaluru,krishnarajpet,Karnataka,South,Bengaluru,Hyderabad,127.97,Local,Secondary,High
SHP001509,ORD001509,NAG_NH,nagpur,banswara,Rajasthan,West,Ahmedabad,Mumbai,591.75,Long Distance,Secondary,Low
SHP001510,ORD001510,CCU_RDC,kolkata,multai,Madhya Pradesh,Central,Nagpur,Mumbai,1125.9,Long Distance,Secondary,Low
SHP001511,ORD001511,MUM_NH,mumbai,ratangarh,Madhya Pradesh,Central,Nagpur,Mumbai,733.2,Long Distance,Secondary,Low
SHP001512,ORD001512,NAG_NH,nagpur,punasa,Madhya Pradesh,Central,Nagpur,Mumbai,326.78,Regional,Secondary,Medium
SHP001513,ORD001513,AMD_RDC,ahmedabad,yamunanagar,Haryana,North,New Delhi,Nagpur,1041.02,Long Distance,Secondary,Low
SHP001514,ORD001514,CCU_RDC,kolkata,kharupatia,Assam,North-East,Kolkata,Nagpur,645.61,Long Distance,Secondary,Low
SHP001515,ORD001515,AMD_RDC,ahmedabad,kandra,Jharkhand,East,Kolkata,Nagpur,1499.03,Long Distance,Secondary,Low
SHP001516,ORD001516,HYD_RDC,hyderabad,sanivarsante,Karnataka,South,Bengaluru,Hyderabad,608.33,Long Distance,Secondary,Low
SHP001517,ORD001517,AMD_RDC,ahmedabad,nilgiris,Tamil Nadu,South,Chennai,Bengaluru,1424.17,Long Distance,Secondary,Low
SHP001518,ORD001518,MUM_NH,mumbai,v.s.k.valasai (dindigul-dist.),Tamil Nadu,South,Chennai,Bengaluru,1167.04,Long Distance,Secondary,Low
SHP001519,ORD001519,NAG_NH,nagpur,haraiya,Uttar Pradesh,North,New Delhi,Nagpur,784.59,Long Distance,Secondary,Low
SHP001520,ORD001520,CCU_RDC,kolkata,elamanchili,Andhra Pradesh,South,Hyderabad,Nagpur,849.93,Long Distance,Secondary,Low
SHP001521,ORD001521,HYD_RDC,hyderabad,colgong,Bihar,East,Kolkata,Nagpur,1357.52,Long Distance,Secondary,Low
SHP001522,ORD001522,MAA_RDC,chennai,chettipalaiyam,Tamil Nadu,South,Chennai,Bengaluru,437.61,Regional,Secondary,Medium
SHP001523,ORD001523,MAA_RDC,chennai,lunglei,Mizoram,North-East,Kolkata,Nagpur,1802.86,Long Distance,Secondary,Low
SHP001524,ORD001524,BLR_RDC,bengaluru,khordha,Odisha,East,Kolkata,Nagpur,1224.87,Long Distance,Secondary,Low
SHP001525,ORD001525,MAA_RDC,chennai,palmaner,Andhra Pradesh,South,Hyderabad,Nagpur,170.94,Regional,Secondary,Medium
SHP001526,ORD001526,BLR_RDC,bengaluru,pujali,West Bengal,East,Kolkata,Nagpur,1617.53,Long Distance,Secondary,Low
SHP001527,ORD001527,HYD_RDC,hyderabad,tarabha,Odisha,East,Kolkata,Nagpur,702.13,Long Distance,Secondary,Low
SHP001528,ORD001528,DEL_RDC,new delhi,sivaganga,Tamil Nadu,South,Chennai,Bengaluru,2223.47,Long Distance,Secondary,Low
SHP001529,ORD001529,MAA_RDC,chennai,mulund,Maharashtra,West,Mumbai,Nagpur,1077.97,Long Distance,Secondary,Low
SHP001530,ORD001530,NAG_NH,nagpur,birbhum district,West Bengal,East,Kolkata,Nagpur,1006.67,Long Distance,Secondary,Low
SHP001531,ORD001531,MAA_RDC,chennai,shrirangapattana,Karnataka,South,Bengaluru,Hyderabad,407.23,Regional,Secondary,Medium
SHP001532,ORD001532,BLR_RDC,bengaluru,kayavarohan,Gujarat,West,Ahmedabad,Mumbai,1167.85,Long Distance,Secondary,Low
SHP001533,ORD001533,BLR_RDC,bengaluru,budhana,Uttar Pradesh,North,New Delhi,Nagpur,1955.88,Long Distance,Secondary,Low
SHP001534,ORD001534,BLR_RDC,bengaluru,faridkot,Punjab,North,New Delhi,Nagpur,2157.21,Long Distance,Secondary,Low
SHP001535,ORD001535,AMD_RDC,ahmedabad,kasaragod,Kerala,South,Chennai,Bengaluru,1261.33,Long Distance,Secondary,Low
SHP001536,ORD001536,HYD_RDC,hyderabad,farakka,West Bengal,East,Kolkata,Nagpur,1375.9,Long Distance,Secondary,Low
SHP001537,ORD001537,MUM_NH,mumbai,malpur,Gujarat,West,Ahmedabad,Mumbai,516.24,Long Distance,Secondary,Low
SHP001538,ORD001538,HYD_RDC,hyderabad,channagiri,Karnataka,South,Bengaluru,Hyderabad,479.97,Regional,Secondary,Medium
SHP001539,ORD001539,NAG_NH,nagpur,panihati,West Bengal,East,Kolkata,Nagpur,1050.08,Long Distance,Secondary,Low
SHP001540,ORD001540,DEL_RDC,new delhi,maddur,Karnataka,South,Bengaluru,Hyderabad,1917.36,Long Distance,Secondary,Low
SHP001541,ORD001541,CCU_RDC,kolkata,prabhadevi,Maharashtra,West,Mumbai,Nagpur,1776.75,Long Distance,Secondary,Low
SHP001542,ORD001542,MUM_NH,mumbai,kiratpur,Uttar Pradesh,North,New Delhi,Nagpur,1407.61,Long Distance,Secondary,Low
SHP001543,ORD001543,HYD_RDC,hyderabad,phulera,Rajasthan,West,Ahmedabad,Mumbai,1196.91,Long Distance,Secondary,Low
SHP001544,ORD001544,NAG_NH,nagpur,kalyan,Maharashtra,West,Mumbai,Nagpur,699.68,Long Distance,Secondary,Low
SHP001545,ORD001545,CCU_RDC,kolkata,jorethang,Sikkim,North-East,Kolkata,Nagpur,560.23,Long Distance,Secondary,Low
SHP001546,ORD001546,BLR_RDC,bengaluru,vejalpur,Gujarat,West,Ahmedabad,Mumbai,1223.33,Long Distance,Secondary,Low
SHP001547,ORD001547,AMD_RDC,ahmedabad,udaipur,Rajasthan,West,Ahmedabad,Mumbai,206.08,Regional,Secondary,Medium
SHP001548,ORD001548,HYD_RDC,hyderabad,shahkot,Punjab,North,New Delhi,Nagpur,1713.35,Long Distance,Secondary,Low
SHP001549,ORD001549,CCU_RDC,kolkata,rajahmundry,Andhra Pradesh,South,Hyderabad,Nagpur,981.09,Long Distance,Secondary,Low
SHP001550,ORD001550,CCU_RDC,kolkata,ajnala,Punjab,North,New Delhi,Nagpur,1908.89,Long Distance,Secondary,Low
SHP001551,ORD001551,DEL_RDC,new delhi,jagdishpur,Uttar Pradesh,North,New Delhi,Nagpur,439.18,Regional,Secondary,Medium
SHP001552,ORD001552,MUM_NH,mumbai,kanker,Chhattisgarh,Central,Nagpur,Mumbai,968.8,Long Distance,Secondary,Low
SHP001553,ORD001553,MUM_NH,mumbai,ramanathapuram,Tamil Nadu,South,Chennai,Bengaluru,1297.3,Long Distance,Secondary,Low
SHP001554,ORD001554,BLR_RDC,bengaluru,elur,Kerala,South,Chennai,Bengaluru,360.89,Regional,Secondary,Medium
SHP001555,ORD001555,HYD_RDC,hyderabad,raia,Goa,West,Ahmedabad,Mumbai,554.52,Long Distance,Secondary,Low
SHP001556,ORD001556,DEL_RDC,new delhi,deoranian,Uttar Pradesh,North,New Delhi,Nagpur,250.7,Regional,Secondary,Medium
SHP001557,ORD001557,MUM_NH,mumbai,karamsad,Gujarat,West,Ahmedabad,Mumbai,413.27,Regional,Secondary,Medium
SHP001558,ORD001558,NAG_NH,nagpur,bilasipara,Assam,North-East,Kolkata,Nagpur,1386.75,Long Distance,Secondary,Low
SHP001559,ORD001559,BLR_RDC,bengaluru,ganjam,Odisha,East,Kolkata,Nagpur,1114.76,Long Distance,Secondary,Low
SHP001560,ORD001560,BLR_RDC,bengaluru,punalur,Kerala,South,Chennai,Bengaluru,454.48,Regional,Secondary,Medium
SHP001561,ORD001561,BLR_RDC,bengaluru,bhatgaon,Chhattisgarh,Central,Nagpur,Mumbai,1057.18,Long Distance,Secondary,Low
SHP001562,ORD001562,BLR_RDC,bengaluru,aruvankad,Tamil Nadu,South,Chennai,Bengaluru,205.48,Regional,Secondary,Medium
SHP001563,ORD001563,MUM_NH,mumbai,umred,Maharashtra,West,Mumbai,Nagpur,747.51,Long Distance,Secondary,Low
SHP001564,ORD001564,BLR_RDC,bengaluru,belluru,Karnataka,South,Bengaluru,Hyderabad,95.81,Local,Secondary,High
SHP001565,ORD001565,AMD_RDC,ahmedabad,balapur,Maharashtra,West,Mumbai,Nagpur,545.26,Long Distance,Secondary,Low
SHP001566,ORD001566,MUM_NH,mumbai,dhilwan,Punjab,North,New Delhi,Nagpur,1560.49,Long Distance,Secondary,Low
SHP001567,ORD001567,MUM_NH,mumbai,khairagarh,Chhattisgarh,Central,Nagpur,Mumbai,943.33,Long Distance,Secondary,Low
SHP001568,ORD001568,MUM_NH,mumbai,barghat,Madhya Pradesh,Central,Nagpur,Mumbai,839.75,Long Distance,Secondary,Low
SHP001569,ORD001569,MUM_NH,mumbai,majhupur,Uttar Pradesh,North,New Delhi,Nagpur,1207.73,Long Distance,Secondary,Low
SHP001570,ORD001570,MUM_NH,mumbai,umarpada,Gujarat,West,Ahmedabad,Mumbai,290.36,Regional,Secondary,Medium
SHP001571,ORD001571,HYD_RDC,hyderabad,ranir bazar,Tripura,North-East,Kolkata,Nagpur,1629.31,Long Distance,Secondary,Low
SHP001572,ORD001572,MUM_NH,mumbai,nawa,Rajasthan,West,Ahmedabad,Mumbai,990.9,Long Distance,Secondary,Low
SHP001573,ORD001573,CCU_RDC,kolkata,"kalamb, osmanabad",Maharashtra,West,Mumbai,Nagpur,1449.92,Long Distance,Secondary,Low
SHP001574,ORD001574,DEL_RDC,new delhi,bhudgaon,Maharashtra,West,Mumbai,Nagpur,1449.08,Long Distance,Secondary,Low
SHP001575,ORD001575,NAG_NH,nagpur,karari,Uttar Pradesh,North,New Delhi,Nagpur,583.55,Long Distance,Secondary,Low
SHP001576,ORD001576,MUM_NH,mumbai,dhuri,Punjab,North,New Delhi,Nagpur,1426.73,Long Distance,Secondary,Low
SHP001577,ORD001577,MUM_NH,mumbai,barpeta road,Assam,North-East,Kolkata,Nagpur,2204.58,Long Distance,Secondary,Low
SHP001578,ORD001578,DEL_RDC,new delhi,sarangarh,Chhattisgarh,Central,Nagpur,Mumbai,1084.97,Long Distance,Secondary,Low
SHP001579,ORD001579,HYD_RDC,hyderabad,kharar,Punjab,North,New Delhi,Nagpur,1646.64,Long Distance,Secondary,Low
SHP001580,ORD001580,NAG_NH,nagpur,titagarh,West Bengal,East,Kolkata,Nagpur,1051.16,Long Distance,Secondary,Low
SHP001581,ORD001581,DEL_RDC,new delhi,chandia,Madhya Pradesh,Central,Nagpur,Mumbai,729.46,Long Distance,Secondary,Low
SHP001582,ORD001582,HYD_RDC,hyderabad,ramnagar,Bihar,East,Kolkata,Nagpur,1347.26,Long Distance,Secondary,Low
SHP001583,ORD001583,BLR_RDC,bengaluru,thenkasi,Tamil Nadu,South,Chennai,Bengaluru,456.06,Regional,Secondary,Medium
SHP001584,ORD001584,MAA_RDC,chennai,balotra,Rajasthan,West,Ahmedabad,Mumbai,1754.0,Long Distance,Secondary,Low
SHP001585,ORD001585,NAG_NH,nagpur,melur,Tamil Nadu,South,Chennai,Bengaluru,1289.45,Long Distance,Secondary,Low
SHP001586,ORD001586,CCU_RDC,kolkata,aurangabad,Bihar,East,Kolkata,Nagpur,516.6,Long Distance,Secondary,Low
SHP001587,ORD001587,MUM_NH,mumbai,taki,West Bengal,East,Kolkata,Nagpur,1833.78,Long Distance,Secondary,Low
SHP001588,ORD001588,BLR_RDC,bengaluru,channarayapatna,Karnataka,South,Bengaluru,Hyderabad,134.45,Local,Secondary,High
SHP001589,ORD001589,AMD_RDC,ahmedabad,bokaro,Jharkhand,East,Kolkata,Nagpur,1494.16,Long Distance,Secondary,Low
SHP001590,ORD001590,DEL_RDC,new delhi,pindwara,Rajasthan,West,Ahmedabad,Mumbai,666.6,Long Distance,Secondary,Low
SHP001591,ORD001591,NAG_NH,nagpur,mursan,Uttar Pradesh,North,New Delhi,Nagpur,796.77,Long Distance,Secondary,Low
SHP001592,ORD001592,MUM_NH,mumbai,thiruthani,Tamil Nadu,South,Chennai,Bengaluru,1014.55,Long Distance,Secondary,Low
SHP001593,ORD001593,AMD_RDC,ahmedabad,manor,Maharashtra,West,Mumbai,Nagpur,396.36,Regional,Secondary,Medium
SHP001594,ORD001594,MAA_RDC,chennai,pimpri-chinchwad,Maharashtra,West,Mumbai,Nagpur,964.05,Long Distance,Secondary,Low
SHP001595,ORD001595,AMD_RDC,ahmedabad,jategaon,Maharashtra,West,Mumbai,Nagpur,390.34,Regional,Secondary,Medium
SHP001596,ORD001596,NAG_NH,nagpur,titagarh,West Bengal,East,Kolkata,Nagpur,1051.16,Long Distance,Secondary,Low
SHP001597,ORD001597,MUM_NH,mumbai,periyanayakkanpalaiyam,Tamil Nadu,South,Chennai,Bengaluru,1020.17,Long Distance,Secondary,Low
SHP001598,ORD001598,MUM_NH,mumbai,sehore,Madhya Pradesh,Central,Nagpur,Mumbai,679.29,Long Distance,Secondary,Low
SHP001599,ORD001599,CCU_RDC,kolkata,sarai mir,Uttar Pradesh,North,New Delhi,Nagpur,738.42,Long Distance,Secondary,Low
SHP001600,ORD001600,CCU_RDC,kolkata,pilani,Rajasthan,West,Ahmedabad,Mumbai,1589.37,Long Distance,Secondary,Low
SHP001601,ORD001601,DEL_RDC,new delhi,sanguem,Goa,West,Ahmedabad,Mumbai,1649.62,Long Distance,Secondary,Low
SHP001602,ORD001602,NAG_NH,nagpur,gauriganj,Uttar Pradesh,North,New Delhi,Nagpur,680.2,Long Distance,Secondary,Low
SHP001603,ORD001603,CCU_RDC,kolkata,kodumudi,Tamil Nadu,South,Chennai,Bengaluru,1771.57,Long Distance,Secondary,Low
SHP001604,ORD001604,MAA_RDC,chennai,manwath,Maharashtra,West,Mumbai,Nagpur,834.31,Long Distance,Secondary,Low
SHP001605,ORD001605,MUM_NH,mumbai,hindaun,Rajasthan,West,Ahmedabad,Mumbai,1035.67,Long Distance,Secondary,Low
SHP001606,ORD001606,NAG_NH,nagpur,periyapatti,Tamil Nadu,South,Chennai,Bengaluru,1221.45,Long Distance,Secondary,Low
SHP001607,ORD001607,AMD_RDC,ahmedabad,narora,Uttar Pradesh,North,New Delhi,Nagpur,907.69,Long Distance,Secondary,Low
SHP001608,ORD001608,NAG_NH,nagpur,bhadrachalam,Telangana,South,Hyderabad,Nagpur,457.04,Regional,Secondary,Medium
SHP001609,ORD001609,CCU_RDC,kolkata,digras,Maharashtra,West,Mumbai,Nagpur,1217.5,Long Distance,Secondary,Low
SHP001610,ORD001610,NAG_NH,nagpur,hajan,Jammu and Kashmir,North,New Delhi,Nagpur,1732.61,Long Distance,Secondary,Low
SHP001611,ORD001611,NAG_NH,nagpur,banur,Punjab,North,New Delhi,Nagpur,1195.01,Long Distance,Secondary,Low
SHP001612,ORD001612,DEL_RDC,new delhi,kushinagar,Uttar Pradesh,North,New Delhi,Nagpur,779.22,Long Distance,Secondary,Low
SHP001613,ORD001613,HYD_RDC,hyderabad,malavalli,Karnataka,South,Bengaluru,Hyderabad,596.55,Long Distance,Secondary,Low
SHP001614,ORD001614,DEL_RDC,new delhi,vijayawada,Andhra Pradesh,South,Hyderabad,Nagpur,1514.5,Long Distance,Secondary,Low
SHP001615,ORD001615,NAG_NH,nagpur,baleshwar,Odisha,East,Kolkata,Nagpur,854.32,Long Distance,Secondary,Low
SHP001616,ORD001616,BLR_RDC,bengaluru,itimadpur,Uttar Pradesh,North,New Delhi,Nagpur,1697.72,Long Distance,Secondary,Low
SHP001617,ORD001617,MAA_RDC,chennai,daboh,Madhya Pradesh,Central,Nagpur,Mumbai,1537.55,Long Distance,Secondary,Low
SHP001618,ORD001618,MUM_NH,mumbai,jodhpur,Gujarat,West,Ahmedabad,Mumbai,462.27,Regional,Secondary,Medium
SHP001619,ORD001619,MUM_NH,mumbai,raghunathpur,Bihar,East,Kolkata,Nagpur,1851.47,Long Distance,Secondary,Low
SHP001620,ORD001620,BLR_RDC,bengaluru,nirmali,Bihar,East,Kolkata,Nagpur,1871.64,Long Distance,Secondary,Low
SHP001621,ORD001621,MUM_NH,mumbai,khekra,Uttar Pradesh,North,New Delhi,Nagpur,1291.61,Long Distance,Secondary,Low
SHP001622,ORD001622,MUM_NH,mumbai,chincholi,Karnataka,South,Bengaluru,Hyderabad,538.99,Long Distance,Secondary,Low
SHP001623,ORD001623,BLR_RDC,bengaluru,bijni,Assam,North-East,Kolkata,Nagpur,2168.58,Long Distance,Secondary,Low
SHP001624,ORD001624,MAA_RDC,chennai,kaushambi district,Uttar Pradesh,North,New Delhi,Nagpur,1476.38,Long Distance,Secondary,Low
SHP001625,ORD001625,DEL_RDC,new delhi,kheri sampla,Haryana,North,New Delhi,Nagpur,53.13,Local,Secondary,High
SHP001626,ORD001626,NAG_NH,nagpur,khawhai,Mizoram,North-East,Kolkata,Nagpur,1586.15,Long Distance,Secondary,Low
SHP001627,ORD001627,BLR_RDC,bengaluru,raj nandgaon,Chhattisgarh,Central,Nagpur,Mumbai,1027.75,Long Distance,Secondary,Low
SHP001628,ORD001628,BLR_RDC,bengaluru,karhal,Uttar Pradesh,North,New Delhi,Nagpur,1673.77,Long Distance,Secondary,Low
SHP001629,ORD001629,MUM_NH,mumbai,rath,Uttar Pradesh,North,New Delhi,Nagpur,1081.93,Long Distance,Secondary,Low
SHP001630,ORD001630,DEL_RDC,new delhi,kamareddi,Telangana,South,Hyderabad,Nagpur,1260.48,Long Distance,Secondary,Low
SHP001631,ORD001631,HYD_RDC,hyderabad,pachora,Maharashtra,West,Mumbai,Nagpur,518.51,Long Distance,Secondary,Low
SHP001632,ORD001632,MAA_RDC,chennai,waghai,Gujarat,West,Ahmedabad,Mumbai,1170.41,Long Distance,Secondary,Low
SHP001633,ORD001633,MUM_NH,mumbai,barhalganj,Uttar Pradesh,North,New Delhi,Nagpur,1468.01,Long Distance,Secondary,Low
SHP001634,ORD001634,MAA_RDC,chennai,ahmednagar,Maharashtra,West,Mumbai,Nagpur,929.53,Long Distance,Secondary,Low
SHP001635,ORD001635,HYD_RDC,hyderabad,suriapet,Telangana,South,Hyderabad,Nagpur,132.66,Local,Secondary,High
SHP001636,ORD001636,MUM_NH,mumbai,dahod,Gujarat,West,Ahmedabad,Mumbai,434.13,Regional,Secondary,Medium
SHP001637,ORD001637,MAA_RDC,chennai,kamthi,Maharashtra,West,Mumbai,Nagpur,955.51,Long Distance,Secondary,Low
SHP001638,ORD001638,MUM_NH,mumbai,pathalgaon,Chhattisgarh,Central,Nagpur,Mumbai,1248.82,Long Distance,Secondary,Low
SHP001639,ORD001639,DEL_RDC,new delhi,baldev,Uttar Pradesh,North,New Delhi,Nagpur,168.65,Regional,Secondary,Medium
SHP001640,ORD001640,DEL_RDC,new delhi,karbi anglong,Assam,North-East,Kolkata,Nagpur,1841.65,Long Distance,Secondary,Low
SHP001641,ORD001641,MUM_NH,mumbai,kolkata,West Bengal,East,Kolkata,Nagpur,1769.36,Long Distance,Secondary,Low
SHP001642,ORD001642,HYD_RDC,hyderabad,chamrajnagar,Karnataka,South,Bengaluru,Hyderabad,642.68,Long Distance,Secondary,Low
SHP001643,ORD001643,HYD_RDC,hyderabad,munirabad,Karnataka,South,Bengaluru,Hyderabad,336.95,Regional,Secondary,Medium
SHP001644,ORD001644,HYD_RDC,hyderabad,godda,Jharkhand,East,Kolkata,Nagpur,1320.07,Long Distance,Secondary,Low
SHP001645,ORD001645,MUM_NH,mumbai,utraula,Uttar Pradesh,North,New Delhi,Nagpur,1458.33,Long Distance,Secondary,Low
SHP001646,ORD001646,MAA_RDC,chennai,jhalu,Uttar Pradesh,North,New Delhi,Nagpur,1962.07,Long Distance,Secondary,Low
SHP001647,ORD001647,BLR_RDC,bengaluru,dahod,Gujarat,West,Ahmedabad,Mumbai,1181.47,Long Distance,Secondary,Low
SHP001648,ORD001648,MUM_NH,mumbai,vanala,Gujarat,West,Ahmedabad,Mumbai,414.4,Regional,Secondary,Medium
SHP001649,ORD001649,MAA_RDC,chennai,najibabad,Uttar Pradesh,North,New Delhi,Nagpur,1995.66,Long Distance,Secondary,Low
SHP001650,ORD001650,NAG_NH,nagpur,valavanur,Tamil Nadu,South,Chennai,Bengaluru,1074.05,Long Distance,Secondary,Low
SHP001651,ORD001651,DEL_RDC,new delhi,gir somnath,Gujarat,West,Ahmedabad,Mumbai,1217.04,Long Distance,Secondary,Low
SHP001652,ORD001652,MAA_RDC,chennai,gola bazar,Uttar Pradesh,North,New Delhi,Nagpur,1608.88,Long Distance,Secondary,Low
SHP001653,ORD001653,DEL_RDC,new delhi,kavaratti,Lakshadweep,South,Chennai,Bengaluru,2206.13,Long Distance,Secondary,Low
SHP001654,ORD001654,NAG_NH,nagpur,irinjalakuda,Kerala,South,Chennai,Bengaluru,1291.95,Long Distance,Secondary,Low
SHP001655,ORD001655,DEL_RDC,new delhi,palitana,Gujarat,West,Ahmedabad,Mumbai,1061.47,Long Distance,Secondary,Low
SHP001656,ORD001656,MAA_RDC,chennai,patiali,Uttar Pradesh,North,New Delhi,Nagpur,1746.11,Long Distance,Secondary,Low
SHP001657,ORD001657,MUM_NH,mumbai,kodigenahalli,Karnataka,South,Bengaluru,Hyderabad,798.31,Long Distance,Secondary,Low
SHP001658,ORD001658,MUM_NH,mumbai,etmadpur,Uttar Pradesh,North,New Delhi,Nagpur,1153.41,Long Distance,Secondary,Low
SHP001659,ORD001659,NAG_NH,nagpur,ballarpur,Maharashtra,West,Mumbai,Nagpur,158.8,Regional,Secondary,Medium
SHP001660,ORD001660,NAG_NH,nagpur,kizhake chalakudi,Kerala,South,Chennai,Bengaluru,1293.12,Long Distance,Secondary,Low
SHP001661,ORD001661,NAG_NH,nagpur,amarkantak,Madhya Pradesh,Central,Nagpur,Mumbai,349.65,Regional,Secondary,Medium
SHP001662,ORD001662,MUM_NH,mumbai,belluru,Karnataka,South,Bengaluru,Hyderabad,825.85,Long Distance,Secondary,Low
SHP001663,ORD001663,BLR_RDC,bengaluru,deogarh,Jharkhand,East,Kolkata,Nagpur,1690.81,Long Distance,Secondary,Low
SHP001664,ORD001664,NAG_NH,nagpur,srinagar,Jammu and Kashmir,North,New Delhi,Nagpur,1699.12,Long Distance,Secondary,Low
SHP001665,ORD001665,DEL_RDC,new delhi,ghoga,Bihar,East,Kolkata,Nagpur,1185.25,Long Distance,Secondary,Low
SHP001666,ORD001666,NAG_NH,nagpur,ghansor,Madhya Pradesh,Central,Nagpur,Mumbai,205.55,Regional,Secondary,Medium
SHP001667,ORD001667,NAG_NH,nagpur,kyathampalle,Telangana,South,Hyderabad,Nagpur,186.2,Regional,Secondary,Medium
SHP001668,ORD001668,NAG_NH,nagpur,bangarapet,Karnataka,South,Bengaluru,Hyderabad,955.96,Long Distance,Secondary,Low
SHP001669,ORD001669,MUM_NH,mumbai,ankleshwar,Gujarat,West,Ahmedabad,Mumbai,304.17,Regional,Secondary,Medium
