shipment_id,order_id,warehouse_code,vehicle_id,vehicle_number,vehicle_type,payload_capacity_kg,shipment_quantity,decision_reason
SHP001110,ORD001110,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,33,Upgraded Capacity
SHP001111,ORD001111,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,39,Upgraded Capacity
SHP001112,ORD001112,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,25,Optimal
SHP001113,ORD001113,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,21,Upgraded Capacity
SHP001114,ORD001114,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,26,Upgraded Capacity
SHP001115,ORD001115,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,20,Upgraded Capacity
SHP001116,ORD001116,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,2,Optimal
SHP001117,ORD001117,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,6,Upgraded Capacity
SHP001118,ORD001118,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,69,Optimal
SHP001119,ORD001119,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,24,Optimal
SHP001120,ORD001120,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,17,Optimal
SHP001121,ORD001121,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,65,Upgraded Capacity
SHP001122,ORD001122,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,73,Upgraded Capacity
SHP001123,ORD001123,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,36,Optimal
SHP001124,ORD001124,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,17,Upgraded Capacity
SHP001125,ORD001125,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,32,Upgraded Capacity
SHP001126,ORD001126,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,31,Optimal
SHP001127,ORD001127,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,25,Upgraded Capacity
SHP001128,ORD001128,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,40,Optimal
SHP001129,ORD001129,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,10,Optimal
SHP001130,ORD001130,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,14,Optimal
SHP001131,ORD001131,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,15,Optimal
SHP001132,ORD001132,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,3,Upgraded Capacity
SHP001133,ORD001133,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,31,Upgraded Capacity
SHP001134,ORD001134,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,16,Optimal
SHP001135,ORD001135,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,6,Upgraded Capacity
SHP001136,ORD001136,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,9,Optimal
SHP001137,ORD001137,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,2,Optimal
SHP001138,ORD001138,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,38,Optimal
SHP001139,ORD001139,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,71,Upgraded Capacity
SHP001140,ORD001140,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,42,Optimal
SHP001141,ORD001141,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,38,Upgraded Capacity
SHP001142,ORD001142,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,66,Optimal
SHP001143,ORD001143,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,1,Upgraded Capacity
SHP001144,ORD001144,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,22,Optimal
SHP001145,ORD001145,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,6,Optimal
SHP001146,ORD001146,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,62,Optimal
SHP001147,ORD001147,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,4,Upgraded Capacity
SHP001148,ORD001148,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,3,Optimal
SHP001149,ORD001149,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,50,Optimal
SHP001150,ORD001150,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,42,Upgraded Capacity
SHP001151,ORD001151,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,18,Upgraded Capacity
SHP001152,ORD001152,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,6,Upgraded Capacity
SHP001153,ORD001153,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,76,Upgraded Capacity
SHP001154,ORD001154,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,13,Optimal
SHP001155,ORD001155,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,23,Optimal
SHP001156,ORD001156,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,9,Optimal
SHP001157,ORD001157,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,5,Optimal
SHP001158,ORD001158,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,10,Optimal
SHP001159,ORD001159,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,4,Optimal
SHP001160,ORD001160,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,47,Optimal
SHP001161,ORD001161,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,31,Optimal
SHP001162,ORD001162,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,14,Upgraded Capacity
SHP001163,ORD001163,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,19,Upgraded Capacity
SHP001164,ORD001164,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,66,Upgraded Capacity
SHP001165,ORD001165,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,11,Upgraded Capacity
SHP001166,ORD001166,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,77,Optimal
SHP001167,ORD001167,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,94,Optimal
SHP001168,ORD001168,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,29,Optimal
SHP001169,ORD001169,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,8,Upgraded Capacity
SHP001170,ORD001170,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,106,Optimal
SHP001171,ORD001171,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,17,Optimal
SHP001172,ORD001172,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,15,Optimal
SHP001173,ORD001173,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,49,Upgraded Capacity
SHP001174,ORD001174,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,13,Upgraded Capacity
SHP001175,ORD001175,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,10,Optimal
SHP001176,ORD001176,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,10,Upgraded Capacity
SHP001177,ORD001177,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,25,Optimal
SHP001178,ORD001178,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,9,Optimal
SHP001179,ORD001179,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,42,Optimal
SHP001180,ORD001180,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,3,Optimal
SHP001181,ORD001181,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,31,Upgraded Capacity
SHP001182,ORD001182,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,59,Optimal
SHP001183,ORD001183,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,3,Upgraded Capacity
SHP001184,ORD001184,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,3,Optimal
SHP001185,ORD001185,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,17,Optimal
SHP001186,ORD001186,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,1,Optimal
SHP001187,ORD001187,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,1,Optimal
SHP001188,ORD001188,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,52,Optimal
SHP001189,ORD001189,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,5,Upgraded Capacity
SHP001190,ORD001190,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,17,Optimal
SHP001191,ORD001191,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,79,Upgraded Capacity
SHP001192,ORD001192,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,14,Upgraded Capacity
SHP001193,ORD001193,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,12,Upgraded Capacity
SHP001194,ORD001194,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,40,Optimal
SHP001195,ORD001195,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,51,Upgraded Capacity
SHP001196,ORD001196,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,15,Optimal
SHP001197,ORD001197,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,7,Optimal
SHP001198,ORD001198,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,7,Optimal
SHP001199,ORD001199,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,12,Upgraded Capacity
SHP001200,ORD001200,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,3,Optimal
SHP001201,ORD001201,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,21,Upgraded Capacity
SHP001202,ORD001202,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,7,Upgraded Capacity
SHP001203,ORD001203,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,1,Optimal
SHP001204,ORD001204,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,2,Optimal
SHP001205,ORD001205,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,13,Optimal
SHP001206,ORD001206,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,45,Upgraded Capacity
SHP001207,ORD001207,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,5,Upgraded Capacity
SHP001208,ORD001208,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,11,Upgraded Capacity
SHP001209,ORD001209,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,6,Upgraded Capacity
SHP001210,ORD001210,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,26,Upgraded Capacity
SHP001211,ORD001211,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,5,Optimal
SHP001212,ORD001212,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,54,Optimal
SHP001213,ORD001213,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,36,Optimal
SHP001214,ORD001214,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,26,Optimal
SHP001215,ORD001215,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,27,Upgraded Capacity
SHP001216,ORD001216,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,33,Upgraded Capacity
SHP001217,ORD001217,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,17,Optimal
SHP001218,ORD001218,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,15,Optimal
SHP001219,ORD001219,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,49,Upgraded Capacity
SHP001220,ORD001220,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,19,Optimal
SHP001221,ORD001221,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,5,Optimal
SHP001222,ORD001222,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,59,Upgraded Capacity
SHP001223,ORD001223,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,35,Optimal
SHP001224,ORD001224,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,19,Upgraded Capacity
SHP001225,ORD001225,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,22,Upgraded Capacity
SHP001226,ORD001226,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,21,Optimal
SHP001227,ORD001227,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,12,Optimal
SHP001228,ORD001228,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,13,Optimal
SHP001229,ORD001229,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,8,Optimal
SHP001230,ORD001230,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,20,Optimal
SHP001231,ORD001231,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,32,Optimal
SHP001232,ORD001232,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,2,Optimal
SHP001233,ORD001233,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,127,Upgraded Capacity
SHP001234,ORD001234,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,66,Optimal
SHP001235,ORD001235,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,17,Upgraded Capacity
SHP001236,ORD001236,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,35,Upgraded Capacity
SHP001237,ORD001237,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,12,Upgraded Capacity
SHP001238,ORD001238,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,30,Upgraded Capacity
SHP001239,ORD001239,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,14,Optimal
SHP001240,ORD001240,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,12,Optimal
SHP001241,ORD001241,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,17,Optimal
SHP001242,ORD001242,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,22,Optimal
SHP001243,ORD001243,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,7,Optimal
SHP001244,ORD001244,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,6,Upgraded Capacity
SHP001245,ORD001245,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,74,Optimal
SHP001246,ORD001246,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,13,Optimal
SHP001247,ORD001247,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,14,Optimal
SHP001248,ORD001248,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,10,Upgraded Capacity
SHP001249,ORD001249,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,32,Upgraded Capacity
SHP001250,ORD001250,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,21,Upgraded Capacity
SHP001251,ORD001251,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,37,Upgraded Capacity
SHP001252,ORD001252,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,42,Upgraded Capacity
SHP001253,ORD001253,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,4,Optimal
SHP001254,ORD001254,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,24,Optimal
SHP001255,ORD001255,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,3,Upgraded Capacity
SHP001256,ORD001256,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,26,Upgraded Capacity
SHP001257,ORD001257,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,69,Optimal
SHP001258,ORD001258,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,33,Optimal
SHP001259,ORD001259,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,40,Optimal
SHP001260,ORD001260,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,3,Optimal
SHP001261,ORD001261,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,19,Optimal
SHP001262,ORD001262,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,11,Optimal
SHP001263,ORD001263,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,19,Optimal
SHP001264,ORD001264,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,26,Optimal
SHP001265,ORD001265,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP001266,ORD001266,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,24,Optimal
SHP001267,ORD001267,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,22,Upgraded Capacity
SHP001268,ORD001268,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,27,Optimal
SHP001269,ORD001269,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,1,Optimal
SHP001270,ORD001270,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,4,Upgraded Capacity
SHP001271,ORD001271,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,20,Optimal
SHP001272,ORD001272,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,20,Upgraded Capacity
SHP001273,ORD001273,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,29,Optimal
SHP001274,ORD001274,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,22,Optimal
SHP001275,ORD001275,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,11,Upgraded Capacity
SHP001276,ORD001276,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,36,Optimal
SHP001277,ORD001277,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,6,Optimal
SHP001278,ORD001278,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,41,Optimal
SHP001279,ORD001279,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,11,Upgraded Capacity
SHP001280,ORD001280,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,8,Optimal
SHP001281,ORD001281,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,27,Optimal
SHP001282,ORD001282,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,1,Upgraded Capacity
SHP001283,ORD001283,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,61,Upgraded Capacity
SHP001284,ORD001284,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,16,Optimal
SHP001285,ORD001285,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,103,Upgraded Capacity
SHP001286,ORD001286,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,18,Optimal
SHP001287,ORD001287,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,28,Optimal
SHP001288,ORD001288,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,4,Optimal
SHP001289,ORD001289,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,14,Optimal
SHP001290,ORD001290,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,23,Optimal
SHP001291,ORD001291,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,48,Optimal
SHP001292,ORD001292,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,55,Optimal
SHP001293,ORD001293,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,8,Upgraded Capacity
SHP001294,ORD001294,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,3,Upgraded Capacity
SHP001295,ORD001295,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,21,Upgraded Capacity
SHP001296,ORD001296,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,1,Upgraded Capacity
SHP001297,ORD001297,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,9,Upgraded Capacity
SHP001298,ORD001298,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,6,Optimal
SHP001299,ORD001299,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,6,Optimal
SHP001300,ORD001300,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,30,Upgraded Capacity
SHP001301,ORD001301,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,5,Optimal
SHP001302,ORD001302,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,19,Upgraded Capacity
SHP001303,ORD001303,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,27,Upgraded Capacity
SHP001304,ORD001304,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,16,Upgraded Capacity
SHP001305,ORD001305,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,2,Optimal
SHP001306,ORD001306,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP001307,ORD001307,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,44,Optimal
SHP001308,ORD001308,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,94,Optimal
SHP001309,ORD001309,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,9,Upgraded Capacity
SHP001310,ORD001310,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,12,Upgraded Capacity
SHP001311,ORD001311,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,8,Optimal
SHP001312,ORD001312,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,22,Optimal
SHP001313,ORD001313,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,51,Optimal
SHP001314,ORD001314,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,31,Optimal
SHP001315,ORD001315,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,99,Optimal
SHP001316,ORD001316,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,6,Optimal
SHP001317,ORD001317,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,2,Optimal
SHP001318,ORD001318,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,90,Optimal
SHP001319,ORD001319,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,15,Upgraded Capacity
SHP001320,ORD001320,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,4,Upgraded Capacity
SHP001321,ORD001321,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,6,Optimal
SHP001322,ORD001322,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,91,Upgraded Capacity
SHP001323,ORD001323,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,16,Optimal
SHP001324,ORD001324,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,45,Optimal
SHP001325,ORD001325,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,10,Upgraded Capacity
SHP001326,ORD001326,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,5,Optimal
SHP001327,ORD001327,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,24,Upgraded Capacity
SHP001328,ORD001328,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,17,Upgraded Capacity
SHP001329,ORD001329,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,24,Optimal
SHP001330,ORD001330,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,3,Upgraded Capacity
SHP001331,ORD001331,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,68,Optimal
SHP001332,ORD001332,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,5,Optimal
SHP001333,ORD001333,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,21,Optimal
SHP001334,ORD001334,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,85,Upgraded Capacity
SHP001335,ORD001335,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,3,Upgraded Capacity
SHP001336,ORD001336,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,7,Optimal
SHP001337,ORD001337,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,32,Upgraded Capacity
SHP001338,ORD001338,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,17,Optimal
SHP001339,ORD001339,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,10,Optimal
SHP001340,ORD001340,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,6,Optimal
SHP001341,ORD001341,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,18,Optimal
SHP001342,ORD001342,HYD_RDC,VEH029,TS65PD3646,Mini Truck,2000,79,Optimal
SHP001343,ORD001343,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,10,Upgraded Capacity
SHP001344,ORD001344,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,7,Optimal
SHP001345,ORD001345,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,99,Upgraded Capacity
SHP001346,ORD001346,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,2,Upgraded Capacity
SHP001347,ORD001347,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,107,Upgraded Capacity
SHP001348,ORD001348,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,59,Optimal
SHP001349,ORD001349,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,6,Optimal
SHP001350,ORD001350,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,44,Upgraded Capacity
SHP001351,ORD001351,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,29,Upgraded Capacity
SHP001352,ORD001352,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,48,Optimal
SHP001353,ORD001353,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,11,Upgraded Capacity
SHP001354,ORD001354,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,14,Optimal
SHP001355,ORD001355,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,24,Optimal
SHP001356,ORD001356,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,24,Upgraded Capacity
SHP001357,ORD001357,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,67,Upgraded Capacity
SHP001358,ORD001358,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,29,Optimal
SHP001359,ORD001359,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,53,Optimal
SHP001360,ORD001360,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,37,Optimal
SHP001361,ORD001361,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,8,Optimal
SHP001362,ORD001362,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,47,Optimal
SHP001363,ORD001363,CCU_RDC,VEH036,WB97SF6107,Medium Truck,7500,52,Upgraded Capacity
SHP001364,ORD001364,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,73,Optimal
SHP001365,ORD001365,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,62,Optimal
SHP001366,ORD001366,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,37,Optimal
SHP001367,ORD001367,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,5,Upgraded Capacity
SHP001368,ORD001368,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,50,Optimal
SHP001369,ORD001369,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,16,Upgraded Capacity
SHP001370,ORD001370,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,41,Optimal
SHP001371,ORD001371,BLR_RDC,VEH023,KA81ER2040,Mini Truck,2000,34,Optimal
SHP001372,ORD001372,MUM_NH,VEH003,MH76KA4582,Medium Truck,7500,39,Upgraded Capacity
SHP001373,ORD001373,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,10,Optimal
SHP001374,ORD001374,DEL_RDC,VEH014,DL88QP3803,Mini Truck,2000,15,Optimal
SHP001375,ORD001375,MAA_RDC,VEH034,TN17DM3705,Mini Truck,2000,8,Optimal
SHP001376,ORD001376,NAG_NH,VEH008,MH45PU8527,Medium Truck,7500,2,Upgraded Capacity
SHP001377,ORD001377,AMD_RDC,VEH018,GJ73WI9179,Mini Truck,2000,4,Optimal
