order_id,destination_city,original_warehouse,recommended_warehouse,decision_reason
ORD001751,Vikhroli,DEL_RDC,NAG_NH,Low Inventory
ORD001752,Kadur,CCU_RDC,CCU_RDC,Optimal
ORD001753,Khunti,MUM_NH,MUM_NH,Optimal
ORD001754,Jaisalmer,AMD_RDC,AMD_RDC,Optimal
ORD001755,Yol,BLR_RDC,BLR_RDC,Optimal
ORD001756,Karrapur,AMD_RDC,AMD_RDC,Optimal
ORD001757,Sonepur,DEL_RDC,DEL_RDC,Optimal
ORD001758,Banapur,MUM_NH,MUM_NH,Optimal
ORD001759,Kolar,HYD_RDC,HYD_RDC,Optimal
ORD001760,Naliya,MUM_NH,MUM_NH,Optimal
ORD001761,Kotla,DEL_RDC,DEL_RDC,Optimal
ORD001762,Kamrup,AMD_RDC,AMD_RDC,Optimal
ORD001763,Swamimalai,CCU_RDC,CCU_RDC,Optimal
ORD001764,Baksar,NAG_NH,NAG_NH,Optimal
ORD001765,Chinchani,MAA_RDC,MAA_RDC,Optimal
ORD001766,Samrala,HYD_RDC,HYD_RDC,Optimal
ORD001767,Katangi,DEL_RDC,DEL_RDC,Optimal
ORD001768,Kalanwali,HYD_RDC,HYD_RDC,Optimal
ORD001769,Harsud,MUM_NH,MUM_NH,Optimal
ORD001770,Sultanpur,AMD_RDC,AMD_RDC,Optimal
ORD001771,Phalauda,MAA_RDC,MAA_RDC,Optimal
ORD001772,Sri Madhopur,AMD_RDC,AMD_RDC,Optimal
ORD001773,Chiknayakanhalli,CCU_RDC,CCU_RDC,Optimal
ORD001774,Amarpur,CCU_RDC,CCU_RDC,Optimal
ORD001775,Samakhiali,HYD_RDC,HYD_RDC,Optimal
ORD001776,Katpur,CCU_RDC,CCU_RDC,Optimal
ORD001777,Khanapur,HYD_RDC,HYD_RDC,Optimal
ORD001778,Bagewadi,MAA_RDC,MAA_RDC,Optimal
ORD001779,Kundarkhi,CCU_RDC,CCU_RDC,Optimal
ORD001780,Banthra,HYD_RDC,HYD_RDC,Optimal
ORD001781,Mehsana,NAG_NH,NAG_NH,Optimal
ORD001782,Janjgir-Champa,DEL_RDC,DEL_RDC,Optimal
ORD001783,Nagwa,DEL_RDC,DEL_RDC,Optimal
ORD001784,Champdani,BLR_RDC,BLR_RDC,Optimal
ORD001785,Bhor,AMD_RDC,AMD_RDC,Optimal
ORD001786,Basmat,CCU_RDC,CCU_RDC,Optimal
ORD001787,Gautampura,CCU_RDC,MUM_NH,Low Inventory
ORD001788,Vizianagaram,HYD_RDC,HYD_RDC,Optimal
ORD001789,Shimla,HYD_RDC,HYD_RDC,Optimal
ORD001790,Daltonganj,HYD_RDC,HYD_RDC,Optimal
ORD001791,Harduaganj,NAG_NH,NAG_NH,Optimal
ORD001792,Kalyani Nagar,MUM_NH,MUM_NH,Optimal
ORD001793,Patan,AMD_RDC,AMD_RDC,Optimal
ORD001794,Banka,CCU_RDC,CCU_RDC,Optimal
ORD001795,Daulatabad,DEL_RDC,DEL_RDC,Optimal
ORD001796,Uchalan,DEL_RDC,DEL_RDC,Optimal
ORD001797,Muri,CCU_RDC,CCU_RDC,Optimal
ORD001798,Madhavpur Ghed,DEL_RDC,DEL_RDC,Optimal
ORD001799,Akot,MAA_RDC,MAA_RDC,Optimal
ORD001800,Ateli Mandi,MUM_NH,MUM_NH,Optimal
ORD001801,Baghra,DEL_RDC,DEL_RDC,Optimal
ORD001802,Panchla,HYD_RDC,HYD_RDC,Optimal
ORD001803,Vangaon,MAA_RDC,MAA_RDC,Optimal
ORD001804,Salur,MUM_NH,MUM_NH,Optimal
ORD001805,Irinjalakuda,BLR_RDC,BLR_RDC,Optimal
ORD001806,Phariha,MAA_RDC,MAA_RDC,Optimal
ORD001807,Belur,NAG_NH,NAG_NH,Optimal
ORD001808,Dumra,MUM_NH,MUM_NH,Optimal
ORD001809,Bulandshahr,NAG_NH,NAG_NH,Optimal
ORD001810,Chandur,AMD_RDC,AMD_RDC,Optimal
ORD001811,Sabalpur,DEL_RDC,DEL_RDC,Optimal
ORD001812,Bansberia,AMD_RDC,AMD_RDC,Optimal
ORD001813,Gaddi Annaram,DEL_RDC,DEL_RDC,Optimal
ORD001814,Saoli,HYD_RDC,HYD_RDC,Optimal
ORD001815,Kurud,MUM_NH,MUM_NH,Optimal
ORD001816,Kothapet,NAG_NH,NAG_NH,Optimal
ORD001817,Naliya,CCU_RDC,CCU_RDC,Optimal
ORD001818,"Pahur, Maharashtra",DEL_RDC,DEL_RDC,Optimal
ORD001819,Guwahati,HYD_RDC,HYD_RDC,Optimal
ORD001820,Deogarh,NAG_NH,NAG_NH,Optimal
ORD001821,Aron,AMD_RDC,AMD_RDC,Optimal
ORD001822,Tirunelveli Kattabo,CCU_RDC,CCU_RDC,Optimal
ORD001823,Sirkazhi,DEL_RDC,DEL_RDC,Optimal
ORD001824,Kosamba,MAA_RDC,MAA_RDC,Optimal
ORD001825,Atmakur,HYD_RDC,HYD_RDC,Optimal
ORD001826,West Siang,CCU_RDC,CCU_RDC,Optimal
ORD001827,Chail,NAG_NH,NAG_NH,Optimal
ORD001828,Sirsa,MUM_NH,MUM_NH,Optimal
ORD001829,Jakhau,DEL_RDC,DEL_RDC,Optimal
ORD001830,Isagarh,MUM_NH,MUM_NH,Optimal
ORD001831,Amanpur,MAA_RDC,MAA_RDC,Optimal
ORD001832,Samba,DEL_RDC,DEL_RDC,Optimal
ORD001833,Alandi,MUM_NH,MUM_NH,Optimal
ORD001834,Auroville,HYD_RDC,HYD_RDC,Optimal
ORD001835,Sikandrabad,CCU_RDC,CCU_RDC,Optimal
ORD001836,Korba,MAA_RDC,MAA_RDC,Optimal
ORD001837,Pabal,MAA_RDC,MAA_RDC,Optimal
ORD001838,Kharela,NAG_NH,NAG_NH,Optimal
ORD001839,Jharsuguda District,NAG_NH,NAG_NH,Optimal
ORD001840,Karhal,HYD_RDC,HYD_RDC,Optimal
ORD001841,Jhansi,MUM_NH,MUM_NH,Optimal
ORD001842,Harpanahalli,MUM_NH,MUM_NH,Optimal
ORD001843,Bandia,NAG_NH,NAG_NH,Optimal
ORD001844,Nizamabad,AMD_RDC,AMD_RDC,Optimal
ORD001845,Bhachau,CCU_RDC,CCU_RDC,Optimal
ORD001846,Chuda,NAG_NH,NAG_NH,Optimal
ORD001847,Mangawan,NAG_NH,NAG_NH,Optimal
ORD001848,Pulivendla,AMD_RDC,AMD_RDC,Optimal
ORD001849,Rahuri,AMD_RDC,AMD_RDC,Optimal
ORD001850,Siruguppa,NAG_NH,NAG_NH,Optimal
ORD001851,Patiram,CCU_RDC,CCU_RDC,Optimal
ORD001852,Bodhan,MUM_NH,MUM_NH,Optimal
ORD001853,Aknapur,DEL_RDC,DEL_RDC,Optimal
ORD001854,Bamangola Community Development Block,CCU_RDC,CCU_RDC,Optimal
ORD001855,Nattam,CCU_RDC,CCU_RDC,Optimal
ORD001856,Bijawar,MAA_RDC,MAA_RDC,Optimal
ORD001857,Gajuwaka,CCU_RDC,CCU_RDC,Optimal
ORD001858,Sikandarpur,MUM_NH,MUM_NH,Optimal
ORD001859,Barela,DEL_RDC,DEL_RDC,Optimal
ORD001860,Vairag,CCU_RDC,CCU_RDC,Optimal
ORD001861,Kurud,CCU_RDC,CCU_RDC,Optimal
ORD001862,Belda,AMD_RDC,AMD_RDC,Optimal
ORD001863,Beswan,MAA_RDC,MAA_RDC,Optimal
ORD001864,Najafgarh,MUM_NH,MUM_NH,Optimal
ORD001865,Vijayapuri,AMD_RDC,AMD_RDC,Optimal
ORD001866,Deolapar,MAA_RDC,MAA_RDC,Optimal
ORD001867,Kannur,CCU_RDC,BLR_RDC,Low Inventory
ORD001868,Daryapur,BLR_RDC,BLR_RDC,Optimal
ORD001869,Damnagar,DEL_RDC,DEL_RDC,Optimal
ORD001870,Fatehganj West,MUM_NH,MUM_NH,Optimal
ORD001871,Piplod,MUM_NH,MUM_NH,Low Inventory
ORD001872,Naugachhia,DEL_RDC,NAG_NH,Low Inventory
ORD001873,Sausar,MUM_NH,MUM_NH,Optimal
ORD001874,Mahrajganj,AMD_RDC,AMD_RDC,Optimal
ORD001875,Lonavla,BLR_RDC,BLR_RDC,Optimal
ORD001876,Muzaffarnagar,DEL_RDC,DEL_RDC,Optimal
ORD001877,Dhrol,AMD_RDC,AMD_RDC,Optimal
ORD001878,Laungowal,NAG_NH,NAG_NH,Optimal
ORD001879,Vellanur,MUM_NH,MUM_NH,Optimal
ORD001880,Pauni,AMD_RDC,AMD_RDC,Optimal
ORD001881,Konch,NAG_NH,NAG_NH,Optimal
ORD001882,Abiramam,HYD_RDC,HYD_RDC,Optimal
ORD001883,New Delhi,MUM_NH,NAG_NH,Low Inventory
ORD001884,Uttar Bastar Kanker,AMD_RDC,AMD_RDC,Optimal
ORD001885,Badkulla,DEL_RDC,DEL_RDC,Optimal
ORD001886,Palwancha,AMD_RDC,AMD_RDC,Optimal
ORD001887,Gadwal,NAG_NH,NAG_NH,Optimal
ORD001888,Moradabad,MUM_NH,MUM_NH,Optimal
ORD001889,Nimaj,NAG_NH,MUM_NH,Low Inventory
ORD001890,Un,NAG_NH,NAG_NH,Optimal
ORD001891,Borivali,BLR_RDC,BLR_RDC,Optimal
ORD001892,Palle,MUM_NH,MUM_NH,Optimal
ORD001893,Chandur,CCU_RDC,CCU_RDC,Optimal
ORD001894,Mokokchung,AMD_RDC,AMD_RDC,Optimal
ORD001895,Mailani,CCU_RDC,CCU_RDC,Optimal
ORD001896,Tiruppuvanam,NAG_NH,NAG_NH,Optimal
ORD001897,Bijni,BLR_RDC,BLR_RDC,Optimal
ORD001898,Sawantvadi,MAA_RDC,MAA_RDC,Optimal
ORD001899,Sitapur,NAG_NH,NAG_NH,Optimal
ORD001900,Srivardhan,DEL_RDC,DEL_RDC,Optimal
ORD001901,Kotturu,BLR_RDC,BLR_RDC,Optimal
ORD001902,Goregaon,BLR_RDC,BLR_RDC,Optimal
ORD001903,Umri,AMD_RDC,AMD_RDC,Optimal
ORD001904,Jamalpur,MUM_NH,MUM_NH,Optimal
ORD001905,Mhasla,DEL_RDC,DEL_RDC,Optimal
ORD001906,Kichha,DEL_RDC,DEL_RDC,Optimal
ORD001907,Santokhgarh,CCU_RDC,CCU_RDC,Optimal
ORD001908,Malpur,BLR_RDC,BLR_RDC,Optimal
ORD001909,Periyanayakkanpalaiyam,NAG_NH,NAG_NH,Optimal
ORD001910,Nasriganj,MUM_NH,NAG_NH,Low Inventory
ORD001911,Nadapuram,HYD_RDC,HYD_RDC,Optimal
ORD001912,Bijnor,HYD_RDC,HYD_RDC,Optimal
ORD001913,Narsingi,BLR_RDC,BLR_RDC,Optimal
ORD001914,Tori Fatehpur,NAG_NH,NAG_NH,Optimal
ORD001915,Amanganj,AMD_RDC,AMD_RDC,Optimal
ORD001916,Ramgarh,AMD_RDC,AMD_RDC,Optimal
ORD001917,Naldurg,MUM_NH,MUM_NH,Optimal
ORD001918,Noida,AMD_RDC,AMD_RDC,Optimal
ORD001919,Hooghly District,HYD_RDC,HYD_RDC,Optimal
ORD001920,Closepet,DEL_RDC,DEL_RDC,Optimal
ORD001921,Virar,AMD_RDC,AMD_RDC,Optimal
ORD001922,Bhokar,CCU_RDC,CCU_RDC,Optimal
ORD001923,Tezu,DEL_RDC,DEL_RDC,Optimal
ORD001924,Negapatam,MUM_NH,MUM_NH,Optimal
ORD001925,Paschim Medinipur District,DEL_RDC,DEL_RDC,Optimal
ORD001926,Kota,HYD_RDC,HYD_RDC,Optimal
ORD001927,Sivagiri,MAA_RDC,MAA_RDC,Optimal
ORD001928,Rania,MUM_NH,MUM_NH,Optimal
ORD001929,Kyelang,MAA_RDC,MAA_RDC,Optimal
ORD001930,Jevargi,MUM_NH,MUM_NH,Optimal
ORD001931,Virpur,MUM_NH,MUM_NH,Optimal
ORD001932,Kotagiri,MUM_NH,MUM_NH,Optimal
ORD001933,Gaini,MUM_NH,MUM_NH,Optimal
ORD001934,Sojitra,HYD_RDC,HYD_RDC,Optimal
ORD001935,Chinnasekkadu,DEL_RDC,DEL_RDC,Optimal
ORD001936,Biswan,CCU_RDC,CCU_RDC,Optimal
ORD001937,Madurai,CCU_RDC,CCU_RDC,Optimal
ORD001938,Aron,CCU_RDC,CCU_RDC,Optimal
ORD001939,Bari Sadri,MUM_NH,MUM_NH,Optimal
ORD001940,Sadabad,NAG_NH,NAG_NH,Optimal
ORD001941,Nawada,AMD_RDC,AMD_RDC,Optimal
ORD001942,Pirawa,BLR_RDC,BLR_RDC,Optimal
ORD001943,Kalol,BLR_RDC,BLR_RDC,Optimal
ORD001944,Uttamapalaiyam,NAG_NH,NAG_NH,Optimal
ORD001945,Sikandarabad,BLR_RDC,NAG_NH,Low Inventory
ORD001946,Peint,NAG_NH,NAG_NH,Optimal
ORD001947,Panagar,MUM_NH,MUM_NH,Optimal
ORD001948,Jaisinghnagar,BLR_RDC,BLR_RDC,Optimal
ORD001949,Machhlishahr,MUM_NH,MUM_NH,Optimal
ORD001950,Mankapur,CCU_RDC,CCU_RDC,Optimal
ORD001951,Hirapur Hamesha,MAA_RDC,MAA_RDC,Optimal
ORD001952,Sadri,CCU_RDC,CCU_RDC,Optimal
ORD001953,Siswa Bazar,NAG_NH,NAG_NH,Optimal
ORD001954,Sonala,BLR_RDC,BLR_RDC,Optimal
ORD001955,Nagwa,AMD_RDC,AMD_RDC,Optimal
ORD001956,Dibrugarh,NAG_NH,NAG_NH,Optimal
ORD001957,Morigaon,BLR_RDC,BLR_RDC,Optimal
ORD001958,Petlawad,DEL_RDC,DEL_RDC,Optimal
ORD001959,Kankavli,CCU_RDC,CCU_RDC,Optimal
ORD001960,Jalali,MUM_NH,NAG_NH,Low Inventory
ORD001961,Jalgaon Jamod,DEL_RDC,DEL_RDC,Optimal
ORD001962,Karkala,MAA_RDC,MAA_RDC,Optimal
ORD001963,Madhepura,MUM_NH,MUM_NH,Optimal
ORD001964,Bazpur,BLR_RDC,BLR_RDC,Optimal
ORD001965,Moranha,MUM_NH,MUM_NH,Optimal
ORD001966,Erumaippatti,MUM_NH,MUM_NH,Optimal
ORD001967,Tirumullaivasal,MUM_NH,MUM_NH,Optimal
ORD001968,Puliyangudi,MUM_NH,MUM_NH,Optimal
ORD001969,Gumla,NAG_NH,NAG_NH,Optimal
ORD001970,Pardi,DEL_RDC,DEL_RDC,Optimal
ORD001971,Mailani,DEL_RDC,DEL_RDC,Optimal
ORD001972,Piriyapatna,AMD_RDC,AMD_RDC,Optimal
ORD001973,Bagaha,BLR_RDC,BLR_RDC,Optimal
ORD001974,Sarurpur,MUM_NH,MUM_NH,Optimal
ORD001975,Champahati,BLR_RDC,BLR_RDC,Optimal
ORD001976,Narasapur,MAA_RDC,MAA_RDC,Optimal
ORD001977,Shahpura,HYD_RDC,HYD_RDC,Optimal
ORD001978,Colva,HYD_RDC,HYD_RDC,Optimal
ORD001979,Supedi,DEL_RDC,DEL_RDC,Optimal
ORD001980,Dera Baba Nanak,NAG_NH,NAG_NH,Optimal
ORD001981,Sahibganj,CCU_RDC,CCU_RDC,Optimal
ORD001982,Tumsar,HYD_RDC,HYD_RDC,Optimal
ORD001983,Bamna,CCU_RDC,CCU_RDC,Optimal
ORD001984,Gharaunda,CCU_RDC,NAG_NH,Low Inventory
ORD001985,Kavant,HYD_RDC,HYD_RDC,Optimal
ORD001986,Meethari Marwar,MUM_NH,MUM_NH,Optimal
ORD001987,Dum Duma,DEL_RDC,DEL_RDC,Optimal
ORD001988,Kukma,MUM_NH,MUM_NH,Low Inventory
ORD001989,Panch Mahals,HYD_RDC,HYD_RDC,Optimal
ORD001990,Thanjavur,DEL_RDC,DEL_RDC,Optimal
ORD001991,"Kurebhar,Saidkhanpur",CCU_RDC,CCU_RDC,Optimal
ORD001992,Dicholi,AMD_RDC,AMD_RDC,Optimal
ORD001993,Khurda,CCU_RDC,CCU_RDC,Optimal
ORD001994,Ahmadnagar,CCU_RDC,CCU_RDC,Optimal
ORD001995,Iklehra,BLR_RDC,BLR_RDC,Optimal
ORD001996,Avadi,NAG_NH,NAG_NH,Optimal
ORD001997,Kharghar,BLR_RDC,BLR_RDC,Optimal
ORD001998,Muzaffarnagar,DEL_RDC,DEL_RDC,Optimal
ORD001999,Kud,HYD_RDC,HYD_RDC,Optimal
ORD002000,Bagra,NAG_NH,NAG_NH,Optimal
ORD002001,Kinwat,HYD_RDC,HYD_RDC,Optimal
ORD002002,Dhamtari,NAG_NH,NAG_NH,Optimal
ORD002003,Ranapur,NAG_NH,NAG_NH,Optimal
ORD002004,Dhamnod,BLR_RDC,BLR_RDC,Optimal
ORD002005,Chiplun,MAA_RDC,MAA_RDC,Optimal
ORD002006,Naldhara,AMD_RDC,AMD_RDC,Optimal
ORD002007,Bardoli,HYD_RDC,HYD_RDC,Optimal
ORD002008,Jha-Jha,NAG_NH,NAG_NH,Optimal
ORD002009,Kheralu,DEL_RDC,DEL_RDC,Optimal
ORD002010,Hiranagar,BLR_RDC,BLR_RDC,Optimal
ORD002011,Ashta,BLR_RDC,BLR_RDC,Optimal
ORD002012,Nanded,AMD_RDC,AMD_RDC,Optimal
ORD002013,Mulund,HYD_RDC,HYD_RDC,Optimal
ORD002014,Ghatanji,CCU_RDC,CCU_RDC,Optimal
ORD002015,Homnabad,BLR_RDC,BLR_RDC,Optimal
ORD002016,Kamareddy,CCU_RDC,CCU_RDC,Optimal
ORD002017,Gola Gokarannath,AMD_RDC,AMD_RDC,Optimal
ORD002018,Tira Sujanpur,CCU_RDC,CCU_RDC,Optimal
ORD002019,Tiruchchendur,BLR_RDC,BLR_RDC,Optimal
ORD002020,Anthiyur,DEL_RDC,DEL_RDC,Optimal
ORD002021,Kalyanpur,MAA_RDC,MAA_RDC,Optimal
ORD002022,Bastar,HYD_RDC,HYD_RDC,Optimal
ORD002023,Dhenkanal,DEL_RDC,DEL_RDC,Optimal
ORD002024,Mankhurd,NAG_NH,NAG_NH,Optimal
ORD002025,Azizpur,DEL_RDC,DEL_RDC,Optimal
ORD002026,Oran,HYD_RDC,HYD_RDC,Optimal
ORD002027,Singur,MUM_NH,MUM_NH,Optimal
ORD002028,Giria,CCU_RDC,CCU_RDC,Optimal
ORD002029,Sakri,DEL_RDC,DEL_RDC,Optimal
ORD002030,Tiruvottiyur,MUM_NH,MUM_NH,Optimal
ORD002031,West Kameng,DEL_RDC,DEL_RDC,Optimal
ORD002032,Panhala,NAG_NH,NAG_NH,Optimal
ORD002033,Dharmadam,NAG_NH,NAG_NH,Optimal
ORD002034,Sailu,MUM_NH,MUM_NH,Optimal
ORD002035,Tirthahalli,MUM_NH,MUM_NH,Optimal
ORD002036,Malavalli,MUM_NH,MUM_NH,Optimal
ORD002037,Kaikalur,NAG_NH,NAG_NH,Optimal
ORD002038,Bansgaon,MUM_NH,MUM_NH,Optimal
ORD002039,Yanamalakuduru,BLR_RDC,BLR_RDC,Optimal
ORD002040,Shahpur,NAG_NH,NAG_NH,Optimal
ORD002041,Goshainganj,AMD_RDC,AMD_RDC,Optimal
ORD002042,Manchar,DEL_RDC,DEL_RDC,Optimal
ORD002043,Bawanbir,MUM_NH,MUM_NH,Optimal
ORD002044,Jamadoba,BLR_RDC,BLR_RDC,Optimal
ORD002045,Visnagar,HYD_RDC,HYD_RDC,Optimal
ORD002046,Kapurthala,DEL_RDC,DEL_RDC,Optimal
ORD002047,Angul,HYD_RDC,HYD_RDC,Optimal
ORD002048,Hirakud,DEL_RDC,DEL_RDC,Optimal
ORD002049,Champhai,NAG_NH,NAG_NH,Optimal
ORD002050,Jaysingpur,DEL_RDC,DEL_RDC,Optimal
ORD002051,Teonthar,HYD_RDC,HYD_RDC,Optimal
ORD002052,Gosaba,MUM_NH,MUM_NH,Optimal
ORD002053,Titron,DEL_RDC,DEL_RDC,Optimal
ORD002054,Mon,MUM_NH,MUM_NH,Optimal
ORD002055,Paturda,MUM_NH,MUM_NH,Optimal
ORD002056,Srisailain,AMD_RDC,AMD_RDC,Optimal
ORD002057,Tsrar Sharif,BLR_RDC,BLR_RDC,Optimal
ORD002058,Indapur,AMD_RDC,AMD_RDC,Optimal
ORD002059,Baikunthpur,BLR_RDC,BLR_RDC,Optimal
ORD002060,The Dangs,NAG_NH,NAG_NH,Optimal
ORD002061,Narayangarh,MAA_RDC,MAA_RDC,Optimal
ORD002062,Jamuria,AMD_RDC,AMD_RDC,Optimal
ORD002063,Shirgaon,MAA_RDC,MAA_RDC,Optimal
ORD002064,Ammapettai,MUM_NH,MUM_NH,Optimal
ORD002065,Anjad,AMD_RDC,AMD_RDC,Optimal
ORD002066,Gariadhar,MUM_NH,MUM_NH,Optimal
ORD002067,Chikhli (Jalna),NAG_NH,NAG_NH,Optimal
ORD002068,Yelahanka,DEL_RDC,DEL_RDC,Optimal
ORD002069,Haraipur,MUM_NH,MUM_NH,Optimal
ORD002070,Kurukshetra,BLR_RDC,BLR_RDC,Optimal
ORD002071,Maharajgani,DEL_RDC,DEL_RDC,Optimal
ORD002072,Bokaro,CCU_RDC,CCU_RDC,Optimal
ORD002073,Pathalgaon,AMD_RDC,AMD_RDC,Optimal
ORD002074,Chakrata,NAG_NH,NAG_NH,Optimal
ORD002075,Ibrahimpur,NAG_NH,NAG_NH,Optimal
ORD002076,Nilakottai,MUM_NH,MUM_NH,Optimal
ORD002077,Saraikela,CCU_RDC,CCU_RDC,Optimal
ORD002078,Jambusar,MAA_RDC,MAA_RDC,Optimal
ORD002079,Baihar,MUM_NH,MUM_NH,Optimal
ORD002080,Bhanjanagar,NAG_NH,NAG_NH,Optimal
ORD002081,Kumher,DEL_RDC,DEL_RDC,Optimal
ORD002082,Samdari,MAA_RDC,MAA_RDC,Optimal
ORD002083,Bilaspur,NAG_NH,NAG_NH,Optimal
ORD002084,Raj Nandgaon,MUM_NH,MUM_NH,Optimal
ORD002085,Khagaul,HYD_RDC,HYD_RDC,Optimal
ORD002086,Mahemdavad,AMD_RDC,AMD_RDC,Optimal
ORD002087,Amet,MAA_RDC,MAA_RDC,Optimal
ORD002088,Mirik,MUM_NH,MUM_NH,Optimal
ORD002089,Pichhaura,AMD_RDC,AMD_RDC,Optimal
ORD002090,Kurgunta,BLR_RDC,BLR_RDC,Optimal
ORD002091,Jhajhar,DEL_RDC,DEL_RDC,Optimal
ORD002092,Kamalpur,MUM_NH,MUM_NH,Optimal
ORD002093,Krishnagiri,MUM_NH,MUM_NH,Optimal
ORD002094,Koynanagar,AMD_RDC,AMD_RDC,Optimal
ORD002095,Detroj,HYD_RDC,HYD_RDC,Optimal
ORD002096,Kiraoli,NAG_NH,NAG_NH,Optimal
ORD002097,Chittarkonda,HYD_RDC,HYD_RDC,Optimal
ORD002098,Kyelang,BLR_RDC,BLR_RDC,Optimal
ORD002099,Margherita,CCU_RDC,CCU_RDC,Optimal
ORD002100,Satrikh,MAA_RDC,MAA_RDC,Optimal
ORD002101,Goshainganj,MAA_RDC,MAA_RDC,Optimal
ORD002102,Kattivakkam,HYD_RDC,HYD_RDC,Optimal
ORD002103,Malkera,MUM_NH,MUM_NH,Optimal
ORD002104,Kadur,BLR_RDC,BLR_RDC,Optimal
ORD002105,Narharpur,MUM_NH,MUM_NH,Optimal
ORD002106,Sanvordem,AMD_RDC,AMD_RDC,Optimal
ORD002107,Kharagpur,BLR_RDC,BLR_RDC,Optimal
ORD002108,Roha,MUM_NH,MUM_NH,Optimal
ORD002109,Balugaon,BLR_RDC,BLR_RDC,Optimal
ORD002110,Fatehabad District,NAG_NH,NAG_NH,Optimal
ORD002111,Madurantakam,DEL_RDC,DEL_RDC,Optimal
ORD002112,Thiruvidaimaruthur,AMD_RDC,AMD_RDC,Optimal
ORD002113,Gohadi,MAA_RDC,MAA_RDC,Optimal
ORD002114,Secunderabad,CCU_RDC,CCU_RDC,Optimal
ORD002115,Daraganj,MUM_NH,MUM_NH,Optimal
ORD002116,Bamangola Community Development Block,BLR_RDC,BLR_RDC,Optimal
ORD002117,Lakheri,CCU_RDC,CCU_RDC,Optimal
ORD002118,Chakrata,HYD_RDC,HYD_RDC,Optimal
ORD002119,Nanguneri,HYD_RDC,HYD_RDC,Optimal
ORD002120,Bari Sadri,HYD_RDC,HYD_RDC,Optimal
ORD002121,Soalkuchi,NAG_NH,NAG_NH,Optimal
ORD002122,Kendraparha,MUM_NH,MUM_NH,Optimal
ORD002123,Dhawalpuri,MAA_RDC,NAG_NH,Low Inventory
ORD002124,Sarurpur,AMD_RDC,AMD_RDC,Optimal
ORD002125,Katni,NAG_NH,NAG_NH,Optimal
ORD002126,Dhilwan,NAG_NH,NAG_NH,Optimal
ORD002127,Delwada,NAG_NH,NAG_NH,Optimal
ORD002128,Walki,MUM_NH,MUM_NH,Optimal
ORD002129,Kadayanallur,NAG_NH,NAG_NH,Optimal
ORD002130,Barka Kana,MAA_RDC,MAA_RDC,Optimal
ORD002131,Vallabh Vidyanagar,NAG_NH,NAG_NH,Optimal
ORD002132,Marahra,AMD_RDC,AMD_RDC,Optimal
ORD002133,Kasganj,DEL_RDC,DEL_RDC,Optimal
ORD002134,Mallur,AMD_RDC,AMD_RDC,Optimal
ORD002135,"Amod,",CCU_RDC,CCU_RDC,Optimal
ORD002136,Mattur,AMD_RDC,AMD_RDC,Optimal
ORD002137,Tamluk,DEL_RDC,DEL_RDC,Optimal
ORD002138,Cortalim,DEL_RDC,DEL_RDC,Optimal
ORD002139,Pandoh,NAG_NH,NAG_NH,Optimal
ORD002140,Kaikalur,AMD_RDC,AMD_RDC,Optimal
ORD002141,Rajgir,BLR_RDC,BLR_RDC,Optimal
ORD002142,Jaspur,MUM_NH,MUM_NH,Optimal
ORD002143,Thoothukudi,NAG_NH,NAG_NH,Optimal
ORD002144,Alangayam,NAG_NH,NAG_NH,Optimal
ORD002145,Umarga,AMD_RDC,AMD_RDC,Optimal
ORD002146,Bahraigh,NAG_NH,NAG_NH,Optimal
ORD002147,Kheda,HYD_RDC,HYD_RDC,Optimal
ORD002148,Bamboo Flat,CCU_RDC,CCU_RDC,Optimal
ORD002149,Dhasa,MUM_NH,MUM_NH,Optimal
ORD002150,Minjur,CCU_RDC,CCU_RDC,Optimal
ORD002151,Samastipur,DEL_RDC,DEL_RDC,Optimal
ORD002152,Vemalwada,MUM_NH,MUM_NH,Optimal
ORD002153,"Sion, Mumbai",AMD_RDC,AMD_RDC,Optimal
ORD002154,Paddhari,AMD_RDC,AMD_RDC,Optimal
ORD002155,Rewa,NAG_NH,NAG_NH,Optimal
ORD002156,Solim,MUM_NH,MUM_NH,Optimal
ORD002157,Gajraula,MAA_RDC,MAA_RDC,Optimal
ORD002158,Jaora,MUM_NH,MUM_NH,Optimal
ORD002159,Chik Ballapur,DEL_RDC,DEL_RDC,Optimal
ORD002160,Nagaon,NAG_NH,NAG_NH,Optimal
ORD002161,Andol,BLR_RDC,BLR_RDC,Optimal
ORD002162,Benaulim,MAA_RDC,MAA_RDC,Optimal
ORD002163,Chhata,MAA_RDC,MAA_RDC,Optimal
ORD002164,Purwa,NAG_NH,NAG_NH,Low Inventory
ORD002165,Chemmumiahpet,MAA_RDC,MAA_RDC,Optimal
ORD002166,Medak,BLR_RDC,BLR_RDC,Optimal
ORD002167,Sandi,MUM_NH,MUM_NH,Optimal
ORD002168,Nagaur,NAG_NH,NAG_NH,Optimal
ORD002169,Belda,AMD_RDC,AMD_RDC,Optimal
ORD002170,Sadri,HYD_RDC,HYD_RDC,Optimal
ORD002171,Amanganj,DEL_RDC,DEL_RDC,Optimal
ORD002172,Vijayawada,NAG_NH,NAG_NH,Optimal
ORD002173,Khekra,CCU_RDC,CCU_RDC,Optimal
ORD002174,Kheri,MUM_NH,MUM_NH,Optimal
ORD002175,Moram,NAG_NH,NAG_NH,Optimal
