shipment_id,destination_city,vehicle_type,distance_km,speed_kmph,estimated_hours,estimated_delivery,eta_status
SHP002255,Bahadurgarh,Mini Truck,1500,60,25.0,2025-03-30 01:00,Long Distance
SHP002256,Chhala,Mini Truck,1500,60,25.0,2025-03-01 01:00,Long Distance
SHP002257,Dewa,Medium Truck,450,50,9.0,2025-02-06 09:00,In Transit
SHP002258,South Delhi,Medium Truck,180,50,3.6,2025-06-08 03:36,On Time
SHP002259,Lanja,Mini Truck,40,60,0.67,2025-03-23 00:40,On Time
SHP002260,Pathardi,Medium Truck,180,50,3.6,2025-04-15 03:36,On Time
SHP002261,Thang,Mini Truck,180,60,3.0,2025-05-22 03:00,On Time
SHP002262,Vanala,Mini Truck,900,60,15.0,2025-02-04 15:00,Long Distance
SHP002263,Roorkee,Mini Truck,450,60,7.5,2025-06-18 07:30,In Transit
SHP002264,Rajpur,Mini Truck,180,60,3.0,2025-10-24 03:00,On Time
SHP002265,Talgram,Medium Truck,40,50,0.8,2025-11-27 00:48,On Time
SHP002266,Amloh,Mini Truck,450,60,7.5,2025-07-22 07:30,In Transit
SHP002267,Rajapur,Mini Truck,1500,60,25.0,2025-04-05 01:00,Long Distance
SHP002268,Kumhari,Mini Truck,180,60,3.0,2025-07-17 03:00,On Time
SHP002269,Sangaria,Medium Truck,900,50,18.0,2025-02-19 18:00,Long Distance
SHP002270,Haldwani,Mini Truck,180,60,3.0,2025-03-23 03:00,On Time
SHP002271,Madhi,Medium Truck,180,50,3.6,2025-12-08 03:36,On Time
SHP002272,Chausala,Mini Truck,40,60,0.67,2025-04-22 00:40,On Time
SHP002273,North District,Mini Truck,40,60,0.67,2025-07-09 00:40,On Time
SHP002274,Rajur,Mini Truck,900,60,15.0,2025-06-18 15:00,Long Distance
SHP002275,Kalavoor,Mini Truck,900,60,15.0,2025-04-18 15:00,Long Distance
SHP002276,Mauranwan,Medium Truck,900,50,18.0,2025-02-07 18:00,Long Distance
SHP002277,Barpeta,Mini Truck,40,60,0.67,2025-07-15 00:40,On Time
SHP002278,Virarajendrapet,Mini Truck,180,60,3.0,2025-04-12 03:00,On Time
SHP002279,Jaito,Mini Truck,180,60,3.0,2025-03-01 03:00,On Time
SHP002280,Beohari,Mini Truck,1500,60,25.0,2025-09-08 01:00,Long Distance
SHP002281,Patrasaer,Mini Truck,180,60,3.0,2025-08-14 03:00,On Time
SHP002282,Jalalpur,Mini Truck,180,60,3.0,2025-03-30 03:00,On Time
SHP002283,Vyara,Medium Truck,180,50,3.6,2025-05-31 03:36,On Time
SHP002284,Bokakhat,Medium Truck,40,50,0.8,2025-03-29 00:48,On Time
SHP002285,Davanagere,Mini Truck,180,60,3.0,2025-03-21 03:00,On Time
SHP002286,Ghargaon,Mini Truck,180,60,3.0,2025-01-19 03:00,On Time
SHP002287,Aduthurai,Mini Truck,40,60,0.67,2025-12-24 00:40,On Time
SHP002288,Bari Sadri,Mini Truck,40,60,0.67,2025-12-06 00:40,On Time
SHP002289,Gurgaon,Mini Truck,900,60,15.0,2025-12-22 15:00,Long Distance
SHP002290,Nagar,Medium Truck,900,50,18.0,2025-01-03 18:00,Long Distance
SHP002291,Andura,Medium Truck,180,50,3.6,2025-04-15 03:36,On Time
SHP002292,Rudraprayag,Mini Truck,40,60,0.67,2025-02-17 00:40,On Time
SHP002293,Ahmadpur,Medium Truck,40,50,0.8,2025-06-24 00:48,On Time
SHP002294,Nichlaul,Mini Truck,1500,60,25.0,2025-04-24 01:00,Long Distance
SHP002295,Maregaon,Mini Truck,40,60,0.67,2025-03-28 00:40,On Time
SHP002296,Qadian,Mini Truck,450,60,7.5,2025-06-17 07:30,In Transit
SHP002297,Kotkapura,Mini Truck,40,60,0.67,2025-11-17 00:40,On Time
SHP002298,Goa Velha,Medium Truck,40,50,0.8,2025-03-03 00:48,On Time
SHP002299,Hajo,Medium Truck,900,50,18.0,2025-06-16 18:00,Long Distance
SHP002300,Vaso,Mini Truck,180,60,3.0,2025-06-11 03:00,On Time
SHP002301,Parel,Mini Truck,180,60,3.0,2025-04-25 03:00,On Time
SHP002302,East Godavari,Mini Truck,450,60,7.5,2025-11-16 07:30,In Transit
SHP002303,Nanauta,Medium Truck,40,50,0.8,2025-08-01 00:48,On Time
SHP002304,Asind,Mini Truck,180,60,3.0,2025-02-24 03:00,On Time
SHP002305,Mahendragarh,Medium Truck,180,50,3.6,2025-05-11 03:36,On Time
SHP002306,Pratapgarh,Medium Truck,180,50,3.6,2025-12-25 03:36,On Time
SHP002307,Olpad,Medium Truck,180,50,3.6,2025-06-21 03:36,On Time
SHP002308,Odugattur,Mini Truck,450,60,7.5,2025-12-09 07:30,In Transit
SHP002309,Mulbagal,Mini Truck,180,60,3.0,2025-11-10 03:00,On Time
SHP002310,Bhokar,Medium Truck,450,50,9.0,2025-11-24 09:00,In Transit
SHP002311,Supedi,Mini Truck,40,60,0.67,2025-05-02 00:40,On Time
SHP002312,Korwai,Medium Truck,180,50,3.6,2025-05-02 03:36,On Time
SHP002313,Patamda,Medium Truck,40,50,0.8,2025-02-02 00:48,On Time
SHP002314,Janjgir,Mini Truck,450,60,7.5,2025-04-15 07:30,In Transit
SHP002315,Jetpur,Medium Truck,1500,50,30.0,2025-05-03 06:00,Long Distance
SHP002316,Sonvad,Mini Truck,40,60,0.67,2025-06-19 00:40,On Time
SHP002317,Pataudi,Mini Truck,1500,60,25.0,2025-01-23 01:00,Long Distance
SHP002318,Dhampur,Medium Truck,180,50,3.6,2025-01-13 03:36,On Time
SHP002319,Subarnapur,Mini Truck,450,60,7.5,2025-05-07 07:30,In Transit
SHP002320,Hisar,Medium Truck,40,50,0.8,2025-05-09 00:48,On Time
SHP002321,Jatani,Medium Truck,180,50,3.6,2025-11-08 03:36,On Time
SHP002322,Cheyyar,Medium Truck,40,50,0.8,2025-08-16 00:48,On Time
SHP002323,Haldia,Mini Truck,40,60,0.67,2025-02-06 00:40,On Time
SHP002324,Phek,Medium Truck,900,50,18.0,2025-04-16 18:00,Long Distance
SHP002325,Chitrakoot Dham,Medium Truck,180,50,3.6,2025-10-10 03:36,On Time
SHP002326,Kallupatti,Medium Truck,450,50,9.0,2025-08-08 09:00,In Transit
SHP002327,Pudukkottai,Mini Truck,180,60,3.0,2025-04-12 03:00,On Time
SHP002328,Lalganj,Medium Truck,180,50,3.6,2025-05-09 03:36,On Time
SHP002329,Vadippatti,Mini Truck,900,60,15.0,2025-11-24 15:00,Long Distance
SHP002330,Kalugumalai,Mini Truck,180,60,3.0,2025-07-04 03:00,On Time
SHP002331,Kachholi,Mini Truck,40,60,0.67,2025-08-16 00:40,On Time
SHP002332,Kumta,Mini Truck,450,60,7.5,2025-08-12 07:30,In Transit
SHP002333,Mangawan,Mini Truck,180,60,3.0,2025-08-09 03:00,On Time
SHP002334,Shikarpur,Medium Truck,40,50,0.8,2025-03-22 00:48,On Time
SHP002335,Bhabhua,Mini Truck,450,60,7.5,2025-07-15 07:30,In Transit
SHP002336,Nandgaon,Mini Truck,40,60,0.67,2025-07-12 00:40,On Time
SHP002337,Bhayandar,Medium Truck,40,50,0.8,2025-06-21 00:48,On Time
SHP002338,Jejur,Mini Truck,40,60,0.67,2025-03-23 00:40,On Time
SHP002339,Savantvadi,Mini Truck,900,60,15.0,2025-09-16 15:00,Long Distance
SHP002340,Mau Aima,Medium Truck,40,50,0.8,2025-07-29 00:48,On Time
SHP002341,Chandrakona,Medium Truck,450,50,9.0,2025-07-18 09:00,In Transit
SHP002342,Jaipur,Mini Truck,40,60,0.67,2025-02-06 00:40,On Time
SHP002343,Lohogaon,Mini Truck,40,60,0.67,2025-10-19 00:40,On Time
SHP002344,Siruguppa,Medium Truck,450,50,9.0,2025-06-28 09:00,In Transit
SHP002345,Sirsa,Medium Truck,40,50,0.8,2025-12-20 00:48,On Time
SHP002346,Yamunanagar,Medium Truck,40,50,0.8,2025-07-19 00:48,On Time
SHP002347,Sairang,Medium Truck,900,50,18.0,2025-09-04 18:00,Long Distance
SHP002348,Chiknayakanhalli,Mini Truck,900,60,15.0,2025-12-13 15:00,Long Distance
SHP002349,Jorethang,Mini Truck,180,60,3.0,2025-05-15 03:00,On Time
SHP002350,Siswa Bazar,Medium Truck,180,50,3.6,2025-05-13 03:36,On Time
SHP002351,Hathras,Medium Truck,450,50,9.0,2025-03-24 09:00,In Transit
SHP002352,Abrama,Medium Truck,450,50,9.0,2026-01-02 09:00,In Transit
SHP002353,Sakhanu,Medium Truck,40,50,0.8,2025-09-23 00:48,On Time
SHP002354,Kumbhraj,Mini Truck,40,60,0.67,2025-08-08 00:40,On Time
SHP002355,Radhanpur,Medium Truck,180,50,3.6,2025-10-01 03:36,On Time
SHP002356,Sultanpur Lodhi,Mini Truck,40,60,0.67,2025-08-01 00:40,On Time
SHP002357,Kolkata,Mini Truck,900,60,15.0,2025-10-21 15:00,Long Distance
SHP002358,Pimpri-Chinchwad,Medium Truck,180,50,3.6,2025-07-23 03:36,On Time
SHP002359,Madgaon,Medium Truck,40,50,0.8,2025-09-09 00:48,On Time
SHP002360,Chanda,Medium Truck,40,50,0.8,2025-12-24 00:48,On Time
SHP002361,Devrukh,Medium Truck,450,50,9.0,2025-05-30 09:00,In Transit
SHP002362,Auraiya,Medium Truck,180,50,3.6,2025-04-07 03:36,On Time
SHP002363,Contai,Medium Truck,40,50,0.8,2025-04-06 00:48,On Time
SHP002364,Ganganagar,Medium Truck,180,50,3.6,2025-04-21 03:36,On Time
SHP002365,Harchandpur,Mini Truck,450,60,7.5,2025-04-11 07:30,In Transit
SHP002366,Barwala,Medium Truck,1500,50,30.0,2025-11-19 06:00,Long Distance
SHP002367,Kabrai,Medium Truck,40,50,0.8,2025-06-02 00:48,On Time
SHP002368,Rudarpur,Medium Truck,180,50,3.6,2025-02-02 03:36,On Time
SHP002369,Bhagwantnagar,Mini Truck,450,60,7.5,2025-09-02 07:30,In Transit
SHP002370,Phariha,Medium Truck,1500,50,30.0,2025-02-04 06:00,Long Distance
SHP002371,Badarwas,Medium Truck,900,50,18.0,2025-02-21 18:00,Long Distance
SHP002372,Nizamabad,Mini Truck,900,60,15.0,2025-11-06 15:00,Long Distance
SHP002373,Auroville,Medium Truck,180,50,3.6,2025-09-01 03:36,On Time
SHP002374,Kaithal,Mini Truck,180,60,3.0,2025-07-10 03:00,On Time
SHP002375,Dhansura,Mini Truck,40,60,0.67,2025-05-04 00:40,On Time
SHP002376,Faizpur,Medium Truck,180,50,3.6,2025-11-09 03:36,On Time
SHP002377,Mau Aimma,Medium Truck,180,50,3.6,2025-01-04 03:36,On Time
SHP002378,Sardoi,Medium Truck,450,50,9.0,2025-01-16 09:00,In Transit
SHP002379,Mehkar,Mini Truck,450,60,7.5,2025-12-26 07:30,In Transit
SHP002380,Guhagar,Mini Truck,450,60,7.5,2025-09-23 07:30,In Transit
SHP002381,Karanja,Mini Truck,40,60,0.67,2025-11-23 00:40,On Time
SHP002382,Pappinisshēri,Medium Truck,180,50,3.6,2025-01-26 03:36,On Time
SHP002383,Suluru,Mini Truck,180,60,3.0,2025-11-09 03:00,On Time
SHP002384,Gajuwaka,Medium Truck,450,50,9.0,2025-02-13 09:00,In Transit
SHP002385,Kendujhar,Mini Truck,40,60,0.67,2025-12-27 00:40,On Time
SHP002386,Gharaunda,Medium Truck,900,50,18.0,2025-11-09 18:00,Long Distance
SHP002387,Mon,Medium Truck,180,50,3.6,2025-01-19 03:36,On Time
SHP002388,Nongpoh,Mini Truck,180,60,3.0,2025-12-12 03:00,On Time
SHP002389,Avinashi,Medium Truck,450,50,9.0,2025-08-18 09:00,In Transit
SHP002390,Sarangarh,Medium Truck,40,50,0.8,2025-05-06 00:48,On Time
SHP002391,Lormi,Medium Truck,450,50,9.0,2025-12-06 09:00,In Transit
SHP002392,Ranir Bazar,Medium Truck,450,50,9.0,2025-01-16 09:00,In Transit
SHP002393,Banmankhi,Mini Truck,450,60,7.5,2025-05-24 07:30,In Transit
SHP002394,Amravati Division,Mini Truck,450,60,7.5,2025-09-01 07:30,In Transit
SHP002395,Chengam,Mini Truck,450,60,7.5,2025-10-01 07:30,In Transit
SHP002396,Jaora,Medium Truck,1500,50,30.0,2025-12-24 06:00,Long Distance
SHP002397,Kamargaon,Mini Truck,180,60,3.0,2025-11-04 03:00,On Time
SHP002398,Churu,Medium Truck,40,50,0.8,2025-07-15 00:48,On Time
SHP002399,Manalurpettai,Mini Truck,40,60,0.67,2025-05-02 00:40,On Time
SHP002400,Champhai,Mini Truck,450,60,7.5,2025-02-14 07:30,In Transit
SHP002401,Basmat,Mini Truck,180,60,3.0,2025-11-02 03:00,On Time
SHP002402,Mansa,Mini Truck,40,60,0.67,2025-07-08 00:40,On Time
SHP002403,Taleigao,Medium Truck,180,50,3.6,2025-01-01 03:36,On Time
SHP002404,Aron,Mini Truck,180,60,3.0,2025-04-09 03:00,On Time
SHP002405,Uran,Medium Truck,180,50,3.6,2025-12-16 03:36,On Time
SHP002406,Sathamba,Medium Truck,40,50,0.8,2025-10-30 00:48,On Time
SHP002407,Satara Division,Mini Truck,450,60,7.5,2025-10-04 07:30,In Transit
SHP002408,Ahmedpur,Mini Truck,180,60,3.0,2025-04-25 03:00,On Time
SHP002409,Halvad,Mini Truck,450,60,7.5,2025-11-06 07:30,In Transit
SHP002410,Hoskote,Medium Truck,180,50,3.6,2025-12-27 03:36,On Time
SHP002411,Gaddi Annaram,Medium Truck,40,50,0.8,2025-09-16 00:48,On Time
SHP002412,Lakhpat,Mini Truck,180,60,3.0,2025-11-22 03:00,On Time
SHP002413,Junagadh,Mini Truck,450,60,7.5,2025-07-12 07:30,In Transit
SHP002414,Talbahat,Medium Truck,40,50,0.8,2025-04-26 00:48,On Time
SHP002415,Itimadpur,Medium Truck,40,50,0.8,2025-09-07 00:48,On Time
SHP002416,Najafgarh,Medium Truck,40,50,0.8,2025-12-06 00:48,On Time
SHP002417,Lohit District,Mini Truck,180,60,3.0,2025-06-24 03:00,On Time
SHP002418,Taramangalam,Medium Truck,180,50,3.6,2025-07-22 03:36,On Time
SHP002419,"Hadapsar, Pune",Mini Truck,40,60,0.67,2025-05-26 00:40,On Time
SHP002420,Kattupputtur,Medium Truck,40,50,0.8,2025-02-19 00:48,On Time
SHP002421,Dakshin Dinajpur District,Medium Truck,180,50,3.6,2025-01-28 03:36,On Time
SHP002422,Nimaj,Medium Truck,180,50,3.6,2025-10-25 03:36,On Time
SHP002423,Ramnagar,Medium Truck,900,50,18.0,2025-05-30 18:00,Long Distance
SHP002424,Ramnagar,Medium Truck,900,50,18.0,2025-04-11 18:00,Long Distance
SHP002425,Heggadadevankote,Mini Truck,900,60,15.0,2025-10-23 15:00,Long Distance
SHP002426,Naigarhi,Medium Truck,180,50,3.6,2025-08-07 03:36,On Time
SHP002427,Kattivakkam,Mini Truck,180,60,3.0,2025-07-04 03:00,On Time
SHP002428,Bhimunipatnam,Mini Truck,40,60,0.67,2025-09-21 00:40,On Time
SHP002429,Varca,Medium Truck,180,50,3.6,2025-03-19 03:36,On Time
SHP002430,Meghraj,Mini Truck,180,60,3.0,2025-01-18 03:00,On Time
SHP002431,Harchandpur,Mini Truck,450,60,7.5,2025-06-05 07:30,In Transit
SHP002432,Sewri,Medium Truck,1500,50,30.0,2025-07-13 06:00,Long Distance
SHP002433,Sillod,Medium Truck,450,50,9.0,2025-08-27 09:00,In Transit
SHP002434,Kampil,Mini Truck,180,60,3.0,2025-07-10 03:00,On Time
SHP002435,Gairkata,Medium Truck,40,50,0.8,2025-03-04 00:48,On Time
SHP002436,Naigarhi,Mini Truck,180,60,3.0,2025-09-20 03:00,On Time
SHP002437,Delvada,Mini Truck,180,60,3.0,2025-10-21 03:00,On Time
SHP002438,Satpati,Medium Truck,180,50,3.6,2025-02-18 03:36,On Time
SHP002439,Sewri,Mini Truck,1500,60,25.0,2025-11-28 01:00,Long Distance
SHP002440,Bijrauni,Medium Truck,40,50,0.8,2025-03-08 00:48,On Time
SHP002441,Banur,Mini Truck,1500,60,25.0,2025-10-05 01:00,Long Distance
SHP002442,Gajraula,Mini Truck,900,60,15.0,2025-07-22 15:00,Long Distance
SHP002443,Kannangad,Mini Truck,40,60,0.67,2025-02-02 00:40,On Time
SHP002444,Jhabua,Medium Truck,1500,50,30.0,2025-12-02 06:00,Long Distance
SHP002445,Fort,Medium Truck,40,50,0.8,2025-03-03 00:48,On Time
SHP002446,Puntamba,Mini Truck,40,60,0.67,2025-01-05 00:40,On Time
SHP002447,Chipurupalle,Medium Truck,40,50,0.8,2025-01-22 00:48,On Time
SHP002448,Hunsur,Mini Truck,450,60,7.5,2025-03-26 07:30,In Transit
SHP002449,Masinigudi,Mini Truck,900,60,15.0,2025-02-13 15:00,Long Distance
SHP002450,Kumaralingam,Medium Truck,40,50,0.8,2025-10-07 00:48,On Time
SHP002451,Jamod,Medium Truck,40,50,0.8,2025-05-10 00:48,On Time
SHP002452,Telhara,Mini Truck,180,60,3.0,2025-12-06 03:00,On Time
SHP002453,Arang,Mini Truck,180,60,3.0,2025-09-09 03:00,On Time
SHP002454,Dandi,Mini Truck,180,60,3.0,2025-11-08 03:00,On Time
SHP002455,Umarpada,Mini Truck,40,60,0.67,2025-02-21 00:40,On Time
SHP002456,Kathua,Mini Truck,180,60,3.0,2025-04-09 03:00,On Time
SHP002457,Bah,Mini Truck,180,60,3.0,2025-11-05 03:00,On Time
SHP002458,Udangudi,Medium Truck,450,50,9.0,2025-05-24 09:00,In Transit
SHP002459,Gadag-Betageri,Mini Truck,180,60,3.0,2025-02-09 03:00,On Time
SHP002460,Maghar,Mini Truck,900,60,15.0,2025-11-30 15:00,Long Distance
SHP002461,Purba Singhbhum,Medium Truck,900,50,18.0,2025-05-12 18:00,Long Distance
SHP002462,Pilibhit,Medium Truck,450,50,9.0,2025-10-02 09:00,In Transit
SHP002463,Rishikesh,Medium Truck,180,50,3.6,2025-11-21 03:36,On Time
SHP002464,Kurukshetra,Medium Truck,180,50,3.6,2025-07-12 03:36,On Time
SHP002465,Bishnah,Mini Truck,450,60,7.5,2025-09-19 07:30,In Transit
SHP002466,Kopargaon,Mini Truck,450,60,7.5,2025-03-22 07:30,In Transit
SHP002467,Rahatgarh,Mini Truck,180,60,3.0,2025-11-06 03:00,On Time
SHP002468,Kirandul,Medium Truck,1500,50,30.0,2025-10-03 06:00,Long Distance
SHP002469,Moirang,Medium Truck,40,50,0.8,2025-02-05 00:48,On Time
SHP002470,Nargol,Mini Truck,40,60,0.67,2025-06-22 00:40,On Time
SHP002471,Elumalai,Mini Truck,900,60,15.0,2025-01-06 15:00,Long Distance
SHP002472,Chirgaon,Medium Truck,900,50,18.0,2025-02-25 18:00,Long Distance
SHP002473,Haraiya,Mini Truck,900,60,15.0,2025-06-06 15:00,Long Distance
SHP002474,Savlaj,Medium Truck,40,50,0.8,2025-06-28 00:48,On Time
SHP002475,Patiali,Medium Truck,450,50,9.0,2025-05-19 09:00,In Transit
SHP002476,Dharampur,Mini Truck,180,60,3.0,2025-06-14 03:00,On Time
SHP002477,Majitha,Medium Truck,180,50,3.6,2025-12-16 03:36,On Time
SHP002478,Dhaulpur,Mini Truck,180,60,3.0,2025-07-27 03:00,On Time
SHP002479,Khed,Medium Truck,900,50,18.0,2025-01-06 18:00,Long Distance
SHP002480,Mahrajganj (Raebareli),Medium Truck,180,50,3.6,2025-12-05 03:36,On Time
SHP002481,Ateli Mandi,Medium Truck,450,50,9.0,2025-05-18 09:00,In Transit
SHP002482,Chittarkonda,Medium Truck,180,50,3.6,2025-12-29 03:36,On Time
SHP002483,Rajapalaiyam,Mini Truck,180,60,3.0,2025-12-30 03:00,On Time
SHP002484,Barabazar,Mini Truck,450,60,7.5,2025-08-30 07:30,In Transit
SHP002485,Hinganghat,Medium Truck,180,50,3.6,2025-09-26 03:36,On Time
SHP002486,Kapren,Medium Truck,40,50,0.8,2025-06-06 00:48,On Time
SHP002487,Shahdol,Mini Truck,1500,60,25.0,2025-11-24 01:00,Long Distance
SHP002488,Bhopal,Mini Truck,180,60,3.0,2025-02-18 03:00,On Time
SHP002489,Mangalagiri,Mini Truck,1500,60,25.0,2025-05-28 01:00,Long Distance
SHP002490,Kamalapuram,Medium Truck,180,50,3.6,2025-12-15 03:36,On Time
SHP002491,Jaora,Medium Truck,1500,50,30.0,2025-09-15 06:00,Long Distance
SHP002492,Govindgarh,Medium Truck,450,50,9.0,2025-12-25 09:00,In Transit
SHP002493,Didwana,Medium Truck,180,50,3.6,2025-01-05 03:36,On Time
SHP002494,Umarkot,Mini Truck,900,60,15.0,2025-06-28 15:00,Long Distance
SHP002495,Vikhroli,Mini Truck,450,60,7.5,2025-09-29 07:30,In Transit
SHP002496,The Dangs,Mini Truck,180,60,3.0,2025-08-20 03:00,On Time
SHP002497,Sihor,Medium Truck,180,50,3.6,2025-03-31 03:36,On Time
SHP002498,Kondagaon,Mini Truck,180,60,3.0,2025-07-02 03:00,On Time
SHP002499,Dabhol,Mini Truck,450,60,7.5,2025-03-31 07:30,In Transit
SHP002500,Uttar Bastar Kanker,Medium Truck,180,50,3.6,2025-05-09 03:36,On Time
SHP002501,Ernakulam,Mini Truck,180,60,3.0,2025-06-03 03:00,On Time
SHP002502,Ganj Dundawara,Mini Truck,180,60,3.0,2025-01-04 03:00,On Time
SHP002503,Gariadhar,Mini Truck,180,60,3.0,2025-06-06 03:00,On Time
SHP002504,Sarenga,Mini Truck,900,60,15.0,2025-11-13 15:00,Long Distance
SHP002505,Sangola,Mini Truck,900,60,15.0,2025-11-14 15:00,Long Distance
SHP002506,Akalkot,Mini Truck,180,60,3.0,2025-02-26 03:00,On Time
SHP002507,Sindhudurg,Medium Truck,40,50,0.8,2025-07-25 00:48,On Time
SHP002508,Kadambur,Mini Truck,40,60,0.67,2025-09-09 00:40,On Time
SHP002509,Dhasa,Mini Truck,180,60,3.0,2025-03-20 03:00,On Time
SHP002510,Tekkalakote,Medium Truck,450,50,9.0,2025-03-23 09:00,In Transit
SHP002511,Rajnagar,Mini Truck,1500,60,25.0,2025-07-23 01:00,Long Distance
SHP002512,Ballia,Medium Truck,40,50,0.8,2025-04-04 00:48,On Time
SHP002513,Chik Ballapur,Medium Truck,180,50,3.6,2025-12-05 03:36,On Time
SHP002514,Mahul,Medium Truck,900,50,18.0,2025-08-11 18:00,Long Distance
SHP002515,Debipur,Medium Truck,450,50,9.0,2025-02-26 09:00,In Transit
SHP002516,Mehergaon,Medium Truck,40,50,0.8,2025-07-22 00:48,On Time
SHP002517,Irinjalakuda,Mini Truck,900,60,15.0,2025-03-26 15:00,Long Distance
SHP002518,Gaya,Mini Truck,40,60,0.67,2025-03-02 00:40,On Time
SHP002519,Chatrapur,Mini Truck,40,60,0.67,2025-12-18 00:40,On Time
SHP002520,Basmat,Medium Truck,180,50,3.6,2025-09-15 03:36,On Time
SHP002521,Pilkhua,Medium Truck,450,50,9.0,2025-02-26 09:00,In Transit
SHP002522,Periyanegamam,Mini Truck,40,60,0.67,2025-06-27 00:40,On Time
SHP002523,Phaphamau,Mini Truck,900,60,15.0,2025-01-28 15:00,Long Distance
SHP002524,Jaito,Mini Truck,180,60,3.0,2025-08-13 03:00,On Time
SHP002525,Wakad,Mini Truck,180,60,3.0,2025-02-12 03:00,On Time
SHP002526,Andippatti,Mini Truck,40,60,0.67,2025-09-21 00:40,On Time
SHP002527,Nalgonda,Mini Truck,450,60,7.5,2025-02-28 07:30,In Transit
SHP002528,Saundatti,Mini Truck,900,60,15.0,2025-08-09 15:00,Long Distance
SHP002529,Jansath,Medium Truck,450,50,9.0,2025-12-26 09:00,In Transit
SHP002530,Ringas,Mini Truck,900,60,15.0,2025-04-09 15:00,Long Distance
SHP002531,Khetia,Medium Truck,40,50,0.8,2025-04-30 00:48,On Time
SHP002532,Savlaj,Medium Truck,40,50,0.8,2025-05-21 00:48,On Time
SHP002533,Lalpur,Medium Truck,180,50,3.6,2025-11-14 03:36,On Time
SHP002534,Nagothana,Medium Truck,900,50,18.0,2025-07-29 18:00,Long Distance
SHP002535,Chēlakara,Mini Truck,900,60,15.0,2025-04-29 15:00,Long Distance
SHP002536,Medak,Mini Truck,180,60,3.0,2025-02-02 03:00,On Time
SHP002537,Ralegaon,Medium Truck,450,50,9.0,2025-06-05 09:00,In Transit
SHP002538,Aruvankad,Medium Truck,180,50,3.6,2025-06-30 03:36,On Time
SHP002539,Basavana Bagevadi,Medium Truck,450,50,9.0,2025-01-25 09:00,In Transit
SHP002540,Kushalnagar,Mini Truck,40,60,0.67,2025-12-06 00:40,On Time
SHP002541,Govindgarh,Mini Truck,450,60,7.5,2025-05-25 07:30,In Transit
SHP002542,Dhamnod,Medium Truck,40,50,0.8,2025-05-11 00:48,On Time
SHP002543,Madikeri,Mini Truck,900,60,15.0,2025-03-01 15:00,Long Distance
SHP002544,Sangli,Mini Truck,900,60,15.0,2025-03-08 15:00,Long Distance
SHP002545,Mahendragarh,Mini Truck,180,60,3.0,2025-10-29 03:00,On Time
SHP002546,Dighwara,Medium Truck,40,50,0.8,2025-11-29 00:48,On Time
SHP002547,Cuncolim,Mini Truck,450,60,7.5,2025-02-14 07:30,In Transit
SHP002548,Lohit District,Medium Truck,180,50,3.6,2025-11-07 03:36,On Time
SHP002549,Bhargain,Mini Truck,40,60,0.67,2025-04-11 00:40,On Time
SHP002550,Naregal,Mini Truck,180,60,3.0,2025-10-07 03:00,On Time
SHP002551,Ernakulam,Mini Truck,180,60,3.0,2025-09-02 03:00,On Time
SHP002552,Mansa,Mini Truck,40,60,0.67,2025-01-25 00:40,On Time
SHP002553,Mahul,Mini Truck,900,60,15.0,2026-01-01 15:00,Long Distance
SHP002554,Garhwa,Mini Truck,180,60,3.0,2025-07-07 03:00,On Time
SHP002555,Punganuru,Medium Truck,180,50,3.6,2025-08-14 03:36,On Time
SHP002556,Kharela,Medium Truck,180,50,3.6,2025-09-16 03:36,On Time
SHP002557,Panihati,Mini Truck,40,60,0.67,2025-12-24 00:40,On Time
SHP002558,Kandra,Medium Truck,180,50,3.6,2025-02-01 03:36,On Time
SHP002559,Bhadarsa,Mini Truck,450,60,7.5,2025-09-13 07:30,In Transit
SHP002560,West Siang,Mini Truck,180,60,3.0,2025-03-26 03:00,On Time
SHP002561,Thiruvidaimaruthur,Mini Truck,900,60,15.0,2025-10-17 15:00,Long Distance
SHP002562,Jakhangaon,Medium Truck,40,50,0.8,2025-04-16 00:48,On Time
SHP002563,Pheona,Mini Truck,450,60,7.5,2025-11-01 07:30,In Transit
SHP002564,Sabathu,Mini Truck,180,60,3.0,2025-09-15 03:00,On Time
SHP002565,Farah,Mini Truck,40,60,0.67,2025-06-07 00:40,On Time
SHP002566,Jaleshwar,Mini Truck,180,60,3.0,2025-10-12 03:00,On Time
SHP002567,Sabalgarh,Medium Truck,40,50,0.8,2025-10-02 00:48,On Time
SHP002568,Pimpalgaon Raja,Medium Truck,40,50,0.8,2025-03-17 00:48,On Time
SHP002569,Nagod,Mini Truck,40,60,0.67,2025-11-27 00:40,On Time
SHP002570,Vriddhachalam,Medium Truck,180,50,3.6,2025-01-03 03:36,On Time
SHP002571,Chhindwara,Medium Truck,450,50,9.0,2025-06-17 09:00,In Transit
SHP002572,Patti,Mini Truck,180,60,3.0,2025-03-10 03:00,On Time
SHP002573,Jashpur,Medium Truck,40,50,0.8,2025-01-30 00:48,On Time
SHP002574,Jalor,Medium Truck,40,50,0.8,2025-05-25 00:48,On Time
SHP002575,Purwa,Medium Truck,40,50,0.8,2025-12-03 00:48,On Time
SHP002576,Khammam,Medium Truck,450,50,9.0,2025-12-03 09:00,In Transit
SHP002577,Gulaothi,Medium Truck,450,50,9.0,2025-10-12 09:00,In Transit
SHP002578,Tambaram,Mini Truck,450,60,7.5,2025-05-19 07:30,In Transit
